Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
05/02/2025 07:51 a. m.,Ordeño,06:46,16.20,1,,TD,,,0,,1.62,1.86,1.26,1.56,0,0,0,0,4.19,4.05,3.94,3.76,VMS 2,,Tanque,,2.22,2.40,1.74,1.98,4.00,4.00,4.42,3.78
05/02/2025 03:43 p. m.,Ordeño,05:17,4.31,2,,"DD,TI,TD","DD,TI,TD",TI,0,,1.56,1.14,0.78,1.32,0,0,0,0,4.46,3.75,2.41,4.25,VMS 2,,Tanque,,2.10,2.22,1.56,2.04,2.55,0.22,0.12,1.42
05/02/2025 11:17 p. m.,Ordeño,10:28,15.48,3,,,,,0,,1.62,2.16,1.26,1.38,0,0,0,0,4.47,4.05,4.48,4.29,VMS 2,,Tanque,,2.22,2.94,2.28,1.98,2.40,4.56,4.65,3.87
06/02/2025 08:48 a. m.,Ordeño,05:24,15.58,1,,,,,0,,1.74,2.10,1.44,1.56,0,0,0,0,4.60,4.16,4.09,4.23,VMS 2,,Tanque,,2.22,2.70,1.80,2.04,3.68,3.87,3.91,4.12
06/02/2025 08:51 p. m.,Ordeño,08:06,18.82,2,,,,,0,,1.98,1.98,1.20,1.62,0,0,0,0,4.28,4.07,4.25,4.30,VMS 2,,Tanque,,2.82,2.64,1.62,2.10,4.94,4.73,4.12,5.03
07/02/2025 05:07 a. m.,Ordeño,06:32,13.76,1,,,,,0,,1.74,1.86,1.20,1.44,0,0,0,0,4.21,3.72,3.91,4.03,VMS 2,,Tanque,,2.16,2.52,1.74,1.92,3.39,3.66,3.16,3.55
07/02/2025 11:26 p. m.,Ordeño,07:43,18.69,2,,,,,0,,1.92,1.92,1.26,1.38,0,0,0,0,4.93,4.27,4.30,4.46,VMS 2,,Tanque,,2.76,2.52,1.80,1.74,4.75,4.71,4.40,4.83
08/02/2025 09:15 a. m.,Ordeño,06:33,12.39,1,,,,,0,,1.62,1.68,1.08,1.32,0,0,0,0,4.20,3.99,4.18,4.04,VMS 2,,Tanque,,2.10,2.22,2.04,1.74,3.09,3.17,2.84,3.29
08/02/2025 11:41 p. m.,Ordeño,05:40,19.78,2,,,,,0,,1.80,1.80,1.38,1.56,0,0,0,0,4.58,4.41,4.25,4.24,VMS 2,,Tanque,,2.46,2.34,1.74,2.04,4.76,5.13,4.63,5.26
09/02/2025 12:22 p. m.,Ordeño,09:20,18.34,1,,,,,0,,1.80,1.92,1.26,1.68,0,0,0,0,4.31,3.86,4.27,4.11,VMS 2,,Tanque,,2.22,2.58,1.74,2.22,4.22,4.94,4.09,5.09
09/02/2025 06:43 p. m.,Ordeño,07:11,6.16,2,,"TI,TD","TI,TD",TI,0,,1.74,1.86,0.84,1.32,0,0,0,0,4.23,4.00,3.15,4.22,VMS 2,,Tanque,,2.34,2.52,1.62,2.16,2.71,2.70,0.15,0.60
10/02/2025 02:32 a. m.,Ordeño,06:48,16.58,1,,,,,0,,1.80,1.92,1.32,1.50,0,0,0,0,4.17,3.92,4.19,4.20,VMS 2,,Tanque,,2.34,2.40,1.74,1.98,3.48,3.74,4.40,4.96
10/02/2025 06:16 p. m.,Ordeño,06:05,21.68,2,,,,,0,,2.04,1.98,1.38,1.62,0,0,0,0,4.29,4.07,4.20,4.19,VMS 2,,Tanque,,2.52,2.64,1.80,2.16,5.28,5.56,5.07,5.77
11/02/2025 03:43 a. m.,Ordeño,06:55,15.65,1,,,,,0,,2.04,1.86,1.26,1.44,0,0,0,0,4.10,4.06,4.26,4.15,VMS 2,,Tanque,,2.76,2.34,1.62,2.16,3.97,4.03,3.49,4.16
11/02/2025 02:44 p. m.,Ordeño,06:42,16.70,2,,,,,0,,1.92,1.80,1.26,1.50,0,0,0,0,4.37,4.28,4.30,4.27,VMS 2,,Tanque,,2.40,2.46,1.68,2.04,4.20,4.34,3.81,4.35
11/02/2025 10:32 p. m.,Ordeño,06:31,13.97,3,,,,,0,,1.80,1.74,1.32,1.32,0,0,0,0,4.52,4.40,4.30,4.47,VMS 2,,Tanque,,2.46,2.28,1.68,1.80,3.26,3.42,3.43,3.86
12/02/2025 09:35 a. m.,Ordeño,05:48,11.45,1,,,,,0,,1.68,1.74,1.26,1.50,0,0,0,0,4.69,4.59,4.53,4.54,VMS 2,,Tanque,,2.16,2.28,1.68,2.22,2.36,2.98,3.13,2.98
12/02/2025 05:24 p. m.,Ordeño,06:53,13.75,2,,,,,0,,1.74,1.74,1.32,1.50,0,0,0,0,4.49,4.11,4.21,4.14,VMS 2,,Tanque,,2.28,2.34,1.62,2.04,3.21,3.72,3.15,3.67
13/02/2025 03:22 a. m.,Ordeño,07:13,8.39,1,,TI,"DD,TI","DD,TI",0,,1.62,0.00,0.72,1.56,0,0,0,0,4.56,0.00,1.41,4.25,VMS 2,,Tanque,,2.04,0.00,1.20,1.98,3.92,0.00,0.12,4.35
13/02/2025 05:20 a. m.,Ordeño,06:30,13.89,2,,TI,,,0,,1.26,1.98,2.88,0.84,0,0,8000,0,4.01,4.21,1.07,4.14,VMS 2,,Tanque,,2.16,2.70,3.66,1.62,1.15,4.12,7.65,0.97
13/02/2025 03:22 p. m.,Ordeño,08:02,15.44,3,,,,,0,DI,1.56,1.86,1.32,1.62,0,0,0,0,4.43,4.01,4.05,3.60,VMS 2,,Tanque,,2.10,2.40,1.74,2.40,3.11,3.84,4.04,4.45
14/02/2025 02:13 a. m.,Ordeño,08:34,14.88,1,,,TI,TI,0,DI,1.68,1.98,0.00,1.74,0,0,0,0,4.42,3.96,0.00,3.66,VMS 2,,Tanque,,2.22,2.52,0.00,2.34,4.16,4.51,0.00,6.21
14/02/2025 08:36 a. m.,Ordeño,09:21,9.69,2,,,TI,TI,0,,1.68,1.68,0.00,1.56,0,0,0,0,4.13,4.01,0.00,3.72,VMS 2,,Tanque,,2.40,2.28,0.00,2.10,2.78,2.95,0.00,3.96
14/02/2025 07:37 p. m.,Ordeño,07:30,19.85,3,,,,,0,TD,1.74,1.80,1.32,1.38,0,0,0,0,4.12,4.30,3.99,4.68,VMS 2,,Tanque,,2.22,2.28,1.62,1.92,4.89,4.78,5.04,5.14
15/02/2025 07:28 a. m.,Ordeño,07:33,17.51,1,,,,,0,,1.74,1.92,1.38,1.32,0,0,0,0,4.31,4.24,3.75,4.25,VMS 2,,Tanque,,2.28,2.58,1.74,2.10,4.78,4.61,3.45,4.67
15/02/2025 06:10 p. m.,Ordeño,11:27,12.99,2,,TI,DI,,0,,1.56,1.86,1.62,1.32,0,0,0,0,4.30,4.13,4.32,4.01,VMS 2,,Tanque,,2.10,2.76,2.70,2.16,1.48,4.45,2.07,4.99
16/02/2025 02:05 a. m.,Ordeño,06:38,17.30,1,,,,,0,,1.74,1.68,1.32,1.26,0,0,0,0,4.16,4.40,4.37,4.22,VMS 2,,Tanque,,2.28,2.16,1.74,1.62,4.38,3.86,5.10,3.96
16/02/2025 10:56 a. m.,Ordeño,06:39,14.84,2,,,,,0,,1.80,1.92,1.20,1.50,0,0,0,0,4.25,4.17,4.12,4.28,VMS 2,,Tanque,,2.40,2.52,1.50,2.10,3.63,4.07,2.92,4.22
16/02/2025 07:56 p. m.,Ordeño,07:39,14.16,3,,,,,0,,1.38,1.62,1.08,1.32,0,0,0,0,4.20,3.90,4.11,4.15,VMS 2,,Tanque,,1.92,2.52,1.50,1.74,3.47,3.82,2.84,4.03
17/02/2025 03:28 a. m.,Ordeño,06:28,12.55,1,,,,,0,,1.74,1.86,1.26,1.38,0,0,0,0,4.32,4.03,4.13,4.14,VMS 2,,Tanque,,2.64,2.52,1.62,2.04,3.08,3.33,2.79,3.35
17/02/2025 11:16 a. m.,Ordeño,04:32,12.67,2,,,,,0,,1.74,1.92,1.26,1.56,0,0,0,0,4.13,3.88,4.12,4.14,VMS 2,,Tanque,,2.40,2.40,1.68,2.34,3.18,3.25,2.72,3.52
17/02/2025 08:59 p. m.,Ordeño,05:00,15.51,3,,,,,0,,1.74,1.92,1.50,1.38,0,0,0,0,4.25,4.01,3.93,4.03,VMS 2,,Tanque,,2.22,2.58,1.92,2.04,4.02,4.00,3.53,3.96
18/02/2025 08:49 a. m.,Ordeño,07:46,19.27,1,,,,,0,,1.80,2.22,1.32,1.50,0,0,0,0,4.40,4.16,4.31,4.28,VMS 2,,Tanque,,2.28,3.00,1.74,2.04,4.70,4.99,4.23,5.35
18/02/2025 04:27 p. m.,Ordeño,05:20,13.10,2,,,,,0,,1.80,2.10,1.38,1.56,0,0,0,0,4.08,3.85,3.81,3.88,VMS 2,,Tanque,,2.22,2.70,1.92,2.16,3.18,3.26,2.92,3.74
19/02/2025 01:10 a. m.,Ordeño,06:49,14.82,1,,,,,0,,1.86,1.98,1.32,1.44,0,0,0,0,4.47,3.95,4.35,4.18,VMS 2,,Tanque,,2.46,2.52,1.86,1.98,3.57,3.94,3.31,4.00
19/02/2025 08:30 a. m.,Ordeño,05:14,12.90,2,,,,,0,,1.68,1.80,1.26,1.38,0,0,0,0,4.18,4.00,4.02,4.15,VMS 2,,Tanque,,2.16,2.28,1.62,2.04,3.17,3.21,2.94,3.58
19/02/2025 05:29 p. m.,Ordeño,05:57,14.87,3,,,,,0,,1.80,1.74,1.32,1.38,0,0,0,0,4.28,4.03,4.01,4.23,VMS 2,,Tanque,,2.40,2.34,1.74,1.92,3.69,3.73,3.41,4.04
19/02/2025 11:56 p. m.,Ordeño,05:30,11.61,1,,,,,0,,1.56,1.86,1.20,1.38,0,0,0,0,4.40,4.37,4.27,4.31,VMS 2,,Tanque,,2.04,2.46,1.80,1.86,2.92,2.97,2.63,3.09
20/02/2025 11:13 a. m.,Ordeño,07:07,18.03,2,,,,,0,,1.92,2.04,1.26,1.26,0,0,0,0,4.29,4.05,4.17,4.31,VMS 2,,Tanque,,2.46,2.76,1.80,1.62,4.60,4.82,4.13,4.48
21/02/2025 12:36 a. m.,Ordeño,06:18,18.69,1,,,,,0,,1.80,2.04,1.32,1.38,0,0,0,0,4.25,3.86,3.92,4.05,VMS 2,,Tanque,,2.28,2.70,1.74,1.86,4.65,4.82,4.62,4.60
21/02/2025 07:24 a. m.,Ordeño,05:37,10.95,2,,,,,0,,1.68,1.86,1.14,1.38,0,0,0,0,4.12,3.79,4.01,3.82,VMS 2,,Tanque,,2.16,2.34,1.56,1.68,2.80,2.86,2.52,2.77
21/02/2025 09:31 p. m.,Ordeño,08:17,19.74,3,,,,,0,,1.62,2.04,1.26,1.08,0,0,0,0,4.33,3.95,4.08,4.24,VMS 2,,Tanque,,2.16,2.70,1.74,1.56,5.13,5.28,4.86,4.47
22/02/2025 11:19 a. m.,Ordeño,08:43,21.33,1,,,,,0,,1.98,2.16,1.38,1.56,0,0,0,0,4.36,3.97,4.08,4.27,VMS 2,,Tanque,,2.58,3.00,2.58,2.76,4.31,5.27,6.01,5.74
23/02/2025 01:21 a. m.,Ordeño,06:08,18.44,1,,,,,0,,1.86,2.16,1.44,1.38,0,0,0,0,4.22,3.89,3.83,4.13,VMS 2,,Tanque,,2.58,2.88,1.86,1.92,4.68,4.86,4.59,4.31
23/02/2025 02:02 p. m.,Ordeño,06:29,18.58,2,,,,,0,,1.86,1.98,1.32,1.38,0,0,0,0,4.50,4.25,4.25,4.22,VMS 2,,Tanque,,2.58,2.64,1.86,2.22,4.82,4.85,4.38,4.53
23/02/2025 09:30 p. m.,Ordeño,07:35,12.71,3,,,,,0,,1.80,1.74,1.26,1.32,0,0,0,0,4.61,4.40,4.24,4.44,VMS 2,,Tanque,,2.22,2.22,1.68,1.86,3.24,3.06,2.95,3.46
24/02/2025 05:48 a. m.,Ordeño,07:01,14.41,1,,,,,0,,1.62,1.80,1.32,1.38,0,0,0,0,4.55,4.40,4.18,4.48,VMS 2,,Tanque,,2.16,2.34,1.98,1.92,3.53,3.69,3.41,3.78
24/02/2025 12:34 p. m.,Ordeño,05:44,11.71,2,,,,,0,,1.62,1.92,1.08,1.38,0,0,0,0,4.40,4.26,4.39,4.30,VMS 2,,Tanque,,2.28,2.46,1.44,2.16,2.94,3.04,2.50,3.23
24/02/2025 07:46 p. m.,Ordeño,05:43,12.59,3,,,,,0,,1.68,1.74,1.26,1.44,0,0,0,0,4.68,4.54,4.35,4.59,VMS 2,,Tanque,,2.16,2.64,1.80,1.98,3.12,3.16,2.93,3.38
25/02/2025 06:49 a. m.,Ordeño,08:11,18.73,1,,,,,0,,1.62,1.98,1.38,1.62,0,0,0,0,4.75,4.41,4.27,4.46,VMS 2,,Tanque,,2.16,2.40,1.86,2.04,4.44,4.69,4.38,5.22
25/02/2025 04:15 p. m.,Ordeño,07:55,12.26,2,,,DD,,0,DI,1.74,0.66,1.44,2.16,0,0,0,0,4.40,4.02,3.91,3.70,VMS 2,,Tanque,,2.22,1.74,2.10,2.70,3.80,0.31,3.86,4.29
25/02/2025 10:33 p. m.,Ordeño,06:32,14.05,3,,,,,0,,1.62,1.92,1.26,1.38,0,0,0,0,4.33,4.25,4.22,4.09,VMS 2,,Tanque,,2.10,2.40,1.68,2.04,3.08,2.83,2.80,5.34
26/02/2025 08:05 a. m.,Ordeño,06:11,16.94,1,,,,,0,,1.92,2.04,1.32,1.56,0,0,0,0,4.66,4.39,4.28,4.02,VMS 2,,Tanque,,2.52,2.64,1.74,2.10,4.22,4.45,3.82,4.45
26/02/2025 04:02 p. m.,Ordeño,06:09,12.83,2,,TI,,,0,,1.86,1.92,1.26,1.56,0,0,0,0,4.37,4.27,4.09,4.09,VMS 2,,Tanque,,2.46,2.46,2.10,1.98,3.36,3.60,2.49,3.38
27/02/2025 01:05 a. m.,Ordeño,11:08,11.91,1,,,TD,TD,0,,1.80,1.86,1.44,0.18,0,0,0,0,4.45,4.30,4.32,2.75,VMS 2,,Tanque,,2.34,2.40,1.98,0.60,3.81,4.14,3.83,0.13
27/02/2025 07:34 a. m.,Ordeño,08:00,13.77,2,,,,,0,,1.74,1.86,1.44,1.56,0,0,0,0,4.30,4.27,4.11,4.41,VMS 2,,Tanque,,2.34,2.34,1.86,1.92,2.98,2.88,4.98,2.93
27/02/2025 01:46 p. m.,Ordeño,04:52,11.15,3,,,,,0,,1.86,1.92,1.32,1.38,0,0,0,0,4.64,4.32,4.12,4.47,VMS 2,,Tanque,,2.40,2.76,1.74,1.98,2.86,2.81,2.73,2.75
27/02/2025 09:53 p. m.,Ordeño,07:23,13.52,4,,,,,0,,1.68,1.98,1.14,1.32,0,0,0,0,4.60,4.35,4.26,4.41,VMS 2,,Tanque,,2.64,2.58,1.56,2.04,3.33,3.82,2.80,3.57
28/02/2025 07:53 a. m.,Ordeño,06:19,17.21,1,,,,,0,,1.92,2.22,1.38,1.56,0,0,0,0,4.11,4.02,3.84,4.10,VMS 2,,Tanque,,2.34,3.00,2.04,1.98,4.30,4.54,3.86,4.51
28/02/2025 02:06 p. m.,Ordeño,05:07,9.50,2,,"DI,TI",,,0,,1.74,1.92,1.26,1.44,0,0,0,0,3.99,3.88,3.92,3.89,VMS 2,,Tanque,,2.28,2.52,1.80,1.86,2.36,2.46,2.14,2.54
28/02/2025 09:20 p. m.,Ordeño,06:00,11.91,3,,,,,0,,1.68,1.74,1.26,1.44,0,0,0,0,4.48,4.42,4.25,4.27,VMS 2,,Tanque,,2.10,2.28,1.62,1.98,2.97,3.06,2.68,3.20
01/03/2025 10:01 a. m.,Ordeño,06:40,20.56,1,,,,,0,,1.80,2.22,1.38,1.50,0,0,0,0,4.62,4.29,4.39,4.39,VMS 2,,Tanque,,2.46,3.00,1.86,2.40,5.06,5.40,4.89,5.21
01/03/2025 04:55 p. m.,Ordeño,05:14,12.84,2,,,,,0,,1.74,1.98,1.32,1.50,0,0,0,0,4.40,4.16,4.26,4.13,VMS 2,,Tanque,,2.16,2.58,1.86,1.98,3.29,3.27,2.85,3.43
02/03/2025 03:34 a. m.,Ordeño,06:13,18.07,1,,,,,0,,1.62,2.04,1.32,1.56,0,0,0,0,4.67,4.43,4.34,4.31,VMS 2,,Tanque,,2.10,2.64,1.86,2.04,4.35,4.67,4.17,4.88
02/03/2025 09:48 a. m.,Ordeño,04:44,11.98,2,,,,,0,,1.80,2.04,1.38,1.50,0,0,0,0,4.32,4.22,4.28,4.13,VMS 2,,Tanque,,2.40,2.94,1.74,1.92,3.06,3.11,2.74,3.07
02/03/2025 05:38 p. m.,Ordeño,06:25,13.50,3,,,,,0,,1.74,1.92,1.38,1.62,0,0,0,0,4.79,4.43,4.32,4.35,VMS 2,,Tanque,,2.28,2.52,1.80,2.16,3.21,3.58,2.90,3.81
03/03/2025 05:21 a. m.,Ordeño,06:12,19.38,1,,,,,0,,1.80,2.10,1.44,1.44,0,0,0,0,4.40,4.21,4.21,4.26,VMS 2,,Tanque,,2.34,2.88,1.92,1.98,5.00,4.89,4.64,4.85
03/03/2025 03:57 p. m.,Ordeño,05:41,18.03,2,,"TI,TD",,,0,,1.80,2.16,1.38,1.56,0,0,0,0,4.40,4.07,4.15,4.06,VMS 2,,Tanque,,2.22,2.94,2.34,2.04,4.53,4.84,3.84,4.82
03/03/2025 10:02 p. m.,Ordeño,05:28,12.18,3,,,,,0,,1.68,2.22,1.26,1.44,0,0,0,0,4.40,4.08,4.33,4.14,VMS 2,,Tanque,,2.16,2.94,1.80,2.16,2.89,3.14,3.13,3.02
04/03/2025 10:11 a. m.,Ordeño,05:40,19.07,1,,"DI,TI",,,0,,1.86,2.22,1.38,1.50,0,0,0,0,4.40,4.14,4.25,4.23,VMS 2,,Tanque,,2.64,2.94,2.04,2.16,4.80,5.15,3.97,5.15
04/03/2025 04:21 p. m.,Ordeño,04:50,10.35,2,,,,,0,,1.74,1.86,1.26,1.44,0,0,0,0,4.34,4.14,4.05,3.95,VMS 2,,Tanque,,2.34,2.40,1.62,1.92,2.62,2.46,2.88,2.39
05/03/2025 02:21 a. m.,Ordeño,06:14,16.24,1,,,,,0,,1.86,2.04,1.38,1.56,0,0,0,0,4.46,4.30,4.12,4.08,VMS 2,,Tanque,,2.34,2.82,1.92,1.98,3.88,4.27,3.81,4.28
05/03/2025 11:36 a. m.,Ordeño,05:10,15.64,2,,,,,0,,1.86,2.10,1.38,1.50,0,0,0,0,4.31,4.16,4.20,4.15,VMS 2,,Tanque,,2.46,2.76,1.98,2.22,3.95,4.13,3.67,3.89
05/03/2025 07:11 p. m.,Ordeño,04:58,13.20,3,,,,,0,,1.74,2.22,1.26,1.38,0,0,0,0,4.31,4.05,4.14,4.12,VMS 2,,Tanque,,2.34,2.88,1.68,2.22,3.34,3.53,3.07,3.26
06/03/2025 01:03 a. m.,Ordeño,04:13,10.81,1,,,,,0,,1.86,2.04,1.50,1.56,0,0,0,0,4.53,4.30,4.34,4.18,VMS 2,,Tanque,,2.46,2.58,1.98,2.04,2.77,2.85,2.52,2.67
06/03/2025 10:22 a. m.,Ordeño,05:40,11.97,2,,DI,DI,,0,,1.38,2.28,1.44,1.56,0,0,0,0,4.22,4.03,4.15,3.98,VMS 2,,Tanque,,2.28,3.12,1.86,2.64,0.43,3.94,3.66,3.94
06/03/2025 01:59 p. m.,Ordeño,05:31,8.64,3,,,,,0,,1.92,1.74,1.14,1.02,0,0,0,0,4.38,4.30,4.12,4.21,VMS 2,,Tanque,,2.46,2.52,1.98,1.56,4.42,1.48,1.44,1.30
06/03/2025 11:57 p. m.,Ordeño,06:23,16.37,1,,,,,0,,1.80,2.04,1.32,1.38,0,0,0,0,4.39,4.30,4.33,4.14,VMS 2,,Tanque,,2.34,2.76,1.62,2.16,4.02,4.42,3.88,4.05
07/03/2025 08:08 a. m.,Ordeño,05:26,14.80,2,,,,,0,,1.80,2.10,1.32,1.50,0,0,0,0,4.50,4.41,4.41,4.30,VMS 2,,Tanque,,2.22,2.76,1.74,1.98,3.57,3.92,3.48,3.83
07/03/2025 02:44 p. m.,Ordeño,04:30,11.07,3,,,,,0,,1.80,1.80,1.32,1.26,0,0,0,0,4.38,4.36,4.24,4.18,VMS 2,,Tanque,,2.34,2.40,1.68,1.74,2.77,2.96,2.62,2.72
08/03/2025 01:58 a. m.,Ordeño,08:17,17.54,1,,,,,0,,1.80,2.04,1.26,1.44,0,0,0,0,4.65,4.15,4.38,4.32,VMS 2,,Tanque,,2.34,2.64,1.68,2.22,4.51,2.55,4.31,6.17
08/03/2025 10:24 a. m.,Ordeño,07:00,15.42,2,,,,,0,,1.74,1.86,1.26,1.62,0,0,0,0,4.30,4.16,4.24,3.91,VMS 2,,Tanque,,2.28,2.40,1.92,2.16,3.70,3.97,3.53,4.22
08/03/2025 06:54 p. m.,Ordeño,07:16,14.38,3,,,,,0,,1.74,1.80,1.26,1.50,0,0,0,0,4.45,4.29,4.26,4.15,VMS 2,,Tanque,,2.82,2.70,1.68,2.40,3.48,3.73,3.29,3.88
09/03/2025 01:09 a. m.,Ordeño,05:04,9.28,1,,TI,TI,TI,0,,1.86,2.04,0.60,1.44,0,0,0,0,4.40,4.16,2.88,4.13,VMS 2,,Tanque,,2.58,2.94,1.20,1.98,3.11,3.26,0.09,2.82
09/03/2025 03:23 p. m.,Ordeño,07:55,20.87,2,,,,,0,,1.92,1.98,1.26,1.50,0,0,0,0,4.53,4.29,4.31,4.29,VMS 2,,Tanque,,2.46,2.58,1.74,2.46,5.21,5.24,5.21,5.21
09/03/2025 10:22 p. m.,Ordeño,06:03,11.52,3,,TD,,,0,,1.62,1.80,1.14,1.20,0,0,0,0,4.34,4.12,4.03,4.13,VMS 2,,Tanque,,1.98,2.22,1.56,1.62,3.06,3.20,2.54,2.72
10/03/2025 07:49 a. m.,Ordeño,06:06,16.78,1,,,,,0,,1.74,2.04,1.20,1.44,0,0,0,0,4.62,4.32,4.45,4.17,VMS 2,,Tanque,,2.64,2.76,1.62,2.10,4.11,4.59,3.48,4.60
10/03/2025 04:52 p. m.,Ordeño,10:59,11.61,2,,,TD,TD,0,DI,1.74,1.92,1.38,0.18,0,0,0,0,4.47,4.25,4.12,3.42,VMS 2,,Tanque,,2.34,2.40,2.10,0.48,3.63,3.87,4.00,0.11
11/03/2025 02:26 a. m.,Ordeño,05:51,16.53,1,,TI,,,0,,1.86,2.04,1.38,1.32,0,0,0,0,4.40,4.16,4.33,4.27,VMS 2,,Tanque,,2.46,2.64,2.16,2.16,4.43,4.49,3.76,3.85
11/03/2025 11:41 a. m.,Ordeño,07:28,11.33,2,,,TI,TI,0,,1.86,2.04,0.00,1.56,0,0,0,0,4.23,3.71,0.00,3.92,VMS 2,,Tanque,,2.40,2.64,0.00,2.64,3.49,3.82,0.00,4.02
12/03/2025 11:29 a. m.,Ordeño,09:26,17.84,1,,,TI,TI,0,,1.38,2.16,0.00,1.74,0,0,0,0,4.11,4.02,0.00,3.93,VMS 2,,Tanque,,1.74,2.76,0.00,2.64,5.22,5.97,0.00,6.65
13/03/2025 03:46 a. m.,Ordeño,09:48,20.28,1,,,,,0,,1.80,1.86,1.20,1.44,0,0,0,0,4.09,3.96,3.91,3.88,VMS 2,,Tanque,,2.34,2.58,1.74,2.10,5.22,5.86,3.28,5.92
13/03/2025 03:19 p. m.,Ordeño,07:48,18.01,2,,,,,0,,1.74,2.16,1.14,1.50,0,0,0,0,4.26,3.88,4.46,3.96,VMS 2,,Tanque,,2.34,2.70,1.68,2.70,3.72,5.56,3.16,5.57
14/03/2025 12:51 a. m.,Ordeño,06:17,11.48,1,,TD,TD,,0,,1.92,1.98,1.14,1.50,0,0,0,0,4.14,3.94,4.31,3.89,VMS 2,,Tanque,,2.46,2.58,1.74,2.28,3.28,4.00,2.55,1.65
14/03/2025 06:26 a. m.,Ordeño,06:43,11.41,2,,,,,0,,1.50,1.86,1.08,1.62,0,0,0,0,4.45,3.95,4.49,4.20,VMS 2,,Tanque,,1.98,2.58,1.50,2.22,2.13,2.74,1.77,4.77
14/03/2025 03:32 p. m.,Ordeño,06:46,14.31,3,,,,,0,,1.74,1.98,1.26,1.32,0,0,0,0,4.77,4.51,4.66,4.02,VMS 2,,Tanque,,2.22,2.76,1.68,1.98,3.54,3.90,2.99,3.88
15/03/2025 01:43 a. m.,Ordeño,07:09,17.48,1,,,,,0,,1.98,2.04,1.32,1.62,0,0,0,0,4.61,4.17,4.32,4.18,VMS 2,,Tanque,,2.58,3.06,1.68,2.64,4.06,4.86,3.57,4.99
15/03/2025 10:51 a. m.,Ordeño,06:44,8.05,2,,TD,"DI,TD",DI,0,,0.00,2.10,1.32,1.62,0,0,0,0,0.00,3.87,4.26,4.15,VMS 2,,Tanque,,0.00,2.70,1.74,2.52,0.00,3.74,2.86,1.45
15/03/2025 10:35 p. m.,Ordeño,07:50,19.39,3,,,,,0,,1.86,1.86,1.32,1.50,0,0,0,0,4.74,4.43,4.25,4.07,VMS 2,,Tanque,,2.46,2.46,1.92,2.64,5.27,4.56,3.96,5.60
16/03/2025 05:43 a. m.,Ordeño,07:36,7.73,1,,"TI,TD","TI,TD",TI,0,,1.68,1.80,0.48,1.02,0,0,0,0,4.19,4.19,3.15,4.05,VMS 2,,Tanque,,2.52,2.22,1.08,2.10,2.98,3.43,0.13,1.19
16/03/2025 12:01 p. m.,Ordeño,07:55,14.15,2,,TD,,,0,,1.80,1.98,1.44,1.56,0,0,0,0,4.12,3.85,4.13,4.05,VMS 2,,Tanque,,2.34,2.58,1.92,2.16,2.35,2.90,4.47,4.43
16/03/2025 08:58 p. m.,Ordeño,08:10,11.26,3,,TI,,,0,,1.86,2.10,1.38,1.26,0,0,0,0,4.28,3.72,4.07,3.83,VMS 2,,Tanque,,2.58,2.70,2.10,1.80,3.36,3.72,2.04,2.14
17/03/2025 03:51 a. m.,Ordeño,06:33,13.92,1,,,,,0,,1.80,1.92,1.26,1.44,0,0,0,0,4.26,3.99,4.04,4.27,VMS 2,,Tanque,,2.40,2.40,1.74,2.10,2.90,3.27,4.45,3.30
17/03/2025 10:49 a. m.,Ordeño,06:25,12.48,2,,,,,0,,1.62,1.98,1.38,1.68,0,0,0,0,4.23,3.90,3.50,4.18,VMS 2,,Tanque,,2.70,3.06,1.80,2.52,2.79,3.33,3.02,3.34
17/03/2025 06:09 p. m.,Ordeño,05:32,12.05,3,,,,,0,,1.80,1.86,1.26,1.56,0,0,0,0,4.21,3.89,3.87,4.17,VMS 2,,Tanque,,2.46,2.46,1.62,2.10,2.79,3.14,2.54,3.58
18/03/2025 03:38 a. m.,Ordeño,06:59,16.12,1,,,,,0,,1.80,2.04,1.32,1.56,0,0,0,0,4.33,3.99,3.96,4.29,VMS 2,,Tanque,,2.34,2.70,1.86,2.16,3.67,4.18,3.45,4.82
18/03/2025 09:40 a. m.,Ordeño,05:07,11.28,2,,,,,0,,1.80,2.22,1.26,1.44,0,0,0,0,4.21,3.80,4.12,4.15,VMS 2,,Tanque,,2.40,2.94,1.62,2.16,2.75,3.21,2.36,2.96
18/03/2025 04:02 p. m.,Ordeño,04:59,11.29,3,,,,,0,,1.80,2.16,1.20,1.62,0,0,0,0,4.27,3.93,4.20,4.29,VMS 2,,Tanque,,2.40,2.82,1.56,2.52,2.67,3.01,2.33,3.28
18/03/2025 10:25 p. m.,Ordeño,05:32,10.79,4,,,,,0,,1.56,2.04,1.26,1.44,0,0,0,0,4.47,4.25,3.97,4.13,VMS 2,,Tanque,,2.28,2.76,1.62,2.46,2.64,2.78,2.33,3.04
19/03/2025 08:19 a. m.,Ordeño,05:42,17.29,1,,"TI,TD",,,0,,1.86,2.22,1.38,1.68,0,0,0,0,4.36,4.02,4.27,4.24,VMS 2,,Tanque,,2.52,2.94,1.98,2.16,4.31,4.46,3.46,5.06
