Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
17/07/2025 04:19 p. m.,Ordeño,12:13,10.35,2,,,,,1,TD,0.42,0.60,0.48,0.42,0,0,0,0,4.61,4.53,4.67,5.28,VMS 2,,Tanque,,0.96,0.96,0.90,0.72,3.32,2.94,2.51,1.58
18/07/2025 07:51 a. m.,Ordeño,12:09,15.28,1,,,,,1,,0.60,0.72,0.66,0.48,0,0,0,0,4.64,4.85,4.84,5.24,VMS 2,,Tanque,,1.32,1.14,1.26,1.02,4.50,4.67,3.88,2.23
18/07/2025 05:16 p. m.,Ordeño,15:08,6.72,2,,,TI,TI,1,TD,0.42,0.66,0.00,0.42,0,0,0,0,4.20,4.45,0.00,5.26,VMS 2,,Tanque,,0.72,1.08,0.00,0.84,1.96,3.05,0.00,1.71
19/07/2025 09:34 a. m.,Ordeño,10:47,15.56,1,,,,,1,,0.54,0.78,0.60,0.42,0,0,0,0,4.55,4.58,4.73,5.24,VMS 2,,Tanque,,1.26,1.20,1.08,0.78,4.59,4.45,4.05,2.47
21/07/2025 08:28 a. m.,Ordeño,11:46,11.63,1,,TI,TI,TI,1,"DI,TD",0.60,0.66,0.36,0.48,0,0,0,0,5.09,4.61,3.62,4.95,VMS 2,,Tanque,,0.96,1.02,0.72,0.84,4.60,4.53,0.07,2.43
23/07/2025 05:47 p. m.,Ordeño,10:58,15.03,2,,,,,1,"TI,TD",0.54,0.66,0.54,0.48,0,0,0,0,4.29,4.00,5.01,6.14,VMS 2,,Tanque,,1.08,1.08,0.96,0.90,3.52,3.74,4.02,3.75
25/07/2025 11:02 a. m.,Ordeño,11:26,16.23,1,,"TI,TD",,,1,,0.66,0.72,0.60,0.42,0,0,0,0,5.09,4.93,5.30,5.06,VMS 2,,Tanque,,1.20,1.26,0.96,0.84,5.15,5.42,3.32,2.34
25/07/2025 07:54 p. m.,Ordeño,08:46,11.95,2,,,,,1,"TI,TD",0.60,0.66,0.66,0.48,0,0,0,0,4.42,4.23,5.21,5.33,VMS 2,,Tanque,,0.96,1.08,1.20,0.84,3.16,3.20,3.24,2.35
26/07/2025 02:41 p. m.,Ordeño,09:13,7.19,2,,,,,1,"TI,TD",0.54,0.60,0.48,0.48,0,0,0,0,3.95,3.91,4.61,5.65,VMS 2,,Tanque,,0.90,0.96,0.84,1.08,1.76,1.59,1.01,2.83
28/07/2025 02:05 p. m.,Ordeño,13:08,16.21,1,,,,,1,,0.54,0.72,0.72,0.42,0,0,0,0,4.76,4.79,4.99,4.97,VMS 2,,Tanque,,0.96,1.50,1.02,0.84,4.45,5.34,4.21,2.21
28/07/2025 11:23 p. m.,Ordeño,09:18,10.35,2,,,,,1,TD,0.48,0.60,0.54,0.48,0,0,0,0,4.02,3.88,4.48,5.05,VMS 2,,Tanque,,0.84,1.14,0.96,0.96,3.09,2.91,2.14,2.21
03/08/2025 09:41 p. m.,Ordeño,17:37,9.03,3,,,TD,TD,1,TI,0.30,0.66,0.54,0.00,0,0,0,0,4.50,4.52,5.51,0.00,VMS 2,,Tanque,,0.72,1.14,1.02,0.00,1.65,3.80,3.58,0.00
04/08/2025 10:47 a. m.,Ordeño,15:07,8.71,1,,"TI,TD","TI,TD",,1,,0.66,0.60,0.30,0.48,0,0,0,0,4.84,4.51,4.84,4.63,VMS 2,,Tanque,,1.02,1.38,0.60,0.78,3.85,3.50,0.69,0.67
04/08/2025 09:22 p. m.,Ordeño,12:39,12.75,2,,,,,1,TD,0.42,0.60,0.60,0.42,0,0,0,0,3.92,4.05,4.56,4.76,VMS 2,,Tanque,,0.78,1.02,1.20,0.96,3.16,4.00,3.18,2.41
05/08/2025 09:14 a. m.,Ordeño,12:22,11.25,1,,,,,1,,0.48,0.66,0.42,0.54,0,0,0,0,4.33,4.52,4.47,4.98,VMS 2,,Tanque,,0.84,1.02,0.72,1.20,3.76,4.32,1.69,1.48
07/08/2025 02:50 a. m.,Ordeño,10:47,12.87,1,,,TD,TD,1,,0.66,0.72,0.66,0.00,0,0,0,0,4.91,4.76,5.28,0.00,VMS 2,,Tanque,,1.02,1.20,1.08,0.00,4.59,4.85,3.43,0.00
07/08/2025 10:44 a. m.,Ordeño,07:18,8.01,2,,,,,1,"TI,TD",0.54,0.66,0.66,0.54,0,0,0,0,4.05,4.17,4.87,6.74,VMS 2,,Tanque,,0.96,1.14,0.96,1.02,1.79,2.09,1.61,2.52
07/08/2025 05:14 p. m.,Ordeño,08:30,7.96,3,,,,,1,"TI,TD",0.48,0.72,0.60,0.54,0,0,0,0,3.74,3.84,4.78,5.27,VMS 2,,Tanque,,0.78,1.14,1.02,1.02,2.46,2.44,1.44,1.62
08/08/2025 01:28 a. m.,Ordeño,09:40,8.09,1,,,,,1,TI,0.42,0.60,0.54,0.42,0,0,0,0,4.19,4.32,5.05,4.79,VMS 2,,Tanque,,0.78,0.90,0.90,0.84,2.43,2.74,1.93,0.99
08/08/2025 10:56 a. m.,Ordeño,10:56,9.71,2,,,,,1,TD,0.42,0.60,0.54,0.42,0,0,0,0,4.44,4.49,5.03,5.34,VMS 2,,Tanque,,0.78,0.90,0.90,0.78,2.86,3.13,2.26,1.46
09/08/2025 10:35 a. m.,Ordeño,07:58,6.26,2,,,,,1,"TI,TD",0.54,0.60,0.54,0.36,0,0,0,0,4.06,4.17,4.86,5.33,VMS 2,,Tanque,,0.90,0.96,0.90,0.78,1.80,1.91,1.21,1.34
12/08/2025 12:03 a. m.,Ordeño,10:16,13.63,1,,,,,1,TD,0.54,0.66,0.54,0.42,0,0,0,0,4.20,4.33,4.68,5.28,VMS 2,,Tanque,,1.08,1.08,0.90,0.78,3.72,4.19,3.12,2.60
12/08/2025 02:43 p. m.,Ordeño,12:03,14.51,2,,,,,1,,0.54,0.66,0.60,0.42,0,0,0,0,4.59,4.58,4.88,5.05,VMS 2,,Tanque,,1.02,1.20,0.96,0.78,4.26,4.45,3.58,2.22
17/08/2025 02:50 a. m.,Ordeño,10:32,15.26,1,,,,,1,,0.72,0.84,0.60,0.42,0,0,0,0,4.88,4.60,5.04,4.97,VMS 2,,Tanque,,1.26,1.38,1.08,1.02,4.86,4.53,4.19,1.68
17/08/2025 09:02 p. m.,Ordeño,09:43,14.09,2,,,,,1,TD,0.72,0.78,0.60,0.48,0,0,0,0,4.41,4.26,4.53,5.23,VMS 2,,Tanque,,1.08,1.20,0.96,0.84,4.53,4.36,3.43,1.77
18/08/2025 06:24 p. m.,Ordeño,08:49,7.64,2,,,,,1,TD,0.48,0.60,0.54,0.48,0,0,0,0,3.78,3.87,4.32,5.64,VMS 2,,Tanque,,0.96,1.02,0.84,0.90,1.89,2.02,1.54,2.19
19/08/2025 06:54 a. m.,Ordeño,12:34,11.75,1,,,,,1,,0.42,0.78,0.54,0.48,0,0,0,0,4.47,4.35,4.70,4.77,VMS 2,,Tanque,,0.90,1.14,0.90,0.84,3.18,4.03,3.04,1.50
20/08/2025 12:02 a. m.,Ordeño,12:50,13.02,1,,,TD,TD,1,,0.54,0.84,0.60,0.00,0,0,0,0,4.51,4.87,5.14,0.00,VMS 2,,Tanque,,0.96,1.20,1.02,0.00,4.29,4.95,3.78,0.00
20/08/2025 03:01 p. m.,Ordeño,12:31,17.06,2,,,,,1,TD,0.54,0.72,0.60,0.72,0,0,0,0,4.64,4.67,4.98,7.24,VMS 2,,Tanque,,1.08,1.38,0.90,1.20,4.32,4.88,3.64,4.22
20/08/2025 09:34 p. m.,Ordeño,08:23,7.26,3,,,,,1,"TI,TD",0.48,0.72,0.54,0.42,0,0,0,0,3.76,3.97,4.47,4.49,VMS 2,,Tanque,,0.90,1.08,0.84,0.78,2.28,2.41,1.58,0.99
21/08/2025 11:07 p. m.,Ordeño,10:59,10.02,3,,,,,1,TD,0.48,0.48,0.48,0.48,0,0,0,0,4.11,4.13,4.69,5.76,VMS 2,,Tanque,,0.84,0.90,0.78,0.90,2.28,2.32,1.53,3.89
23/08/2025 12:07 a. m.,Ordeño,11:37,11.95,1,,,,,1,TD,0.42,0.60,0.48,0.48,0,0,0,0,4.37,4.46,4.86,6.00,VMS 2,,Tanque,,0.96,1.02,0.78,0.90,2.83,3.31,2.25,3.56
23/08/2025 03:06 p. m.,Ordeño,12:54,10.30,2,,TD,"DD,TD",TD,1,,0.54,0.42,0.54,0.30,0,0,0,0,5.16,4.79,5.35,5.03,VMS 2,,Tanque,,1.08,0.72,0.96,0.48,4.21,2.10,3.87,0.12
24/08/2025 05:12 p. m.,Ordeño,12:25,12.17,2,,,,,1,TD,0.48,0.60,0.48,0.54,0,0,0,0,4.02,3.90,4.33,5.91,VMS 2,,Tanque,,1.26,1.08,0.72,0.90,3.17,2.87,2.40,3.73
28/08/2025 03:42 p. m.,Ordeño,15:21,13.26,2,,,,,1,"TI,TD",0.42,0.54,0.48,0.42,0,0,0,0,3.94,4.13,5.35,5.67,VMS 2,,Tanque,,0.84,0.96,0.90,0.84,3.04,3.22,4.03,2.97
01/09/2025 11:04 a. m.,Ordeño,11:25,14.17,1,,,,,1,TD,0.48,0.60,0.54,0.48,0,0,0,0,4.34,4.52,4.85,6.33,VMS 2,,Tanque,,0.78,0.96,0.78,0.84,3.69,3.81,2.81,3.86
03/09/2025 05:15 p. m.,Ordeño,11:41,11.09,2,,,,,1,TD,0.48,0.60,0.54,0.48,0,0,0,0,4.05,3.93,4.34,5.90,VMS 2,,Tanque,,0.84,1.02,0.78,0.84,2.92,2.69,1.93,3.55
04/09/2025 09:51 p. m.,Ordeño,06:40,5.54,3,,,,,1,"TI,TD",0.48,0.60,0.54,0.48,0,0,0,0,3.67,3.73,4.30,5.19,VMS 2,,Tanque,,0.72,1.02,0.72,0.90,1.56,1.35,1.01,1.62
06/09/2025 07:30 a. m.,Ordeño,09:39,7.98,2,,,,,1,TI,0.48,0.60,0.54,0.48,0,0,0,0,4.40,4.58,5.22,5.16,VMS 2,,Tanque,,0.78,1.02,0.90,0.78,1.86,1.92,3.43,0.77
06/09/2025 08:57 p. m.,Ordeño,11:49,11.82,3,,TI,,,1,,0.54,0.72,0.60,0.48,0,0,0,0,4.66,4.81,4.63,5.19,VMS 2,,Tanque,,0.96,1.26,1.20,0.84,3.81,4.12,2.17,1.72
07/09/2025 08:50 a. m.,Ordeño,12:10,13.25,1,,,,,1,,0.48,0.66,0.54,0.48,0,0,0,0,4.40,4.54,4.70,4.92,VMS 2,,Tanque,,0.90,1.08,0.84,0.78,3.93,4.03,3.55,1.74
07/09/2025 11:41 p. m.,Ordeño,14:04,9.65,2,,,TI,TI,1,,0.48,0.72,0.00,0.54,0,0,0,0,4.41,4.53,0.00,4.95,VMS 2,,Tanque,,0.90,1.38,0.00,0.90,3.88,3.67,0.00,2.10
08/09/2025 09:24 a. m.,Ordeño,10:59,12.88,1,,,,,1,"TI,TD",0.48,0.66,0.60,0.42,0,0,0,0,3.78,3.99,5.05,4.61,VMS 2,,Tanque,,0.78,1.14,0.96,0.72,3.27,3.67,4.45,1.49
10/09/2025 01:46 a. m.,Ordeño,11:48,16.04,1,,,,,1,TD,0.54,0.72,0.60,0.42,0,0,0,0,4.44,4.60,4.73,5.73,VMS 2,,Tanque,,0.90,1.26,1.02,0.72,4.17,5.20,3.39,3.28
11/09/2025 09:05 a. m.,Ordeño,11:33,16.07,1,,,,,1,TD,0.60,0.72,0.60,0.54,0,0,0,0,4.70,4.45,5.00,5.48,VMS 2,,Tanque,,0.96,1.32,0.96,0.84,4.66,4.71,3.81,2.89
13/09/2025 07:41 a. m.,Ordeño,10:35,14.47,1,,,,,1,,0.54,0.84,0.72,0.60,0,0,0,0,4.95,5.00,5.14,5.61,VMS 3,,Tanque,,1.02,1.38,1.08,0.96,3.98,5.08,3.37,2.04
13/09/2025 09:31 p. m.,Ordeño,11:34,13.10,2,,,,,1,,0.48,0.78,0.66,0.54,0,0,0,0,4.44,4.58,4.81,5.00,VMS 3,,Tanque,,1.08,1.32,1.02,0.84,3.86,4.53,3.10,1.61
14/09/2025 09:44 a. m.,Ordeño,10:56,11.59,1,,,,,1,,0.54,0.78,0.66,0.48,0,0,0,0,4.35,4.67,4.83,4.98,VMS 3,,Tanque,,1.14,1.20,1.02,0.84,3.64,3.83,2.68,1.44
20/09/2025 12:31 a. m.,Ordeño,12:10,14.54,1,,DD,,,1,,0.48,0.78,0.60,0.48,0,0,0,0,4.47,4.70,4.95,5.12,VMS 3,,Tanque,,0.96,1.32,1.08,0.72,4.27,4.58,3.47,2.22
26/09/2025 09:57 a. m.,Ordeño,10:22,4.44,2,,TD,,TD,1,TD,0.42,0.54,0.48,0.24,0,0,0,0,4.41,4.05,4.05,4.89,VMS 3,,Tanque,,1.32,0.84,0.96,0.48,2.86,0.88,0.65,0.05
09/10/2025 04:44 p. m.,Ordeño,12:16,16.20,2,,,,,1,,0.54,0.78,0.66,0.42,0,0,0,0,4.82,4.29,5.16,5.03,VMS 3,,Tanque,,1.02,1.32,1.02,0.66,4.63,5.30,4.32,1.95
10/10/2025 02:18 a. m.,Ordeño,10:33,8.22,1,,TD,,,1,,0.48,0.66,0.42,0.48,0,0,0,0,3.90,4.16,4.35,3.80,VMS 3,,Tanque,,0.78,1.14,0.84,1.08,2.82,2.70,1.38,1.32
12/10/2025 09:03 a. m.,Ordeño,13:11,14.49,1,,,,,1,,0.54,0.66,0.60,0.48,0,0,0,0,4.42,4.45,4.82,4.74,VMS 3,,Tanque,,1.08,1.26,0.90,0.72,4.51,4.03,3.74,2.21
12/10/2025 11:06 p. m.,Ordeño,12:41,8.56,2,,,DD,DD,1,TD,0.48,0.00,0.54,0.42,0,0,0,0,4.36,0.00,4.22,5.03,VMS 3,,Tanque,,0.90,0.00,0.84,0.72,3.60,0.00,3.12,1.84
13/10/2025 12:15 p. m.,Ordeño,09:25,12.24,1,,DI,,,1,DD,0.48,0.78,0.54,0.42,0,0,0,0,3.93,5.07,4.64,4.45,VMS 3,,Tanque,,1.08,1.20,0.96,0.72,2.70,4.78,2.98,1.78
18/10/2025 11:10 p. m.,Ordeño,13:47,14.72,2,,,,,1,,0.42,0.66,0.54,0.42,0,0,0,0,4.43,4.66,4.69,4.65,VMS 3,,Tanque,,0.78,1.08,0.90,0.72,4.07,4.89,3.50,2.26
30/01/2025 03:50 p. m.,Ordeño,08:25,2.25,1,,,,,0,,1.44,1.62,1.44,1.56,300,0,0,300,1.27,1.68,0.94,1.01,VMS 3,,Divert 3,,2.16,2.34,2.16,2.22,0.47,0.55,0.63,0.60
31/01/2025 08:46 a. m.,Ordeño,05:43,8.16,1,,,,,0,,0.72,0.66,0.78,0.72,1853,0,657,0,4.25,4.40,4.15,3.82,VMS 3,,Divert 3,,1.20,1.20,1.32,1.20,2.01,1.96,1.84,2.35
02/02/2025 09:01 a. m.,Ordeño,09:36,8.75,1,,DD,DD,,0,,0.60,0.30,0.54,0.72,643,0,0,0,4.00,0.00,4.14,3.97,VMS 3,,Divert 3,,1.02,0.48,0.96,1.02,2.69,0.39,2.71,2.96
02/02/2025 10:54 p. m.,Ordeño,13:35,14.91,2,,,,,0,DD,0.66,0.42,0.60,0.66,334,0,0,0,4.12,4.87,4.29,4.13,VMS 3,,Divert 3,,1.26,0.90,0.96,0.96,3.52,4.27,3.44,3.68
04/02/2025 03:53 a. m.,Ordeño,05:19,5.21,1,,TI,,,0,DD,0.54,0.42,0.54,0.66,730,0,0,0,4.04,4.79,4.03,4.02,VMS 3,,Divert 3,,0.84,1.14,1.32,1.08,1.52,0.81,1.20,1.68
04/02/2025 07:26 p. m.,Ordeño,11:15,15.18,2,,,,,0,,0.72,0.42,0.60,0.72,301,0,0,0,4.39,4.52,4.43,4.28,VMS 3,,Divert 3,,1.26,0.90,0.96,1.14,4.03,2.61,4.28,4.26
05/02/2025 05:20 p. m.,Ordeño,12:32,18.76,1,,,,,0,,0.84,0.54,0.72,0.78,650,0,0,0,4.58,4.65,4.42,4.51,VMS 3,,Divert 3,,1.44,1.14,1.14,1.08,4.94,4.05,4.64,5.13
07/02/2025 03:58 a. m.,Ordeño,10:56,11.53,1,,TI,DI,DI,0,,0.00,0.54,0.66,0.78,0,0,0,0,0.00,4.11,4.15,3.87,VMS 3,,Tanque,,0.00,0.84,1.02,1.80,0.00,3.48,3.54,4.51
07/02/2025 08:56 p. m.,Ordeño,11:34,18.43,2,,"DI,TD",,,0,,0.90,0.54,0.72,0.84,1082,0,0,0,4.84,4.25,4.40,4.20,VMS 3,,Divert 3,Sangre por pezón por encima del umbral,3.30,0.84,1.20,1.44,4.79,3.94,4.92,4.78
09/02/2025 12:52 a. m.,Ordeño,10:05,14.50,1,,TD,,,0,,0.72,0.48,0.66,0.72,0,0,0,0,4.50,4.31,4.39,4.48,VMS 3,,Tanque,,1.02,1.02,1.08,1.38,2.94,3.32,4.62,3.62
09/02/2025 11:05 a. m.,Ordeño,09:24,11.78,2,,TD,,,0,,0.60,0.42,0.60,0.72,0,0,0,0,4.42,4.24,4.26,4.30,VMS 3,,Tanque,,0.84,0.90,1.02,1.08,2.61,2.55,2.89,3.73
10/02/2025 12:52 a. m.,Ordeño,11:17,15.25,1,,"DI,TI",,,0,,0.66,0.48,0.60,0.72,0,0,0,0,4.69,4.51,4.46,4.36,VMS 3,,Tanque,,1.08,0.96,1.26,1.56,3.54,3.49,3.66,4.56
10/02/2025 09:14 a. m.,Ordeño,10:47,10.79,2,,,,,0,,0.60,0.48,0.60,0.66,0,0,0,0,4.34,4.18,4.28,4.17,VMS 3,,Tanque,,0.96,0.96,1.32,1.38,2.57,2.39,2.96,2.87
10/02/2025 09:09 p. m.,Ordeño,04:12,0.13,3,,TD,Todos,Todos,0,,0.00,0.00,0.00,0.48,0,0,0,0,0.00,0.00,0.00,0.00,VMS 1,,Tanque,,0.00,0.00,0.00,0.90,0.00,0.00,0.00,0.13
11/02/2025 02:32 a. m.,Ordeño,12:31,13.65,1,,"DI,TD",,,0,,0.66,0.48,0.78,0.66,0,0,0,0,5.21,5.10,5.16,0.00,VMS 1,,Tanque,,1.08,1.26,1.38,1.32,3.49,3.29,3.62,3.25
11/02/2025 09:14 a. m.,Ordeño,09:39,10.16,2,,"TI,TD",,,0,,0.54,0.42,0.66,0.60,0,0,0,0,4.33,4.18,4.49,0.00,VMS 1,,Tanque,,0.96,0.90,1.38,1.08,2.22,1.62,3.25,3.07
11/02/2025 10:42 p. m.,Ordeño,10:00,13.62,3,,"DD,TI,TD",,,0,,0.60,0.48,0.66,0.66,0,0,0,0,4.49,4.65,4.53,0.00,VMS 1,,Tanque,,1.02,1.38,1.44,1.20,3.27,2.46,4.37,3.52
12/02/2025 10:29 a. m.,Ordeño,13:01,8.61,1,,"DD,TD","DD,TD",,0,,0.48,0.42,0.60,0.54,0,0,0,0,4.13,4.46,4.43,0.00,VMS 1,,Tanque,,1.08,0.96,1.14,1.08,2.78,0.88,3.44,1.51
12/02/2025 09:17 p. m.,Ordeño,12:24,11.68,2,,"DI,DD",,,0,,0.66,0.42,0.60,0.66,0,0,0,729,4.67,4.30,0.00,4.64,VMS 1,,Tanque,,1.14,0.84,1.32,1.14,3.74,1.89,3.35,2.70
13/02/2025 10:52 p. m.,Ordeño,11:00,14.70,2,,Todos,,,0,,0.60,0.48,0.72,0.66,0,338,0,0,4.20,4.39,4.62,0.00,VMS 1,,Tanque,,1.08,1.26,1.20,1.44,3.23,3.72,4.07,3.68
14/02/2025 07:30 p. m.,Ordeño,14:17,17.72,1,,"DD,TI,TD",,,0,,0.66,0.48,0.78,0.60,0,0,0,0,4.87,4.63,4.90,0.00,VMS 1,,Tanque,,1.02,1.08,1.38,1.20,4.38,4.86,5.09,3.39
15/02/2025 05:55 a. m.,Ordeño,10:34,12.11,1,,Todos,,,0,,0.54,0.42,0.66,0.60,0,0,0,0,4.45,4.31,4.58,0.00,VMS 1,,Tanque,,0.90,1.08,1.38,0.96,2.56,1.96,3.88,3.71
15/02/2025 02:32 p. m.,Ordeño,12:29,10.49,2,,TD,,,0,,0.48,0.42,0.60,0.54,0,0,0,0,4.79,4.58,4.91,0.00,VMS 1,,Tanque,,0.84,1.44,1.02,0.96,2.32,2.63,3.09,2.45
16/02/2025 07:09 a. m.,Ordeño,11:39,14.23,1,,Todos,,,0,,0.66,0.60,0.66,0.60,0,0,0,0,4.79,0.00,4.88,4.62,VMS 1,,Tanque,,1.26,1.26,1.26,1.14,2.42,3.80,4.93,3.08
16/02/2025 02:43 p. m.,Ordeño,12:05,11.52,2,,TI,,,0,,0.54,0.42,0.54,0.60,0,0,0,0,4.53,4.31,4.29,0.00,VMS 1,,Tanque,,0.96,0.84,1.02,1.32,3.36,2.85,2.60,2.71
17/02/2025 10:04 a. m.,Ordeño,14:15,17.85,1,,"DD,TD",,,0,,0.60,0.54,0.54,0.66,0,0,0,0,4.33,0.00,4.33,4.71,VMS 1,,Tanque,,1.26,1.02,1.08,1.32,3.92,4.63,3.85,5.45
17/02/2025 06:43 p. m.,Ordeño,11:01,6.76,2,,TI,,,0,,0.48,0.42,0.42,0.54,0,573,0,0,3.79,3.74,0.00,4.07,VMS 1,,Tanque,,0.78,1.02,1.08,0.78,1.88,1.01,1.42,2.45
18/02/2025 05:21 a. m.,Ordeño,14:57,8.87,1,,"DI,TI,TD",TD,,0,,0.48,0.42,0.48,0.42,0,0,0,0,4.47,4.55,4.66,0.00,VMS 1,,Tanque,,1.20,0.66,1.32,0.72,2.17,2.60,3.40,0.70
18/02/2025 11:11 a. m.,Ordeño,12:05,11.70,2,,"TI,TD",,,0,,0.42,0.42,0.66,0.54,0,0,0,0,4.32,4.54,4.54,0.00,VMS 1,,Tanque,,0.72,0.78,1.08,0.90,1.80,1.68,4.95,3.27
18/02/2025 07:53 p. m.,Ordeño,12:06,6.98,3,,"DD,TI,TD",TI,,0,,0.48,0.42,0.48,0.54,0,0,0,0,4.33,4.34,4.06,0.00,VMS 1,,Tanque,,0.96,1.08,1.08,1.56,2.45,2.09,0.55,1.89
19/02/2025 01:26 a. m.,Ordeño,10:31,8.47,1,,"DI,TI",,,0,,0.42,0.42,0.60,0.54,0,0,0,0,4.20,4.35,4.52,0.00,VMS 1,,Tanque,,0.84,1.02,1.26,0.84,1.07,1.87,2.64,2.89
19/02/2025 02:36 p. m.,Ordeño,13:51,7.85,2,,Todos,"TI,TD",,0,,0.66,0.54,0.48,0.54,0,0,0,0,4.92,4.75,4.67,0.00,VMS 1,,Tanque,,1.14,1.20,1.14,1.20,3.93,2.69,1.03,0.20
19/02/2025 08:57 p. m.,Ordeño,14:23,5.72,3,,"DI,DD,TI","DI,TD",TD,0,,0.48,0.54,0.60,0.00,0,0,0,0,3.69,4.41,4.56,0.00,VMS 1,,Tanque,,1.02,1.08,1.32,0.00,0.21,2.50,3.01,0.00
20/02/2025 06:41 a. m.,Ordeño,15:33,11.96,1,,Todos,,,0,,0.60,0.42,0.60,0.54,0,0,0,0,4.84,4.50,4.68,0.00,VMS 1,,Tanque,,1.44,1.08,1.32,1.38,3.14,2.63,3.08,3.11
20/02/2025 04:36 p. m.,Ordeño,12:20,14.07,2,,"DI,DD,TI",,,0,,0.54,0.48,0.60,0.60,0,0,0,0,4.71,4.43,4.40,0.00,VMS 1,,Tanque,,1.02,1.14,1.44,0.96,3.68,3.28,3.45,3.66
21/02/2025 05:26 a. m.,Ordeño,15:58,10.30,1,,"DI,TI,TD",TD,,0,,0.48,0.54,0.54,0.54,332,0,0,0,4.38,4.55,4.57,0.00,VMS 1,,Tanque,,0.96,0.96,1.14,1.56,2.77,3.35,3.42,0.76
21/02/2025 02:45 p. m.,Ordeño,16:23,9.27,2,,"DI,TI,TD",,,0,,0.48,0.42,0.48,0.54,0,0,0,0,4.21,4.23,4.61,0.00,VMS 1,,Tanque,,1.38,1.26,1.02,1.20,2.60,3.24,1.54,1.89
22/02/2025 03:19 a. m.,Ordeño,17:46,15.12,1,,"DI,DD,TI",,,0,,0.66,0.54,0.60,0.60,0,0,0,0,4.46,4.48,0.00,4.73,VMS 1,,Tanque,,1.38,1.02,1.38,1.02,3.77,3.39,3.90,4.06
23/02/2025 01:17 a. m.,Ordeño,14:54,12.83,1,,"DI,DD,TD","DD,TD",TD,0,,0.48,0.54,0.66,0.42,0,318,0,0,5.01,4.65,4.95,0.00,VMS 1,,Tanque,,1.14,1.08,1.14,0.84,4.85,2.22,5.68,0.08
23/02/2025 04:14 p. m.,Ordeño,13:41,9.03,2,,"DI,TI,TD",DD,DD,0,,0.48,0.00,0.60,0.48,0,0,0,0,4.65,0.00,0.00,4.67,VMS 1,,Tanque,,1.32,0.00,1.08,1.14,2.04,0.00,4.32,2.67
24/02/2025 06:47 a. m.,Ordeño,12:35,14.02,1,,"DI,DD,TD",,,0,,0.66,0.60,0.72,0.54,0,0,0,0,4.58,4.93,5.23,0.00,VMS 1,,Tanque,,1.14,1.14,1.38,1.26,2.74,2.68,5.86,2.74
24/02/2025 04:53 p. m.,Ordeño,14:25,7.87,2,,Todos,TD,,0,,0.60,0.48,0.54,0.42,0,0,0,0,4.32,4.67,4.41,0.00,VMS 1,,Tanque,,1.14,0.84,1.20,0.96,2.49,2.43,2.02,0.93
25/02/2025 06:54 a. m.,Ordeño,10:29,15.74,1,,"DI,DD,TD",,,0,,0.60,0.48,0.72,0.66,0,0,0,0,4.45,4.75,5.07,0.00,VMS 1,,Tanque,,1.14,1.14,1.14,1.08,3.08,2.85,4.77,5.04
25/02/2025 06:20 p. m.,Ordeño,13:53,9.14,2,,"DD,TI,TD",DI,DI,0,,0.00,0.48,0.60,0.54,0,0,0,0,0.00,0.00,4.80,4.94,VMS 1,,Tanque,,0.00,1.32,1.32,1.02,0.00,2.97,3.17,3.00
25/02/2025 11:16 p. m.,Ordeño,10:32,9.51,3,,Todos,,,0,,0.60,0.54,0.66,0.48,0,1301,0,0,4.86,4.42,4.60,0.00,VMS 1,,Divert 3,Sangre por pezón por encima del umbral,1.14,1.32,1.62,1.26,3.27,2.70,2.16,1.38
26/02/2025 09:57 a. m.,Ordeño,16:24,8.81,1,,"DI,DD,TD",,,0,,0.48,0.42,0.66,0.48,0,0,0,0,4.59,4.69,5.08,0.00,VMS 1,,Tanque,,0.96,0.78,0.96,1.08,2.11,1.88,3.21,1.61
26/02/2025 07:21 p. m.,Ordeño,11:51,11.38,2,,"DI,DD,TI",,,0,,0.60,0.48,0.66,0.60,0,0,0,0,4.72,4.55,4.74,0.00,VMS 1,,Tanque,,1.44,0.84,1.50,1.08,2.54,2.12,2.87,3.85
27/02/2025 04:59 a. m.,Ordeño,11:13,11.60,1,,"DD,TI",,,0,,0.54,0.60,0.54,0.54,0,0,0,0,4.58,4.74,4.81,0.00,VMS 1,,Tanque,,1.02,1.14,1.26,1.08,2.82,2.98,2.91,2.89
27/02/2025 03:32 p. m.,Ordeño,11:49,9.06,2,,Todos,TD,,0,,0.54,0.54,0.48,0.42,0,0,0,393,4.95,4.75,4.65,0.00,VMS 1,,Tanque,,1.32,1.02,1.02,0.90,3.06,3.40,2.08,0.52
27/02/2025 06:15 p. m.,Ordeño,09:03,3.68,3,,"TI,TD",,"DI,DD",0,,0.00,0.00,0.60,0.54,0,0,0,0,0.00,0.00,4.69,0.00,VMS 1,,Tanque,,0.00,0.00,1.20,1.26,0.00,0.00,2.06,1.62
28/02/2025 01:17 a. m.,Ordeño,10:17,13.95,1,,DI,,,0,,0.54,0.60,0.60,0.60,0,0,0,0,4.57,4.67,4.56,0.00,VMS 1,,Tanque,,1.26,1.08,0.90,1.08,3.11,3.16,3.50,4.18
