Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
10/02/2023 05:38 a. m.,Ordeño,05:41,14.44,1,,DI,,,0,,1.38,1.56,,1.62,0,0,,0,4.93,5.03,,4.82,VMS 2,,Tanque,,1.92,2.10,,2.10,4.34,5.20,,4.90
10/02/2023 01:35 p. m.,Ordeño,05:10,14.36,2,,,,,0,,1.44,1.80,,1.68,0,0,,0,4.92,5.02,,4.73,VMS 2,,Tanque,,2.16,2.28,,2.10,4.34,5.02,,5.00
10/02/2023 07:57 p. m.,Ordeño,05:18,11.73,3,,,,,0,,1.20,1.44,,1.32,0,0,,0,4.71,4.74,,4.63,VMS 2,,Tanque,,1.86,1.92,,1.68,3.51,4.14,,4.08
11/02/2023 07:27 a. m.,Ordeño,07:45,21.02,1,,DD,,,0,,1.32,1.68,,1.68,0,0,,0,4.90,5.03,,4.78,VMS 2,,Tanque,,1.62,2.52,,2.22,6.68,6.95,,7.39
11/02/2023 04:54 p. m.,Ordeño,06:41,19.12,2,,,,,0,,1.32,1.68,,1.62,0,0,,0,4.76,4.86,,4.65,VMS 2,,Tanque,,1.92,2.16,,2.16,5.88,6.62,,6.62
12/02/2023 07:33 a. m.,Ordeño,08:20,25.75,1,,,,,0,,1.26,1.74,,1.38,0,0,,0,4.81,4.83,,4.79,VMS 2,,Tanque,,1.98,2.16,,1.80,7.70,8.34,,9.71
12/02/2023 02:36 p. m.,Ordeño,05:12,13.29,2,,DD,,,0,,1.32,1.74,,1.44,0,0,,0,4.71,4.87,,4.51,VMS 2,,Tanque,,1.80,2.34,,1.80,4.09,4.60,,4.60
12/02/2023 07:32 p. m.,Ordeño,04:08,8.75,3,,,,,0,,1.26,1.56,,1.38,0,0,,0,4.81,4.93,,4.79,VMS 2,,Tanque,,1.62,2.16,,1.68,2.58,3.17,,3.00
13/02/2023 04:00 a. m.,Ordeño,06:01,15.77,1,,,,,0,,1.38,1.56,,1.44,0,0,,0,4.89,4.99,,4.93,VMS 2,,Tanque,,1.86,2.04,,1.80,4.61,5.55,,5.61
13/02/2023 11:09 a. m.,Ordeño,05:06,9.52,2,,TD,TD,TD,0,,1.50,1.74,,0.84,0,0,,0,4.79,4.98,,4.89,VMS 2,,Tanque,,1.92,2.40,,1.56,4.30,5.09,,0.13
13/02/2023 03:11 p. m.,Ordeño,05:50,12.15,3,,,,,0,,1.26,1.62,,1.80,0,0,,0,5.00,5.17,,4.87,VMS 2,,Tanque,,1.74,2.10,,2.34,2.24,2.66,,7.25
13/02/2023 10:01 p. m.,Ordeño,04:58,12.94,4,,DD,,,0,,1.44,1.68,,1.50,0,0,,0,5.02,5.23,,4.77,VMS 2,,Tanque,,2.22,2.28,,1.98,3.96,4.49,,4.49
14/02/2023 07:22 a. m.,Ordeño,06:13,16.78,1,,,,,0,,1.38,1.74,,1.62,0,0,,0,4.94,5.05,,4.89,VMS 2,,Tanque,,2.10,2.28,,2.04,5.35,5.59,,5.84
14/02/2023 02:21 p. m.,Ordeño,05:23,13.50,2,,DI,,,0,,1.26,1.68,,1.50,0,0,,0,4.80,4.91,,4.76,VMS 2,,Tanque,,1.68,2.04,,1.98,4.25,4.60,,4.65
14/02/2023 07:06 p. m.,Ordeño,05:07,8.89,3,,,,,0,,1.02,1.44,,1.32,0,0,,0,4.79,4.85,,4.88,VMS 2,,Tanque,,1.44,1.98,,1.74,2.72,3.15,,3.02
15/02/2023 01:47 a. m.,Ordeño,05:21,13.04,1,,,,,0,,1.38,1.68,,1.44,0,0,,0,4.87,4.98,,4.82,VMS 2,,Tanque,,1.92,2.16,,1.92,4.03,4.50,,4.51
15/02/2023 09:28 a. m.,Ordeño,06:33,15.21,2,,,,,0,,1.20,1.74,,1.62,0,0,,0,4.93,5.12,,4.72,VMS 2,,Tanque,,1.80,2.40,,2.16,4.80,5.24,,5.17
15/02/2023 07:03 p. m.,Ordeño,06:11,18.50,3,,DI,,,0,,1.50,1.80,,1.56,0,0,,0,5.00,5.09,,4.93,VMS 2,,Tanque,,2.16,2.40,,1.98,5.55,6.40,,6.55
16/02/2023 01:12 a. m.,Ordeño,04:45,11.54,1,,,,,0,,1.32,1.68,,1.44,0,0,,0,4.66,4.84,,4.60,VMS 2,,Tanque,,1.92,2.22,,1.92,3.42,4.09,,4.03
16/02/2023 08:56 a. m.,Ordeño,05:44,14.33,2,,DI,,,0,,1.26,1.56,,1.38,0,0,,0,4.77,4.89,,4.75,VMS 2,,Tanque,,1.80,2.22,,1.86,4.24,4.97,,5.12
16/02/2023 02:46 p. m.,Ordeño,04:49,11.27,3,,DI,,,0,,1.26,1.44,,1.50,0,0,,0,4.78,4.83,,4.82,VMS 2,,Tanque,,1.80,2.04,,2.10,3.35,4.01,,3.91
17/02/2023 02:11 a. m.,Ordeño,07:08,21.23,1,,DI,,,0,,1.56,1.68,,1.50,0,0,,0,5.06,5.13,,5.02,VMS 2,,Tanque,,2.16,2.22,,2.10,6.26,7.44,,7.53
17/02/2023 03:45 p. m.,Ordeño,07:42,24.66,2,,DI,,,0,,1.26,1.56,,1.56,0,0,,0,4.92,4.98,,4.92,VMS 2,,Tanque,,1.68,1.92,,2.04,6.99,8.84,,8.83
17/02/2023 11:10 p. m.,Ordeño,05:52,15.66,3,,DI,,,0,,1.44,1.80,,1.68,0,0,,0,4.46,4.62,,4.38,VMS 2,,Tanque,,2.10,2.28,,2.10,4.69,5.49,,5.48
18/02/2023 04:53 a. m.,Ordeño,05:40,10.62,1,,,,,0,,1.14,1.32,,1.26,0,0,,0,4.57,4.58,,4.53,VMS 2,,Tanque,,1.68,1.74,,1.62,3.24,3.67,,3.71
18/02/2023 01:32 p. m.,Ordeño,06:19,15.15,2,,,,,0,,1.38,1.62,,1.44,0,0,,0,4.81,4.86,,4.81,VMS 2,,Tanque,,1.98,2.10,,1.86,4.51,5.27,,5.37
18/02/2023 11:40 p. m.,Ordeño,06:56,18.46,3,,DI,,,0,,1.20,1.62,,1.44,0,0,,0,4.82,5.02,,4.95,VMS 2,,Tanque,,1.98,2.04,,1.92,5.48,6.37,,6.61
19/02/2023 07:13 a. m.,Ordeño,06:16,14.87,1,,DI,,,0,,1.08,1.50,,1.32,0,0,,0,4.94,5.08,,4.96,VMS 2,,Tanque,,1.92,1.92,,1.74,3.88,5.47,,5.52
19/02/2023 03:58 p. m.,Ordeño,06:24,16.48,2,,DI,,,0,,1.32,1.50,,1.32,0,0,,0,4.89,5.00,,4.83,VMS 2,,Tanque,,1.92,1.92,,1.92,5.52,5.43,,5.53
19/02/2023 11:58 p. m.,Ordeño,06:28,14.17,1,,,,,0,,1.38,1.62,,1.26,0,0,,0,4.75,4.88,,4.68,VMS 2,,Tanque,,1.80,1.98,,1.74,4.23,4.88,,5.06
20/02/2023 08:48 a. m.,Ordeño,09:36,0.00,2,,,"DI,DD,TD","DI,DD,TD",0,,0.00,0.00,,0.00,0,0,,0,0.00,0.00,,0.00,VMS 2,,Tanque,,0.00,0.00,,0.00,0.00,0.00,,0.00
20/02/2023 03:05 p. m.,Ordeño,07:33,23.10,3,,,,,0,,1.50,1.80,,1.56,0,0,,0,4.97,5.14,,4.95,VMS 2,,Tanque,,1.86,2.28,,2.04,7.07,7.43,,8.60
20/02/2023 09:33 p. m.,Ordeño,05:28,12.07,4,,,,,0,,1.20,1.68,,1.44,0,0,,0,4.42,4.61,,4.54,VMS 2,,Tanque,,1.56,2.10,,1.86,3.78,4.12,,4.17
21/02/2023 06:52 a. m.,Ordeño,06:50,17.75,1,,,,,0,,1.26,1.50,,1.38,0,0,,0,4.78,4.90,,4.79,VMS 2,,Tanque,,1.68,1.92,,1.98,5.23,6.15,,6.37
21/02/2023 02:57 p. m.,Ordeño,05:54,15.18,2,,,,,0,,1.26,1.62,,1.50,0,0,,0,4.97,5.18,,5.06,VMS 2,,Tanque,,1.80,2.22,,2.16,4.52,5.35,,5.31
22/02/2023 12:20 a. m.,Ordeño,07:22,17.90,1,,,,,0,,1.20,1.38,,1.32,0,0,,0,5.08,5.26,,5.13,VMS 2,,Tanque,,1.56,1.80,,1.80,5.21,6.22,,6.47
22/02/2023 07:05 a. m.,Ordeño,07:58,14.55,2,,,,,0,,1.38,1.62,,1.38,0,0,,0,5.09,5.13,,4.99,VMS 2,,Tanque,,1.92,2.16,,1.86,4.38,5.18,,4.99
22/02/2023 02:21 p. m.,Ordeño,05:16,13.20,3,,,,,0,,1.50,1.68,,1.50,0,0,,0,4.96,4.97,,4.84,VMS 2,,Tanque,,1.98,2.28,,2.04,3.95,4.61,,4.64
22/02/2023 11:05 p. m.,Ordeño,05:28,15.07,4,,DI,,,0,,1.32,1.62,,1.50,0,0,,0,4.87,5.07,,4.92,VMS 2,,Tanque,,2.04,2.10,,2.04,4.48,5.33,,5.26
23/02/2023 07:51 a. m.,Ordeño,06:07,16.85,1,,,,,0,,1.38,1.56,,1.50,0,0,,0,4.96,5.06,,4.90,VMS 2,,Tanque,,1.80,1.92,,2.10,5.20,5.86,,5.79
23/02/2023 04:28 p. m.,Ordeño,06:07,16.15,2,,DI,,,0,,1.38,1.68,,1.38,0,0,,0,4.94,5.06,,4.91,VMS 2,,Tanque,,1.98,2.10,,1.92,4.80,5.61,,5.74
24/02/2023 12:16 a. m.,Ordeño,05:49,14.03,1,,,,,0,,1.20,1.50,,1.44,0,0,,0,4.75,4.92,,4.75,VMS 2,,Tanque,,1.86,2.04,,1.92,4.30,4.85,,4.88
24/02/2023 09:49 a. m.,Ordeño,09:14,18.76,2,,,,,0,,1.20,1.56,,1.32,0,0,,0,5.02,5.19,,4.91,VMS 2,,Tanque,,1.98,1.92,,2.04,5.82,6.40,,6.54
24/02/2023 04:23 p. m.,Ordeño,08:42,10.65,3,,,,,0,,1.08,1.44,,1.38,0,0,,0,4.66,4.80,,4.55,VMS 2,,Tanque,,1.74,1.92,,1.92,3.15,3.80,,3.70
24/02/2023 11:14 p. m.,Ordeño,06:07,11.54,4,,,,,0,,1.26,1.38,,1.38,0,0,,0,4.87,5.01,,4.81,VMS 2,,Tanque,,1.74,1.80,,1.80,3.51,3.90,,4.13
25/02/2023 09:53 a. m.,Ordeño,07:09,19.97,1,,,,,0,,1.38,1.74,,1.50,0,0,,0,5.16,5.25,,5.18,VMS 2,,Tanque,,1.86,2.40,,1.86,6.18,6.95,,6.84
25/02/2023 07:51 p. m.,Ordeño,06:24,17.44,2,,,,,0,,1.38,1.68,,1.62,0,0,,0,4.75,4.96,,4.77,VMS 2,,Tanque,,1.92,2.22,,2.28,5.35,6.04,,6.05
26/02/2023 02:50 a. m.,Ordeño,05:21,11.97,1,,,,,0,,1.20,1.50,,1.38,0,0,,0,4.56,4.71,,4.48,VMS 2,,Tanque,,1.62,1.86,,1.80,3.61,4.16,,4.20
26/02/2023 08:13 a. m.,Ordeño,05:45,10.21,2,,,,,0,,1.32,1.56,,1.62,0,0,,0,4.77,4.84,,4.75,VMS 2,,Tanque,,1.74,2.04,,2.16,3.10,3.58,,3.53
26/02/2023 01:43 p. m.,Ordeño,04:35,8.48,3,,,,,0,,1.08,1.50,,1.50,0,0,,0,4.91,5.05,,4.87,VMS 2,,Tanque,,1.62,2.10,,1.92,2.45,3.00,,3.03
26/02/2023 07:28 p. m.,Ordeño,04:50,10.38,4,,,,,0,,1.32,1.56,,1.32,0,0,,0,5.05,5.09,,5.03,VMS 2,,Tanque,,1.98,1.98,,1.86,3.03,3.58,,3.77
27/02/2023 10:48 a. m.,Ordeño,08:22,26.20,1,,,,,0,,1.32,1.68,,1.50,0,0,,0,5.26,5.34,,5.17,VMS 2,,Tanque,,1.80,2.10,,2.16,8.13,8.56,,9.51
28/02/2023 12:06 a. m.,Ordeño,06:26,19.40,1,,DI,,,0,,1.32,1.68,,1.50,0,0,,0,4.92,4.95,,4.84,VMS 2,,Tanque,,2.10,2.10,,2.22,5.77,6.73,,6.90
28/02/2023 08:45 a. m.,Ordeño,07:49,16.92,2,,DI,,,0,,1.02,1.62,,1.50,0,0,,0,4.95,5.08,,5.05,VMS 2,,Tanque,,1.86,2.10,,2.16,4.95,5.92,,6.05
28/02/2023 05:03 p. m.,Ordeño,05:49,14.41,3,,,,,0,,1.32,1.80,,1.56,0,0,,0,5.09,5.16,,4.99,VMS 2,,Tanque,,1.86,2.52,,1.98,4.42,4.98,,5.01
01/03/2023 02:59 a. m.,Ordeño,06:33,16.60,1,,DI,,,0,,1.14,1.74,,1.38,0,0,,0,4.95,5.09,,4.85,VMS 2,,Tanque,,1.62,2.28,,1.80,4.85,5.69,,6.06
01/03/2023 09:46 a. m.,Ordeño,05:37,12.80,2,,,,,0,,1.14,1.38,,1.20,0,0,,0,4.98,5.13,,4.98,VMS 2,,Tanque,,1.68,1.92,,1.74,3.98,4.54,,4.28
01/03/2023 05:02 p. m.,Ordeño,05:35,12.36,3,,,,,0,,1.14,1.26,,1.20,0,0,,0,5.07,5.10,,4.87,VMS 2,,Tanque,,1.62,1.80,,1.62,3.80,4.11,,4.45
02/03/2023 12:48 a. m.,Ordeño,06:04,14.62,1,,DI,,,0,,1.26,1.56,,1.38,0,0,,0,5.21,5.25,,5.00,VMS 2,,Tanque,,2.04,2.22,,1.92,4.38,4.98,,5.26
02/03/2023 06:45 a. m.,Ordeño,04:54,11.92,2,,,,,0,,1.38,1.44,,1.44,0,0,,0,5.21,5.22,,4.99,VMS 2,,Tanque,,1.92,1.86,,1.80,3.61,4.16,,4.15
02/03/2023 01:37 p. m.,Ordeño,05:03,11.66,3,,DI,,,0,,1.26,1.62,,1.38,0,0,,0,5.22,5.24,,4.87,VMS 2,,Tanque,,1.98,2.34,,1.92,3.39,4.14,,4.13
02/03/2023 11:56 p. m.,Ordeño,06:50,18.36,1,,,,,0,,1.20,1.50,,1.32,0,0,,0,5.13,5.24,,5.11,VMS 2,,Tanque,,1.68,2.04,,1.74,5.31,6.62,,6.43
03/03/2023 04:44 a. m.,Ordeño,04:26,10.31,2,,DI,,,0,,1.20,1.62,,1.56,0,0,,0,5.06,5.11,,4.96,VMS 2,,Tanque,,1.74,2.22,,2.16,2.92,3.87,,3.52
03/03/2023 11:23 a. m.,Ordeño,04:33,11.84,3,,DI,,,0,,1.32,1.68,,1.56,0,0,,0,5.11,5.26,,4.90,VMS 2,,Tanque,,1.92,2.40,,1.98,3.45,4.33,,4.06
03/03/2023 05:49 p. m.,Ordeño,05:08,11.19,4,,,,,0,,1.20,1.50,,1.44,0,0,,0,5.19,5.18,,5.04,VMS 2,,Tanque,,1.68,2.22,,1.80,3.30,3.81,,4.08
04/03/2023 01:28 a. m.,Ordeño,05:42,14.12,1,,,,,0,,1.20,1.56,,1.50,0,0,,0,5.04,5.11,,4.93,VMS 2,,Tanque,,1.86,2.10,,2.04,4.14,4.99,,4.99
04/03/2023 08:31 a. m.,Ordeño,05:10,12.82,2,,,,,0,,1.32,1.44,,1.50,0,0,,0,5.19,5.23,,5.11,VMS 2,,Tanque,,1.86,2.16,,2.04,4.02,4.38,,4.42
04/03/2023 04:29 p. m.,Ordeño,06:20,11.77,3,,TD,,,0,,1.08,1.08,,1.44,0,0,,0,4.93,4.95,,4.77,VMS 2,,Tanque,,1.50,1.62,,1.92,4.03,3.80,,3.94
05/03/2023 03:50 a. m.,Ordeño,06:31,20.27,1,,DI,,,0,,1.32,1.62,,1.68,0,0,,0,5.07,5.23,,5.12,VMS 2,,Tanque,,1.74,2.22,,2.16,5.92,6.88,,7.47
05/03/2023 09:47 a. m.,Ordeño,04:49,11.15,2,,,,,0,,1.26,1.38,,1.56,0,0,,0,4.63,4.82,,4.66,VMS 2,,Tanque,,1.80,2.04,,2.16,3.45,3.88,,3.82
06/03/2023 02:26 a. m.,Ordeño,08:22,23.07,1,,,,,0,,1.32,1.62,,1.50,0,0,,0,5.03,5.08,,5.07,VMS 2,,Tanque,,1.86,2.22,,1.92,6.68,7.81,,8.58
06/03/2023 09:22 a. m.,Ordeño,06:19,13.93,2,,,,,0,,1.38,1.56,,1.44,0,0,,0,4.79,4.85,,4.83,VMS 2,,Tanque,,1.80,2.22,,1.86,4.34,4.95,,4.64
07/03/2023 12:48 a. m.,Ordeño,07:12,22.18,1,,,,,0,,1.44,1.62,,1.68,0,0,,0,5.03,4.96,,5.02,VMS 2,,Tanque,,2.10,2.40,,2.04,6.89,7.06,,8.23
07/03/2023 07:49 a. m.,Ordeño,05:14,13.48,2,,,,,0,,1.32,1.50,,1.68,0,0,,0,4.96,4.92,,4.85,VMS 2,,Tanque,,1.86,2.40,,2.22,4.04,4.67,,4.77
07/03/2023 03:42 p. m.,Ordeño,05:10,12.83,3,,"DI,TD",,,0,,1.32,1.62,,1.80,0,0,,0,4.95,4.92,,4.92,VMS 2,,Tanque,,1.92,2.10,,2.52,3.86,4.44,,4.53
08/03/2023 07:07 a. m.,Ordeño,07:44,23.46,1,,,,,0,,1.32,1.56,,1.62,0,0,,0,5.07,5.14,,5.06,VMS 2,,Tanque,,1.74,2.22,,1.98,6.80,8.07,,8.59
08/03/2023 05:19 p. m.,Ordeño,06:47,16.93,2,,,,,0,,1.20,1.56,,1.62,0,0,,0,4.95,5.00,,4.80,VMS 2,,Tanque,,1.80,2.04,,2.10,5.16,5.79,,5.98
09/03/2023 04:45 a. m.,Ordeño,07:23,17.47,1,,,,,0,,1.20,1.80,,1.98,0,0,,0,4.92,5.00,,4.69,VMS 2,,Tanque,,1.68,2.28,,2.52,5.60,5.64,,6.23
09/03/2023 01:59 p. m.,Ordeño,07:23,15.66,2,,,,,0,,0.96,1.50,,1.26,0,0,,0,4.91,5.05,,4.92,VMS 2,,Tanque,,1.74,2.22,,1.74,4.76,5.43,,5.47
09/03/2023 10:19 p. m.,Ordeño,05:46,13.55,3,,DI,,,0,,1.14,1.62,,1.38,0,0,,0,4.88,4.95,,4.86,VMS 2,,Tanque,,1.86,2.16,,1.80,4.13,4.65,,4.77
10/03/2023 07:44 a. m.,Ordeño,06:48,16.70,1,,,,,0,,1.20,1.62,,1.62,0,0,,0,5.00,5.14,,5.02,VMS 2,,Tanque,,1.92,2.10,,2.28,5.19,5.72,,5.79
10/03/2023 04:23 p. m.,Ordeño,05:51,15.04,2,,,,,0,,1.32,1.92,,1.80,0,0,,0,5.00,5.13,,5.03,VMS 2,,Tanque,,2.04,2.46,,2.34,4.65,5.24,,5.15
11/03/2023 01:16 a. m.,Ordeño,06:03,15.83,1,,DI,,,0,,1.20,1.68,,1.44,0,0,,0,5.10,5.13,,5.01,VMS 2,,Tanque,,1.68,2.04,,1.92,4.56,5.56,,5.71
11/03/2023 09:03 a. m.,Ordeño,05:39,14.81,2,,,,,0,,1.32,1.74,,1.56,0,0,,0,5.25,5.33,,5.30,VMS 2,,Tanque,,2.10,2.16,,1.92,4.46,5.10,,5.25
11/03/2023 03:42 p. m.,Ordeño,05:36,11.92,3,,,,,0,,1.14,1.68,,1.56,0,0,,0,5.11,5.27,,5.17,VMS 2,,Tanque,,1.80,2.28,,2.04,3.65,4.12,,4.15
11/03/2023 11:03 p. m.,Ordeño,05:37,12.70,4,,DI,,,0,,1.08,1.50,,1.32,0,0,,0,5.18,5.09,,5.18,VMS 2,,Tanque,,1.86,2.16,,1.86,3.62,4.44,,4.64
12/03/2023 07:14 a. m.,Ordeño,08:27,16.97,1,,,,,0,,1.38,1.62,,1.32,0,0,,0,5.19,5.28,,5.31,VMS 2,,Tanque,,1.98,2.10,,1.74,5.17,5.86,,5.94
12/03/2023 07:27 p. m.,Ordeño,07:27,19.83,2,,,,,0,,1.32,1.74,,1.38,0,0,,0,5.20,5.15,,4.74,VMS 2,,Tanque,,1.98,2.16,,1.92,6.05,6.43,,7.35
13/03/2023 10:00 a. m.,Ordeño,07:30,22.12,1,,,,,0,,1.26,1.68,,1.68,0,0,,0,5.03,5.16,,4.92,VMS 2,,Tanque,,1.74,2.22,,2.28,6.72,7.81,,7.59
13/03/2023 07:08 p. m.,Ordeño,05:26,14.29,2,,DI,,,0,,1.26,1.74,,1.62,0,0,,0,4.64,4.77,,4.90,VMS 2,,Tanque,,1.62,2.34,,2.04,4.29,5.05,,4.95
14/03/2023 06:01 a. m.,Ordeño,06:14,16.88,1,,,,,0,,1.26,1.50,,1.62,0,0,,0,4.74,4.78,,4.68,VMS 2,,Tanque,,1.74,2.04,,2.16,5.04,5.93,,5.91
14/03/2023 03:28 p. m.,Ordeño,05:37,16.72,2,,DI,,,0,,1.38,1.80,,1.62,0,0,,0,5.06,5.23,,5.08,VMS 2,,Tanque,,2.04,2.22,,2.10,4.88,5.81,,6.03
15/03/2023 12:34 a. m.,Ordeño,06:25,17.45,1,,,,,0,,1.26,1.62,,1.50,0,0,,0,5.04,5.18,,5.06,VMS 2,,Tanque,,1.80,2.16,,1.98,5.26,6.05,,6.14
15/03/2023 07:59 a. m.,Ordeño,05:43,13.72,2,,,,,0,,1.20,1.68,,1.56,0,0,,0,5.05,5.14,,5.06,VMS 2,,Tanque,,1.62,2.16,,2.10,4.13,4.77,,4.82
15/03/2023 01:21 p. m.,Ordeño,04:19,9.77,3,,DI,,,0,,1.44,1.80,,1.80,0,0,,0,5.05,5.30,,4.87,VMS 2,,Tanque,,2.10,2.28,,2.40,2.93,3.38,,3.46
15/03/2023 10:49 p. m.,Ordeño,05:33,16.21,4,,,,,0,,1.44,1.80,,1.68,0,0,,0,5.19,5.28,,5.08,VMS 2,,Tanque,,2.34,2.40,,2.16,4.84,5.64,,5.73
16/03/2023 08:59 a. m.,Ordeño,06:28,18.68,1,,TD,,,0,,1.50,1.80,,1.44,0,0,,0,5.42,5.55,,5.32,VMS 2,,Tanque,,2.10,2.40,,2.04,5.61,6.41,,6.66
16/03/2023 03:12 p. m.,Ordeño,04:34,10.68,2,,DI,,,0,,1.20,1.68,,1.50,0,0,,0,4.94,5.15,,4.93,VMS 2,,Tanque,,2.16,2.28,,1.86,3.23,3.66,,3.79
16/03/2023 09:38 p. m.,Ordeño,05:02,10.49,3,,,,,0,,1.14,1.74,,1.44,0,0,,0,5.05,5.17,,5.08,VMS 2,,Tanque,,2.04,2.22,,1.98,3.14,3.69,,3.66
17/03/2023 06:06 a. m.,Ordeño,05:49,15.75,1,,,,,0,,1.38,1.74,,1.68,0,0,,0,5.34,5.30,,5.26,VMS 2,,Tanque,,2.04,2.22,,2.10,4.79,5.43,,5.53
17/03/2023 11:44 a. m.,Ordeño,04:55,9.41,2,,,,,0,,1.44,1.50,,1.44,0,0,,0,5.14,5.15,,5.07,VMS 2,,Tanque,,2.10,1.98,,1.98,2.86,3.27,,3.28
17/03/2023 07:09 p. m.,Ordeño,06:14,13.10,3,,TD,,,0,,1.32,1.56,,1.74,0,0,,0,5.24,5.17,,5.06,VMS 2,,Tanque,,1.80,2.04,,2.28,3.81,4.58,,4.71
18/03/2023 04:15 a. m.,Ordeño,09:18,16.57,1,,DI,,,0,,1.26,1.68,,1.56,0,0,,0,5.10,5.19,,5.06,VMS 2,,Tanque,,1.86,2.04,,1.98,4.88,5.79,,5.90
18/03/2023 10:03 a. m.,Ordeño,07:28,10.04,2,,DI,,,0,,1.44,1.50,,1.50,0,0,,0,4.95,5.06,,4.89,VMS 2,,Tanque,,2.22,1.98,,1.92,2.61,3.65,,3.78
18/03/2023 05:12 p. m.,Ordeño,07:36,13.71,3,,,,,0,,1.26,1.56,,1.44,0,0,,0,5.28,5.35,,5.07,VMS 2,,Tanque,,1.98,1.98,,1.92,4.44,4.57,,4.70
18/03/2023 10:31 p. m.,Ordeño,05:33,9.44,4,,DI,,,0,,1.08,1.26,,1.08,0,0,,0,4.87,4.97,,4.81,VMS 2,,Tanque,,1.74,1.68,,1.50,2.79,3.31,,3.34
19/03/2023 07:47 a. m.,Ordeño,07:16,17.57,1,,,,,0,,1.14,1.68,,1.68,0,0,,0,5.25,5.45,,5.21,VMS 2,,Tanque,,1.62,2.22,,2.22,5.49,5.92,,6.16
19/03/2023 06:02 p. m.,Ordeño,06:59,18.28,2,,TD,,,0,,1.20,1.62,,1.74,0,0,,0,4.99,5.04,,4.91,VMS 2,,Tanque,,1.92,2.16,,2.34,5.41,6.41,,6.46
20/03/2023 02:05 a. m.,Ordeño,06:00,13.80,1,,DI,,,0,,1.20,1.44,,1.56,0,0,,0,4.64,4.80,,4.65,VMS 2,,Tanque,,1.62,1.86,,2.04,4.10,4.92,,4.78
20/03/2023 10:59 a. m.,Ordeño,06:00,16.87,2,,,,,0,,1.38,1.50,,1.80,0,0,,0,5.10,5.16,,5.05,VMS 2,,Tanque,,1.80,1.92,,2.28,5.05,5.90,,5.92
20/03/2023 06:46 p. m.,Ordeño,05:27,12.69,3,,,,,0,,1.32,1.50,,1.44,0,0,,0,4.93,5.04,,5.02,VMS 2,,Tanque,,1.80,2.04,,2.04,3.76,4.51,,4.42
21/03/2023 03:04 a. m.,Ordeño,06:43,14.98,1,,DI,,,0,,1.14,1.38,,1.50,0,0,,0,4.92,5.04,,5.09,VMS 2,,Tanque,,1.62,1.86,,1.92,4.58,5.07,,5.33
21/03/2023 10:47 a. m.,Ordeño,05:47,13.23,2,,,,,0,,1.26,1.38,,1.44,0,0,,0,4.97,5.06,,5.09,VMS 2,,Tanque,,1.92,1.92,,1.92,4.01,4.56,,4.66
21/03/2023 06:40 p. m.,Ordeño,07:29,8.57,3,,,DI,DI,0,,0.00,1.38,,1.56,0,0,,0,0.00,5.07,,5.07,VMS 2,,Tanque,,0.00,1.80,,2.10,0.00,3.98,,4.59
22/03/2023 06:34 a. m.,Ordeño,08:12,22.18,1,,DI,,,0,,1.26,1.50,,1.50,0,0,,0,5.03,5.23,,5.24,VMS 2,,Tanque,,2.10,1.92,,2.04,6.69,7.87,,7.62
22/03/2023 05:10 p. m.,Ordeño,06:54,17.78,2,,DI,,,0,,1.20,1.62,,1.50,0,0,,0,4.69,5.02,,4.94,VMS 2,,Tanque,,1.80,1.98,,1.86,4.80,6.38,,6.60
23/03/2023 01:38 a. m.,Ordeño,05:53,15.14,1,,DI,,,0,,1.38,1.68,,1.50,0,0,,0,4.93,4.96,,4.63,VMS 2,,Tanque,,1.98,2.04,,2.16,4.32,5.30,,5.52
23/03/2023 08:32 a. m.,Ordeño,05:45,12.66,2,,,,,0,,1.50,1.56,,1.74,0,0,,0,5.23,5.10,,4.77,VMS 2,,Tanque,,1.92,2.04,,2.22,3.69,4.43,,4.54
23/03/2023 05:59 p. m.,Ordeño,05:49,15.73,3,,DI,,,0,,1.32,1.56,,1.68,0,0,,0,5.23,5.23,,4.94,VMS 2,,Tanque,,1.86,2.10,,2.16,4.70,5.35,,5.68
24/03/2023 07:52 a. m.,Ordeño,06:55,23.60,1,,,,,0,,1.56,1.68,,1.80,0,0,,0,5.43,5.38,,5.15,VMS 2,,Tanque,,2.04,2.16,,2.22,6.95,7.79,,8.86
24/03/2023 04:03 p. m.,Ordeño,05:55,15.41,2,,,,,0,,1.26,1.56,,1.50,0,0,,0,5.12,5.24,,4.91,VMS 2,,Tanque,,1.74,2.04,,1.86,4.61,5.31,,5.49
25/03/2023 04:07 a. m.,Ordeño,06:18,20.09,1,,DI,,,0,,1.44,1.68,,1.68,0,0,,0,5.16,5.24,,5.05,VMS 2,,Tanque,,2.10,2.34,,2.10,5.62,7.15,,7.32
25/03/2023 10:31 a. m.,Ordeño,05:53,11.81,2,,TD,,,0,,1.32,1.26,,1.38,0,0,,0,4.89,4.96,,4.93,VMS 2,,Tanque,,1.92,1.74,,1.86,3.52,4.15,,4.14
25/03/2023 03:27 p. m.,Ordeño,04:05,7.16,3,,,,,0,,1.14,1.44,,1.32,0,0,,0,4.94,5.04,,4.91,VMS 2,,Tanque,,1.74,1.86,,1.62,2.08,2.47,,2.61
