Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
21/10/2023 07:36 p. m.,Ordeño,07:54,11.92,3,,,,,0,,0.66,0.48,0.78,0.78,0,0,0,0,4.98,4.86,5.00,5.14,VMS 1,,Tanque,,1.02,0.78,1.20,1.14,2.52,2.27,3.55,3.58
22/10/2023 10:23 a. m.,Ordeño,10:31,20.90,1,,,,,0,,0.78,0.54,0.78,0.84,0,0,0,0,4.84,4.97,4.99,5.05,VMS 1,,Tanque,,1.20,0.90,1.20,1.26,4.37,3.95,6.18,6.40
22/10/2023 06:43 p. m.,Ordeño,09:52,12.59,2,,,,,0,,0.66,0.48,0.66,0.78,0,0,0,0,4.57,4.48,4.60,4.57,VMS 1,,Tanque,,1.08,0.84,1.08,1.20,2.55,2.41,3.59,4.04
23/10/2023 08:05 a. m.,Ordeño,10:17,20.79,1,,,,,0,,0.84,0.60,0.84,0.90,0,0,0,0,4.90,4.93,5.06,5.08,VMS 1,,Tanque,,1.20,0.96,1.26,1.26,4.47,3.84,6.05,6.43
23/10/2023 04:41 p. m.,Ordeño,07:24,12.81,2,,,,,0,,0.66,0.54,0.84,0.84,0,0,0,0,4.59,4.53,4.66,4.65,VMS 1,,Tanque,,1.08,0.96,1.44,1.26,2.67,2.39,3.75,4.00
24/10/2023 05:41 a. m.,Ordeño,10:15,19.67,1,,,,,0,,0.78,0.60,0.90,0.84,0,0,0,0,4.79,4.73,4.92,4.92,VMS 1,,Tanque,,1.08,0.96,1.26,1.20,4.10,3.74,5.73,6.10
24/10/2023 01:26 p. m.,Ordeño,09:11,11.94,2,,,,,0,,0.72,0.48,0.72,0.84,0,0,0,0,4.67,4.61,4.70,4.65,VMS 1,,Tanque,,1.08,0.84,1.14,1.20,2.49,2.31,3.47,3.67
25/10/2023 01:49 a. m.,Ordeño,12:04,19.29,1,,DD,,,0,,0.78,0.48,0.78,0.84,0,0,0,0,4.82,4.83,4.98,4.86,VMS 1,,Tanque,,1.08,1.20,1.14,1.26,4.18,3.39,5.71,6.01
25/10/2023 10:34 a. m.,Ordeño,08:39,14.94,2,,,,,0,,0.66,0.54,0.72,0.84,0,0,0,0,4.52,4.55,4.68,4.55,VMS 1,,Tanque,,1.08,0.84,1.08,1.26,3.16,2.86,4.30,4.62
26/10/2023 02:16 a. m.,Ordeño,10:48,21.59,1,,,,,0,,0.72,0.54,0.84,0.90,0,0,0,0,4.63,4.66,4.60,4.67,VMS 1,,Tanque,,1.14,0.90,1.26,1.32,4.59,4.06,6.29,6.65
26/10/2023 10:56 a. m.,Ordeño,07:46,13.17,2,,,,,0,,0.72,0.54,0.78,0.78,0,0,0,0,4.51,4.42,4.54,4.49,VMS 1,,Tanque,,1.02,1.02,1.26,1.14,2.78,2.57,3.78,4.04
26/10/2023 06:39 p. m.,Ordeño,07:12,10.73,3,,,,,0,,0.66,0.48,0.78,0.78,0,0,0,0,4.64,4.63,4.68,4.61,VMS 1,,Tanque,,1.08,0.84,1.20,1.14,2.31,1.95,3.13,3.34
27/10/2023 09:27 a. m.,Ordeño,10:20,21.69,1,,,,,0,,0.72,0.54,0.90,0.84,0,0,0,0,4.81,4.79,4.92,4.90,VMS 1,,Tanque,,1.14,1.20,1.32,1.32,4.61,4.08,6.42,6.58
27/10/2023 05:03 p. m.,Ordeño,07:20,11.80,2,,,,,0,,0.72,0.48,0.78,0.84,0,0,0,0,4.43,4.31,4.60,4.47,VMS 1,,Tanque,,1.14,0.84,1.20,1.20,2.52,2.27,3.42,3.59
28/10/2023 04:53 a. m.,Ordeño,10:50,17.31,1,,,,,0,,0.72,0.54,0.84,0.84,0,0,0,0,4.76,4.65,4.78,4.83,VMS 1,,Tanque,,1.08,0.90,1.26,1.20,3.63,3.33,5.09,5.26
28/10/2023 12:28 p. m.,Ordeño,11:04,10.72,2,,,,,0,,0.66,0.54,0.78,0.78,0,0,0,0,4.55,4.52,4.66,4.70,VMS 1,,Tanque,,1.02,0.84,1.14,1.26,2.29,2.08,3.00,3.35
29/10/2023 01:07 a. m.,Ordeño,09:53,19.00,1,,,,,0,,0.66,0.54,0.78,0.78,0,0,0,0,4.84,4.74,4.71,4.81,VMS 1,,Tanque,,1.02,0.96,1.20,1.26,3.93,3.65,5.58,5.84
29/10/2023 09:35 a. m.,Ordeño,10:03,9.54,2,,,TI,TI,0,,0.66,0.54,0.00,0.78,0,0,0,0,4.71,4.60,0.00,4.47,VMS 1,,Tanque,,1.02,0.84,0.00,1.20,2.71,2.52,0.00,4.31
29/10/2023 02:23 p. m.,Ordeño,10:03,6.70,3,,,"DI,TI","DI,TI",0,,0.00,0.48,0.00,0.84,0,0,0,0,0.00,4.29,0.00,4.74,VMS 1,,Tanque,,0.00,0.84,0.00,1.20,0.00,1.36,0.00,5.34
30/10/2023 12:40 a. m.,Ordeño,10:05,17.07,1,,,,,0,,0.78,0.54,0.78,0.84,0,0,0,0,4.75,4.60,4.53,4.81,VMS 1,,Tanque,,1.14,0.90,1.32,1.26,4.35,2.78,4.05,5.89
30/10/2023 10:38 a. m.,Ordeño,08:45,11.58,2,,,,,0,,0.66,0.48,0.72,0.78,0,0,0,0,4.17,4.28,4.44,4.32,VMS 1,,Tanque,,1.02,0.84,1.14,1.20,2.45,2.28,3.17,3.68
30/10/2023 07:11 p. m.,Ordeño,07:33,9.60,3,,,,,0,,0.66,0.48,0.66,0.72,0,0,0,0,4.49,4.36,4.50,4.47,VMS 1,,Tanque,,1.02,0.78,1.02,1.14,1.98,1.94,2.78,2.90
31/10/2023 04:44 a. m.,Ordeño,12:32,13.44,1,,,,,0,,0.72,0.54,0.72,0.78,0,0,0,0,4.75,4.56,4.85,4.81,VMS 1,,Tanque,,1.14,0.90,1.08,1.14,2.82,2.65,3.68,4.29
31/10/2023 02:48 p. m.,Ordeño,08:24,12.21,2,,,,,0,,0.66,0.48,0.78,0.84,0,0,0,0,4.84,4.60,4.84,4.94,VMS 1,,Tanque,,1.14,0.78,1.14,1.38,2.29,2.52,3.18,4.22
01/11/2023 05:28 a. m.,Ordeño,10:09,21.28,1,,,,,0,,0.84,0.66,0.90,0.84,0,0,0,0,4.85,4.65,4.85,4.81,VMS 1,,Tanque,,1.26,1.02,1.38,1.20,4.51,4.13,6.19,6.45
01/11/2023 03:07 p. m.,Ordeño,10:58,14.94,2,,,,,0,,0.66,0.60,0.78,0.84,0,0,0,0,4.59,4.34,4.63,4.46,VMS 1,,Tanque,,1.08,0.96,1.20,1.38,3.08,2.90,4.27,4.69
02/11/2023 01:42 a. m.,Ordeño,10:27,14.44,1,,,,,0,,0.72,0.48,0.78,0.78,0,0,0,0,4.59,4.41,4.57,4.59,VMS 1,,Tanque,,1.08,0.90,1.14,1.14,3.06,2.74,4.31,4.33
02/11/2023 08:49 a. m.,Ordeño,07:59,11.97,2,,,,,0,,0.66,0.48,0.84,0.84,0,0,0,0,4.52,4.40,4.62,4.61,VMS 1,,Tanque,,1.08,0.84,1.26,1.32,2.43,2.30,3.49,3.75
02/11/2023 06:05 p. m.,Ordeño,08:39,12.91,3,,,,,0,,0.66,0.42,0.78,0.78,0,0,0,0,4.62,4.45,4.69,4.78,VMS 1,,Tanque,,0.96,0.72,1.26,1.26,2.75,2.33,3.77,4.06
03/11/2023 03:11 a. m.,Ordeño,08:05,13.42,1,,,,,0,,0.72,0.54,0.84,0.84,0,0,0,0,4.82,4.62,4.96,4.93,VMS 1,,Tanque,,1.08,0.84,1.26,1.20,2.89,2.49,3.92,4.12
03/11/2023 01:32 p. m.,Ordeño,09:04,15.15,2,,,,,0,,0.66,0.48,0.78,0.84,0,0,0,0,4.61,4.45,4.82,4.81,VMS 1,,Tanque,,1.02,0.84,1.26,1.20,3.23,2.90,4.38,4.64
03/11/2023 10:13 p. m.,Ordeño,08:15,11.76,3,,,,,0,,0.60,0.54,0.78,0.78,0,0,0,0,4.53,4.37,4.62,4.61,VMS 1,,Tanque,,0.96,0.96,1.20,1.26,2.48,2.18,3.53,3.57
04/11/2023 06:35 a. m.,Ordeño,09:00,11.91,1,,,,,0,,0.66,0.54,0.72,0.78,0,0,0,0,4.83,4.63,4.82,4.82,VMS 1,,Tanque,,1.02,0.78,1.14,1.26,2.54,2.28,3.40,3.69
04/11/2023 02:06 p. m.,Ordeño,08:26,11.36,2,,,,,0,,0.66,0.48,0.72,0.78,0,0,0,0,4.61,4.55,4.69,4.70,VMS 1,,Tanque,,1.08,0.84,1.08,1.26,2.37,2.07,3.34,3.58
04/11/2023 10:21 p. m.,Ordeño,08:13,11.42,3,,,,,0,,0.66,0.42,0.72,0.72,0,0,0,0,4.62,4.48,4.69,4.82,VMS 1,,Tanque,,0.96,0.84,1.08,1.32,2.41,2.14,3.33,3.54
05/11/2023 06:59 a. m.,Ordeño,08:05,13.30,1,,,,,0,,0.66,0.48,0.78,0.78,0,0,0,0,4.62,4.56,4.82,4.84,VMS 1,,Tanque,,0.96,0.78,1.20,1.26,2.76,2.53,3.90,4.11
05/11/2023 03:20 p. m.,Ordeño,08:17,11.29,2,,,,,0,,0.60,0.48,0.72,0.78,0,0,0,0,4.55,4.44,4.62,4.61,VMS 1,,Tanque,,0.96,0.78,1.08,1.14,2.32,2.12,3.24,3.61
06/11/2023 12:47 a. m.,Ordeño,09:09,12.51,1,,,,,0,,0.60,0.48,0.72,0.78,0,0,0,0,4.45,4.32,4.49,4.48,VMS 1,,Tanque,,0.96,0.90,1.14,1.14,2.65,2.35,3.64,3.87
06/11/2023 09:03 a. m.,Ordeño,08:57,12.22,2,,,,,0,,0.66,0.48,0.72,0.66,0,0,0,0,4.51,4.52,4.62,4.68,VMS 1,,Tanque,,0.96,0.84,1.14,1.02,2.61,2.39,3.55,3.67
06/11/2023 05:27 p. m.,Ordeño,08:38,10.78,3,,,,,0,,0.60,0.36,0.72,0.72,0,0,0,0,4.56,4.44,4.62,4.60,VMS 1,,Tanque,,1.02,0.72,1.14,1.14,2.28,2.02,3.14,3.34
07/11/2023 01:01 a. m.,Ordeño,16:58,5.98,1,,,TI,TI,0,,0.60,0.42,0.00,0.72,0,0,0,0,4.73,4.45,0.00,4.74,VMS 1,,Tanque,,0.90,0.96,0.00,1.08,1.54,1.90,0.00,2.54
07/11/2023 05:45 a. m.,Ordeño,09:14,10.96,2,,,,,0,,0.60,0.42,0.72,0.72,0,0,0,0,4.55,4.57,5.09,4.62,VMS 1,,Tanque,,0.96,0.78,1.08,1.14,2.10,1.50,4.41,2.95
07/11/2023 03:48 p. m.,Ordeño,09:45,16.23,3,,,,,0,,0.60,0.48,0.78,0.72,0,0,0,0,4.77,4.83,4.69,4.96,VMS 1,,Tanque,,1.02,1.02,1.14,1.14,3.40,2.92,5.12,4.79
08/11/2023 02:22 a. m.,Ordeño,10:54,15.73,1,,,,,0,,0.66,0.42,0.72,0.72,0,0,0,0,4.59,4.58,4.62,4.68,VMS 1,,Tanque,,1.14,0.84,1.14,1.08,3.33,3.04,4.41,4.95
08/11/2023 04:38 p. m.,Ordeño,10:34,19.27,2,,,,,0,,0.66,0.48,0.78,0.78,0,0,0,0,4.65,4.63,4.76,4.82,VMS 1,,Tanque,,1.02,0.78,1.32,1.26,4.05,3.67,5.53,6.02
09/11/2023 08:53 a. m.,Ordeño,11:26,23.46,1,,,,,0,,0.72,0.54,0.78,0.84,0,0,0,0,4.80,4.72,4.89,4.78,VMS 1,,Tanque,,1.14,0.90,1.26,1.32,4.88,4.54,6.62,7.42
09/11/2023 05:52 p. m.,Ordeño,08:32,12.17,2,,,,,0,,0.60,0.42,0.66,0.72,0,0,0,0,4.41,4.32,4.49,4.44,VMS 1,,Tanque,,1.02,0.90,1.20,1.32,2.50,2.31,3.57,3.79
10/11/2023 06:09 a. m.,Ordeño,13:04,12.71,1,,,TI,TI,0,,0.72,0.48,0.00,0.84,0,0,0,0,4.80,4.78,0.00,4.92,VMS 1,,Tanque,,1.14,0.90,0.00,1.38,3.75,3.32,0.00,5.64
10/11/2023 12:27 p. m.,Ordeño,11:35,13.57,2,,,,,0,TI,0.66,0.48,0.90,0.72,0,0,0,0,4.74,4.63,5.43,4.86,VMS 1,,Tanque,,0.96,0.84,1.32,1.26,2.06,1.95,6.65,2.91
10/11/2023 09:27 p. m.,Ordeño,10:14,14.17,3,,,,,0,,0.66,0.48,0.72,0.78,0,0,0,0,4.88,4.83,4.56,5.08,VMS 1,,Tanque,,1.02,0.90,1.32,1.26,2.96,2.62,4.20,4.39
11/11/2023 05:37 a. m.,Ordeño,09:38,11.98,1,,,,,0,,0.72,0.48,0.78,0.78,0,0,0,0,4.85,4.68,4.76,4.90,VMS 1,,Tanque,,1.02,0.78,1.14,1.26,2.63,2.30,3.10,3.95
11/11/2023 01:49 p. m.,Ordeño,08:21,12.09,2,,,,,0,,0.66,0.48,0.72,0.78,0,0,0,0,4.63,4.43,4.82,4.60,VMS 1,,Tanque,,0.96,0.84,1.20,1.08,2.56,2.42,3.16,3.95
12/11/2023 03:16 a. m.,Ordeño,10:44,19.84,1,,,,,0,,0.78,0.54,0.84,0.84,0,0,0,0,4.85,4.84,5.09,4.95,VMS 1,,Tanque,,1.14,0.84,1.20,1.20,4.15,3.82,5.63,6.24
12/11/2023 02:33 p. m.,Ordeño,09:18,16.28,2,,,,,0,,0.72,0.48,0.90,0.84,0,0,0,0,4.51,4.36,4.76,4.42,VMS 1,,Tanque,,1.08,0.90,1.26,1.32,3.38,3.07,4.70,5.13
13/11/2023 08:43 a. m.,Ordeño,10:58,23.76,1,,,,,0,,0.78,0.60,0.90,0.90,0,0,0,0,4.86,4.88,5.09,4.92,VMS 1,,Tanque,,1.08,0.90,1.38,1.38,4.41,4.60,7.39,7.36
13/11/2023 06:16 p. m.,Ordeño,08:26,12.93,2,,,,,0,,0.66,0.48,0.84,0.72,0,0,0,0,4.55,4.28,4.62,4.40,VMS 1,,Tanque,,1.02,0.78,1.32,1.14,2.74,2.48,3.78,3.93
14/11/2023 08:20 a. m.,Ordeño,09:24,20.69,1,,,,,0,,0.78,0.60,0.90,0.90,0,0,0,0,4.99,4.88,5.09,4.95,VMS 1,,Tanque,,1.08,1.02,1.26,1.26,4.38,3.93,6.12,6.26
14/11/2023 04:22 p. m.,Ordeño,09:04,10.51,2,,,,,0,,0.78,0.36,0.78,0.84,0,0,0,0,4.28,4.16,4.49,4.28,VMS 1,,Tanque,,1.14,0.78,1.26,1.20,2.20,1.96,3.09,3.26
15/11/2023 05:44 a. m.,Ordeño,10:45,20.28,1,,,,,0,,0.78,0.48,0.96,0.90,0,0,0,0,5.01,4.88,5.16,5.08,VMS 1,,Tanque,,1.14,0.90,1.44,1.26,4.25,3.69,6.10,6.24
15/11/2023 02:40 p. m.,Ordeño,09:14,13.54,2,,,,,0,,0.84,0.42,0.96,0.90,0,0,0,0,4.74,4.46,4.96,4.73,VMS 1,,Tanque,,1.26,0.84,1.26,1.26,2.85,2.59,3.98,4.12
16/11/2023 01:20 a. m.,Ordeño,08:51,14.85,1,,,,,0,,0.78,0.54,0.90,0.84,0,0,0,0,4.83,4.68,4.89,4.80,VMS 1,,Tanque,,1.08,0.84,1.20,1.20,3.14,2.71,4.46,4.54
16/11/2023 11:02 a. m.,Ordeño,07:32,13.62,2,,,,,0,,0.78,0.54,0.90,0.90,0,0,0,0,4.76,4.69,4.83,4.96,VMS 1,,Tanque,,1.14,0.96,1.32,1.20,2.91,2.55,4.24,3.92
16/11/2023 08:10 p. m.,Ordeño,08:48,11.62,3,,,,,0,,0.78,0.42,0.78,0.84,0,0,0,0,4.60,4.42,4.69,4.64,VMS 1,,Tanque,,1.20,0.66,1.14,1.20,2.45,2.12,3.41,3.64
17/11/2023 06:35 a. m.,Ordeño,07:46,15.35,1,,,,,0,,0.84,0.60,0.90,0.90,0,0,0,0,4.76,4.69,4.96,4.87,VMS 1,,Tanque,,1.20,1.08,1.26,1.38,3.31,2.87,4.44,4.73
17/11/2023 03:02 p. m.,Ordeño,07:35,11.00,2,,,,,0,,0.78,0.54,0.84,0.90,0,0,0,0,4.62,4.43,4.69,4.63,VMS 1,,Tanque,,1.20,0.90,1.20,1.26,2.29,2.05,3.24,3.42
18/11/2023 02:34 a. m.,Ordeño,09:18,15.89,1,,,,,0,,0.84,0.54,0.84,0.96,0,0,0,0,4.64,4.60,4.69,4.56,VMS 1,,Tanque,,1.20,0.84,1.26,1.38,3.25,2.99,4.69,4.96
18/11/2023 02:27 p. m.,Ordeño,08:22,18.02,2,,,,,0,,0.90,0.66,1.02,0.96,0,0,0,0,4.93,4.84,4.97,5.02,VMS 1,,Tanque,,1.20,0.96,1.38,1.32,3.77,3.44,5.30,5.51
18/11/2023 10:02 p. m.,Ordeño,07:39,10.80,3,,,,,0,,0.78,0.54,0.84,0.84,0,0,0,0,4.64,4.59,4.71,4.81,VMS 1,,Tanque,,1.14,0.90,1.20,1.26,2.25,2.05,3.18,3.32
19/11/2023 11:01 a. m.,Ordeño,09:18,19.22,1,,,,,0,,0.90,0.60,0.96,0.96,0,0,0,0,4.88,4.92,5.03,5.06,VMS 1,,Tanque,,1.20,1.08,1.32,1.56,3.98,3.69,5.60,5.95
19/11/2023 07:07 p. m.,Ordeño,06:47,10.10,2,,,,,0,,0.72,0.54,0.84,0.84,0,0,0,0,4.68,4.59,4.70,4.66,VMS 1,,Tanque,,1.08,0.84,1.20,1.26,2.14,1.86,2.96,3.14
20/11/2023 06:15 a. m.,Ordeño,08:58,16.81,1,,,,,0,,0.90,0.54,0.84,0.96,0,0,0,0,5.01,4.94,5.00,5.09,VMS 1,,Tanque,,1.20,1.02,1.32,1.38,3.47,3.15,4.83,5.36
20/11/2023 08:18 p. m.,Ordeño,11:02,20.91,2,,,,,0,,0.84,0.54,0.84,0.84,0,0,0,0,4.99,4.97,5.02,5.05,VMS 1,,Tanque,,1.14,0.90,1.26,1.68,4.18,3.94,6.28,6.51
21/11/2023 04:11 a. m.,Ordeño,08:48,13.20,1,,,,,0,,0.90,0.54,0.78,0.90,0,0,0,0,4.67,4.57,4.62,4.57,VMS 1,,Tanque,,1.26,0.90,1.20,1.44,2.87,2.48,3.76,4.09
21/11/2023 02:04 p. m.,Ordeño,08:01,13.69,2,,,,,0,,0.78,0.54,0.84,0.84,0,0,0,0,4.51,4.47,4.55,4.56,VMS 1,,Tanque,,1.08,0.78,1.14,1.26,2.79,2.60,4.04,4.26
22/11/2023 12:30 a. m.,Ordeño,07:34,14.70,1,,,,,0,,0.84,0.60,0.84,0.90,0,0,0,0,4.50,4.46,4.62,4.64,VMS 1,,Tanque,,1.20,0.96,1.26,1.38,3.08,2.74,4.24,4.64
22/11/2023 11:00 a. m.,Ordeño,08:37,16.33,2,,,,,0,,0.84,0.60,0.96,0.90,0,0,0,0,4.75,4.54,4.68,4.85,VMS 1,,Tanque,,1.20,1.08,1.32,1.32,3.40,3.05,4.83,5.05
22/11/2023 07:31 p. m.,Ordeño,07:44,11.27,3,,,,,0,,0.78,0.54,0.84,0.84,0,0,0,0,4.50,4.30,4.58,4.44,VMS 1,,Tanque,,1.20,0.96,1.32,1.20,2.38,2.12,3.29,3.48
23/11/2023 11:08 a. m.,Ordeño,11:16,23.75,1,,,,,0,,0.84,0.54,0.96,0.96,0,0,0,0,4.95,4.95,5.10,5.09,VMS 1,,Tanque,,1.20,0.90,1.32,1.32,5.11,4.49,6.92,7.23
23/11/2023 07:39 p. m.,Ordeño,07:53,11.07,2,,,,,0,,0.72,0.42,0.78,0.78,0,0,0,0,4.42,4.20,4.43,4.50,VMS 1,,Tanque,,1.08,0.72,1.14,1.14,2.32,2.14,3.27,3.34
24/11/2023 05:10 a. m.,Ordeño,08:17,15.10,1,,,,,0,,0.78,0.54,0.96,0.90,0,0,0,0,4.79,4.81,4.93,5.03,VMS 1,,Tanque,,1.32,0.90,1.38,1.32,3.22,2.76,4.50,4.62
24/11/2023 01:46 p. m.,Ordeño,07:58,11.90,2,,,,,0,,0.72,0.48,0.84,0.84,0,0,0,0,4.71,4.72,4.90,4.84,VMS 1,,Tanque,,1.08,0.84,1.32,1.32,2.48,2.14,3.56,3.72
25/11/2023 01:17 a. m.,Ordeño,08:55,13.91,1,,,,,0,,0.66,0.48,0.84,0.90,0,0,0,0,4.58,4.46,4.61,4.63,VMS 1,,Tanque,,1.08,0.84,1.20,1.44,2.89,2.58,4.12,4.32
25/11/2023 12:50 p. m.,Ordeño,08:31,16.38,2,,,,,0,,0.72,0.54,0.90,0.84,0,0,0,0,4.65,4.67,4.80,4.77,VMS 1,,Tanque,,1.14,0.90,1.26,1.32,3.44,3.08,4.82,5.04
26/11/2023 01:20 a. m.,Ordeño,16:20,10.24,1,,,"DI,TI","DI,TI",0,,0.00,0.48,0.00,1.02,0,0,0,0,0.00,3.99,0.00,4.07,VMS 2,,Tanque,,0.00,0.96,0.00,1.68,0.00,2.76,0.00,7.48
26/11/2023 02:59 p. m.,Ordeño,10:51,22.92,2,,,,,0,,0.84,0.60,0.90,0.90,0,0,0,0,5.42,4.70,5.50,4.88,VMS 1,,Tanque,,1.20,1.02,1.38,1.26,5.32,4.03,7.24,6.33
27/11/2023 04:56 a. m.,Ordeño,10:49,16.82,1,,,,,0,,0.72,0.54,0.72,0.78,0,0,0,0,4.41,4.50,4.36,4.49,VMS 1,,Tanque,,1.14,0.84,1.20,1.20,3.12,3.72,3.65,6.33
27/11/2023 03:34 p. m.,Ordeño,08:00,12.22,2,,,,,0,,0.72,0.54,0.78,0.84,0,0,0,0,4.53,4.35,4.80,4.41,VMS 1,,Tanque,,1.08,0.84,1.20,1.26,2.26,2.56,2.91,4.49
28/11/2023 03:13 a. m.,Ordeño,09:32,14.06,1,,,,,0,,0.72,0.48,0.78,0.78,0,0,0,0,4.86,4.60,4.93,4.77,VMS 1,,Tanque,,1.08,0.90,1.20,1.14,2.73,2.79,3.90,4.64
28/11/2023 03:39 p. m.,Ordeño,09:29,17.20,2,,,,,0,,0.66,0.54,0.78,0.78,0,0,0,0,4.90,4.76,5.05,4.79,VMS 1,,Tanque,,1.02,0.90,1.32,1.26,3.39,3.38,4.77,5.66
29/11/2023 12:24 a. m.,Ordeño,07:58,11.39,1,,,,,0,,0.72,0.48,0.72,0.66,0,0,0,0,4.65,4.44,4.64,4.49,VMS 1,,Tanque,,1.02,0.84,1.26,1.26,2.27,2.20,3.27,3.65
29/11/2023 11:58 a. m.,Ordeño,08:51,16.07,2,,,,,0,,0.78,0.48,0.84,0.78,0,0,0,0,5.13,4.94,5.23,5.01,VMS 1,,Tanque,,1.08,0.90,1.26,1.20,3.46,2.99,4.69,4.93
30/11/2023 01:34 a. m.,Ordeño,10:47,17.59,1,,,,,0,,0.84,0.54,0.84,0.84,0,0,0,0,4.86,4.61,4.82,4.66,VMS 1,,Tanque,,1.14,0.96,1.26,1.32,3.51,3.48,4.99,5.61
30/11/2023 01:55 p. m.,Ordeño,10:01,18.84,2,,,,,0,,0.78,0.54,0.90,0.84,0,0,0,0,5.03,4.86,5.17,5.11,VMS 1,,Tanque,,1.20,0.90,1.26,1.26,3.88,3.62,5.44,5.90
01/12/2023 02:12 a. m.,Ordeño,09:19,17.72,1,,,,,0,,0.78,0.54,0.90,0.90,0,0,0,0,4.85,4.67,4.80,4.84,VMS 1,,Tanque,,1.14,0.90,1.26,1.26,3.61,3.46,5.08,5.57
01/12/2023 03:26 p. m.,Ordeño,11:00,20.22,2,,,,,0,,0.84,0.48,0.90,0.90,0,0,0,0,5.07,4.96,5.06,5.00,VMS 1,,Tanque,,1.20,0.84,1.38,1.44,4.31,3.71,5.93,6.27
01/12/2023 11:57 p. m.,Ordeño,08:36,12.46,1,,,,,0,,0.72,0.48,0.84,0.72,0,0,0,0,4.65,4.53,4.65,4.54,VMS 1,,Tanque,,1.02,0.90,1.26,1.26,2.49,2.47,3.60,3.90
02/12/2023 01:29 p. m.,Ordeño,10:19,20.46,2,,,,,0,,0.90,0.54,1.02,0.96,0,0,0,0,5.03,5.03,5.23,5.23,VMS 1,,Tanque,,1.26,0.90,1.50,1.38,4.26,3.90,5.96,6.34
02/12/2023 11:58 p. m.,Ordeño,09:39,13.95,1,,,,,0,,0.72,0.48,0.84,0.84,0,0,0,0,4.62,4.49,4.69,4.62,VMS 1,,Tanque,,1.14,0.84,1.20,1.26,2.86,2.61,4.07,4.41
03/12/2023 01:29 p. m.,Ordeño,10:25,19.80,2,,,,,0,,0.78,0.54,0.90,0.90,0,0,0,0,4.82,4.89,4.96,5.09,VMS 1,,Tanque,,1.26,0.84,1.26,1.32,4.21,3.70,5.84,6.05
03/12/2023 11:57 p. m.,Ordeño,09:16,14.13,1,,,,,0,,0.78,0.42,0.84,0.90,0,0,0,0,4.56,4.36,4.56,4.49,VMS 1,,Tanque,,1.20,0.72,1.20,1.32,2.95,2.59,4.12,4.47
04/12/2023 09:55 a. m.,Ordeño,09:29,15.18,2,,TD,,,0,,0.66,0.42,0.90,0.90,0,0,0,0,4.96,4.76,4.96,4.89,VMS 1,,Tanque,,1.02,0.84,1.32,1.44,3.13,2.78,4.54,4.73
04/12/2023 07:15 p. m.,Ordeño,10:44,14.56,3,,,,,0,,0.78,0.36,0.84,0.84,0,0,0,0,4.89,4.76,4.96,5.03,VMS 1,,Tanque,,1.14,0.72,1.26,1.32,3.11,2.57,4.20,4.68
05/12/2023 05:55 a. m.,Ordeño,09:33,16.22,1,,,,,0,,0.72,0.54,0.84,0.78,0,0,0,0,4.82,4.76,4.96,4.62,VMS 1,,Tanque,,1.08,0.90,1.38,1.32,3.32,3.22,4.70,4.98
05/12/2023 04:28 p. m.,Ordeño,09:16,16.34,2,,,,,0,,0.72,0.54,0.84,0.84,0,0,0,0,4.76,4.76,4.96,4.89,VMS 1,,Tanque,,1.08,1.02,1.26,1.26,3.45,2.97,4.78,5.14
06/12/2023 05:25 a. m.,Ordeño,09:17,19.05,1,,,,,0,,0.84,0.60,0.84,0.96,0,0,0,0,4.76,4.69,4.76,4.82,VMS 1,,Tanque,,1.20,0.96,1.20,1.38,3.94,3.56,5.60,5.95
06/12/2023 01:04 p. m.,Ordeño,07:17,12.46,2,,,,,0,,0.78,0.54,0.84,0.84,0,0,0,0,4.49,4.42,4.56,4.56,VMS 1,,Tanque,,1.08,1.02,1.38,1.32,2.53,2.34,3.91,3.68
07/12/2023 07:09 a. m.,Ordeño,10:51,24.60,1,,,,,0,,0.78,0.60,0.90,0.96,0,0,0,0,4.82,4.76,4.82,4.82,VMS 1,,Tanque,,1.14,1.02,1.32,1.38,5.13,4.54,7.14,7.79
07/12/2023 05:22 p. m.,Ordeño,07:52,13.88,2,,,,,0,,0.78,0.54,0.84,0.84,0,0,0,0,4.42,4.36,4.49,4.49,VMS 1,,Tanque,,1.20,0.90,1.20,1.26,2.90,2.65,4.03,4.30
08/12/2023 05:48 a. m.,Ordeño,09:17,18.67,1,,,,,0,,0.78,0.54,0.84,0.84,0,0,0,0,4.69,4.76,4.82,4.96,VMS 1,,Tanque,,1.14,0.96,1.26,1.44,3.81,3.45,5.50,5.91
08/12/2023 08:04 p. m.,Ordeño,09:39,19.31,2,,,,,0,,0.78,0.54,0.84,0.84,0,0,0,0,4.76,4.69,4.69,4.82,VMS 1,,Tanque,,1.14,0.96,1.26,1.20,3.97,3.60,5.57,6.17
09/12/2023 10:48 a. m.,Ordeño,09:51,20.88,1,,,,,0,,0.84,0.60,0.84,0.90,0,0,0,0,4.67,4.69,4.65,4.60,VMS 1,,Tanque,,1.26,1.02,1.38,1.32,4.38,4.02,6.02,6.46
