Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
27/12/2022 02:27 a. m.,Ordeño,06:19,9.42,1,,,,,0,,1.14,0.96,0.84,0.60,0,0,0,0,3.79,3.78,3.85,3.58,VMS 3,,Tanque,,1.50,1.38,1.26,1.08,2.72,3.05,1.71,1.94
27/12/2022 11:37 p. m.,Ordeño,08:43,15.88,2,,,,,0,,1.14,1.02,0.90,0.90,0,0,0,0,3.95,4.12,3.93,3.67,VMS 3,,Tanque,,1.62,1.44,1.38,1.32,4.22,5.61,2.77,3.28
28/12/2022 02:15 p. m.,Ordeño,07:06,12.07,1,,,,,0,,1.14,0.96,0.84,0.96,0,0,0,0,3.82,3.93,3.84,3.82,VMS 3,,Tanque,,1.50,1.44,1.26,1.50,3.39,3.75,2.18,2.75
29/12/2022 12:23 a. m.,Ordeño,09:03,8.36,1,,,,,0,,0.96,0.84,0.60,0.84,0,0,0,0,3.68,3.86,3.71,3.69,VMS 3,,Tanque,,1.26,1.32,1.02,1.32,2.34,2.64,1.57,1.81
29/12/2022 03:08 p. m.,Ordeño,07:51,12.92,2,,,,,0,,1.08,0.96,0.84,0.90,0,0,0,0,3.88,3.89,4.07,3.84,VMS 3,,Tanque,,1.50,1.56,1.20,1.56,3.59,4.13,2.38,2.82
29/12/2022 10:55 p. m.,Ordeño,07:56,3.73,3,,,"DI,TI","DI,TI",0,,0.00,0.84,0.00,0.78,0,0,0,0,0.00,3.68,0.00,3.86,VMS 3,,Tanque,,0.00,1.38,0.00,1.26,0.00,2.22,0.00,1.51
30/12/2022 03:33 p. m.,Ordeño,09:42,11.52,1,,,TI,TI,0,,1.14,1.02,0.00,1.02,0,0,0,0,3.79,3.83,0.00,3.68,VMS 3,,Tanque,,1.86,1.50,0.00,1.50,4.17,4.32,0.00,3.03
31/12/2022 02:44 a. m.,Ordeño,09:06,10.99,1,,,,,0,,1.08,0.96,0.84,0.72,0,0,0,0,3.65,3.88,3.81,3.46,VMS 3,,Tanque,,1.50,1.44,1.26,1.14,2.77,3.16,2.79,2.27
01/01/2023 01:21 a. m.,Ordeño,08:43,6.93,1,,DI,"DI,TD",TD,0,,0.90,1.02,0.96,0.00,0,0,0,0,3.89,3.82,4.04,0.00,VMS 3,,Tanque,,1.74,1.44,1.32,0.00,0.24,3.69,3.00,0.00
01/01/2023 10:09 p. m.,Ordeño,07:31,16.74,2,,,,,0,,1.20,1.08,0.84,1.02,0,0,0,0,3.74,4.01,4.07,4.06,VMS 3,,Tanque,,1.56,1.50,1.26,1.38,4.65,5.07,3.06,3.96
04/01/2023 03:12 a. m.,Ordeño,06:14,11.40,1,,,,,0,,1.20,0.96,0.84,0.90,0,0,0,0,4.04,4.21,4.10,4.07,VMS 3,,Tanque,,1.68,1.50,1.20,1.26,3.04,3.47,2.20,2.69
05/01/2023 10:36 a. m.,Ordeño,07:54,15.86,1,,,,,0,,1.20,1.02,0.90,0.90,0,0,0,0,3.77,3.97,4.12,3.41,VMS 3,,Tanque,,1.62,1.50,1.38,1.44,4.21,4.71,3.12,3.82
05/01/2023 10:10 p. m.,Ordeño,07:05,7.28,2,,,DD,DD,0,,1.02,0.00,0.78,0.84,0,0,0,0,4.11,0.00,4.00,3.96,VMS 3,,Tanque,,1.44,0.00,1.08,1.20,2.53,0.00,2.68,2.07
06/01/2023 07:04 p. m.,Ordeño,07:47,16.49,1,,"TI,TD",,,0,,1.20,1.08,0.90,0.96,0,0,0,0,4.20,4.27,4.14,4.20,VMS 3,,Tanque,,1.74,1.56,1.38,1.50,4.52,5.54,2.81,3.62
07/01/2023 03:55 a. m.,Ordeño,05:29,8.27,1,,,,,0,,1.08,0.90,0.72,0.90,0,0,0,0,3.96,4.02,4.08,3.95,VMS 3,,Tanque,,1.44,1.44,1.08,1.26,2.30,2.68,1.36,1.93
07/01/2023 05:48 p. m.,Ordeño,06:26,12.80,2,,,,,0,,1.20,1.02,0.84,0.90,0,0,0,0,4.18,4.35,4.33,4.43,VMS 3,,Tanque,,1.56,1.44,1.32,1.26,3.50,4.17,2.19,2.94
08/01/2023 01:28 a. m.,Ordeño,05:16,7.36,1,,,,,0,,1.08,0.90,0.72,0.90,0,0,0,0,3.91,3.98,4.10,3.88,VMS 3,,Tanque,,1.44,1.38,1.20,1.20,2.03,2.36,1.27,1.70
08/01/2023 07:21 p. m.,Ordeño,07:49,17.02,2,,,,,0,,1.20,1.08,0.90,0.90,0,0,0,0,4.02,4.12,4.23,4.17,VMS 3,,Tanque,,1.62,1.68,1.26,1.32,4.74,5.34,3.22,3.72
09/01/2023 09:05 a. m.,Ordeño,06:14,11.82,1,,,,,0,,1.08,1.02,0.84,0.96,0,0,0,0,3.79,3.85,3.97,3.94,VMS 3,,Tanque,,1.50,1.44,1.20,1.38,3.12,3.61,2.30,2.79
09/01/2023 06:10 p. m.,Ordeño,05:53,9.01,2,,,,,0,,1.08,0.90,0.78,0.90,0,0,0,0,3.83,3.96,3.93,3.75,VMS 3,,Tanque,,1.56,1.44,1.14,1.32,2.54,2.84,1.63,2.00
10/01/2023 05:58 a. m.,Ordeño,08:36,11.48,1,,,,,0,,1.14,0.90,0.78,0.90,0,0,0,0,3.81,3.88,3.93,3.87,VMS 3,,Tanque,,1.62,1.32,1.20,1.32,3.19,3.74,2.01,2.54
10/01/2023 09:35 p. m.,Ordeño,08:18,13.66,2,,,,,0,,1.14,0.96,0.90,0.96,0,0,0,0,3.95,4.10,4.25,3.98,VMS 3,,Tanque,,1.62,1.44,1.26,1.38,3.67,4.23,2.86,2.90
11/01/2023 03:09 a. m.,Ordeño,05:17,6.29,1,,,,,0,,1.08,0.78,0.72,0.78,0,0,0,0,3.82,3.91,3.99,3.75,VMS 3,,Tanque,,1.38,1.14,1.08,1.14,1.77,2.01,1.10,1.41
11/01/2023 03:24 p. m.,Ordeño,08:12,12.32,2,,,,,0,,1.02,0.96,0.84,0.96,0,0,0,0,3.86,3.91,4.07,4.03,VMS 3,,Tanque,,1.44,1.32,1.26,1.50,3.36,3.81,2.31,2.84
11/01/2023 11:12 p. m.,Ordeño,10:38,5.84,3,,,DD,DD,0,,0.84,0.24,0.72,0.84,0,0,0,0,3.60,2.14,3.88,4.09,VMS 3,,Tanque,,1.44,0.54,1.08,1.20,2.42,0.14,1.42,1.86
12/01/2023 02:16 a. m.,Ordeño,05:17,4.83,1,,DD,,,0,,1.08,0.84,0.66,0.60,0,0,0,0,3.88,3.80,3.83,3.83,VMS 3,,Tanque,,1.62,1.32,0.96,0.96,2.68,0.84,0.68,0.63
12/01/2023 05:06 p. m.,Ordeño,09:51,14.25,2,,,,,0,,1.14,0.96,0.84,1.02,0,0,0,0,3.67,3.88,3.89,3.70,VMS 3,,Tanque,,1.56,1.50,1.26,1.38,3.86,4.55,2.65,3.19
13/01/2023 08:55 a. m.,Ordeño,07:35,14.77,1,,,,,0,,1.08,0.90,0.78,0.96,0,0,0,0,3.70,3.82,3.90,3.99,VMS 3,,Tanque,,1.68,1.44,1.14,1.32,4.01,4.50,2.71,3.55
13/01/2023 10:37 p. m.,Ordeño,07:44,13.28,2,,,,,0,,1.02,0.84,0.78,0.96,0,0,0,0,3.55,3.77,3.83,3.73,VMS 3,,Tanque,,1.44,1.44,1.14,1.32,3.54,4.21,2.46,3.07
14/01/2023 07:09 p. m.,Ordeño,10:48,5.53,1,,DD,"DD,TI,TD","TI,TD",0,,1.20,0.96,0.00,0.00,0,0,0,0,3.77,3.98,0.00,0.00,VMS 3,,Tanque,,1.62,1.74,0.00,0.00,4.47,1.06,0.00,0.00
15/01/2023 02:46 a. m.,Ordeño,09:47,12.86,1,,,,,0,,0.72,0.90,0.72,0.72,0,0,0,0,3.27,3.94,3.82,3.58,VMS 3,,Tanque,,1.14,1.32,1.26,1.14,2.05,4.38,3.13,3.30
15/01/2023 06:02 p. m.,Ordeño,06:45,12.98,2,,,,,0,,1.08,0.90,0.78,0.90,0,0,0,0,3.89,3.88,3.92,3.79,VMS 3,,Tanque,,1.44,1.38,1.14,1.56,4.04,3.71,2.28,2.95
15/01/2023 11:41 p. m.,Ordeño,04:51,5.59,3,,,,,0,,0.90,0.78,0.66,0.84,0,0,0,0,3.76,3.92,3.90,3.77,VMS 3,,Tanque,,1.26,1.26,1.02,1.32,1.74,1.70,0.96,1.19
16/01/2023 04:56 a. m.,Ordeño,04:32,5.04,1,,,,,0,,0.84,0.72,0.60,0.84,0,0,0,0,3.83,3.98,4.03,4.04,VMS 3,,Tanque,,1.32,1.14,1.02,1.32,1.50,1.53,0.93,1.08
16/01/2023 02:24 p. m.,Ordeño,05:38,9.85,2,,,,,0,,1.08,0.96,0.84,0.96,0,0,0,0,4.22,4.25,4.41,4.21,VMS 3,,Tanque,,1.44,1.32,1.20,1.32,2.88,2.99,1.81,2.17
17/01/2023 06:58 a. m.,Ordeño,08:24,14.83,1,,,,,0,,1.08,1.14,0.96,1.02,0,0,0,0,3.99,4.32,4.30,4.41,VMS 3,,Tanque,,1.56,1.56,1.38,1.32,3.82,5.00,2.62,3.39
17/01/2023 07:00 p. m.,Ordeño,07:21,12.46,2,,,,,0,,1.14,1.02,0.90,1.02,0,0,0,0,3.90,4.03,4.12,4.10,VMS 3,,Tanque,,1.56,1.68,1.26,1.44,3.58,3.85,2.30,2.73
18/01/2023 04:15 p. m.,Ordeño,07:39,12.19,1,,,,,0,,1.14,1.08,0.90,0.96,0,0,0,0,3.86,4.16,4.08,3.93,VMS 3,,Tanque,,1.74,1.74,1.32,1.20,3.26,4.00,2.55,2.38
19/01/2023 03:06 a. m.,Ordeño,06:41,10.47,1,,,,,0,,1.08,0.90,0.84,0.90,0,0,0,0,3.85,3.89,3.83,3.85,VMS 3,,Tanque,,1.50,1.38,1.20,1.38,2.98,3.22,1.97,2.30
20/01/2023 01:46 a. m.,Ordeño,08:49,16.24,1,,,,,0,,1.20,1.08,0.96,1.02,0,0,0,0,3.93,4.02,4.04,4.09,VMS 3,,Tanque,,1.74,1.44,1.32,1.38,4.56,5.00,3.14,3.54
21/01/2023 03:30 p. m.,Ordeño,07:17,15.50,1,,TI,,,0,,1.14,1.08,0.90,1.02,0,0,0,0,3.86,4.12,4.07,4.30,VMS 3,,Tanque,,1.56,1.74,1.68,1.38,4.30,5.04,2.58,3.58
22/01/2023 02:46 a. m.,Ordeño,06:21,11.30,1,,,,,0,,1.08,0.96,0.84,0.96,0,0,0,0,3.77,4.04,3.96,4.18,VMS 3,,Tanque,,1.56,1.62,1.20,1.44,3.02,3.51,2.18,2.59
22/01/2023 07:29 p. m.,Ordeño,11:13,14.75,2,,,,,0,,1.32,1.08,0.96,1.02,0,0,0,0,4.27,4.22,4.44,4.30,VMS 3,,Tanque,,1.68,1.68,1.44,1.68,3.92,4.59,3.21,3.03
23/01/2023 05:05 a. m.,Ordeño,08:42,10.28,1,,TI,,,0,,1.08,0.96,0.90,0.96,0,0,0,0,4.12,4.25,4.06,4.19,VMS 3,,Tanque,,1.44,1.44,1.32,1.38,2.82,3.30,1.86,2.30
24/01/2023 03:36 a. m.,Ordeño,07:37,15.69,1,,TI,,,0,,1.26,1.14,1.08,1.14,0,0,0,0,4.09,4.09,4.29,4.08,VMS 3,,Tanque,,1.68,1.86,1.68,1.50,4.49,5.11,2.61,3.48
25/01/2023 04:19 p. m.,Ordeño,07:11,15.37,2,,"TI,TD",,,0,,1.20,1.08,0.90,1.02,0,0,0,0,4.00,4.11,4.14,4.10,VMS 3,,Tanque,,1.62,1.68,1.32,1.44,4.31,4.68,2.82,3.56
26/01/2023 06:33 a. m.,Ordeño,08:06,12.36,1,,DD,,,0,,1.20,0.90,0.90,1.02,0,0,0,0,4.00,4.05,4.17,4.05,VMS 3,,Tanque,,1.68,1.44,1.26,1.38,3.93,2.73,2.51,3.19
28/01/2023 05:05 a. m.,Ordeño,18:56,1.14,1,,DI,,"DD,TI,TD",0,,1.02,0.00,0.00,0.00,0,0,0,0,3.61,0.00,0.00,0.00,VMS 3,,Tanque,,1.80,0.00,0.00,0.00,1.14,0.00,0.00,0.00
29/01/2023 03:56 a. m.,Ordeño,10:12,1.86,1,,DI,Todos,"DD,TI,TD",0,,1.14,0.00,0.00,0.00,0,0,0,0,3.78,0.00,0.00,0.00,VMS 3,,Tanque,,1.98,0.00,0.00,0.00,1.86,0.00,0.00,0.00
30/01/2023 07:03 a. m.,Ordeño,06:55,15.56,1,,,,,0,,1.32,1.26,1.02,1.26,0,0,0,0,3.20,3.50,3.73,3.44,VMS 3,,Tanque,,1.62,1.80,1.44,1.92,4.19,4.94,2.58,3.85
31/01/2023 11:48 a. m.,Ordeño,11:25,14.70,1,,TI,,,0,,1.08,1.20,0.90,1.02,0,0,0,0,4.30,4.46,4.54,4.67,VMS 1,,Tanque,,2.04,1.86,1.50,1.38,4.36,4.33,2.87,3.14
01/02/2023 06:44 a. m.,Ordeño,07:39,10.74,1,,TI,TI,TI,0,,1.08,1.02,0.36,1.02,0,0,0,0,4.50,4.62,4.82,4.86,VMS 1,,Tanque,,1.68,1.38,0.66,1.38,4.61,2.91,0.06,3.16
01/02/2023 01:28 p. m.,Ordeño,06:10,6.97,2,,,,,0,,1.08,0.84,1.02,0.90,0,0,0,0,4.43,4.64,4.79,4.83,VMS 1,,Tanque,,1.62,1.38,1.38,1.26,1.43,1.46,2.92,1.16
02/02/2023 05:55 a. m.,Ordeño,06:32,6.33,1,,,"DI,TI","DI,TI",0,,0.00,1.02,0.00,1.02,0,0,0,0,0.00,4.76,0.00,4.89,VMS 1,,Tanque,,0.00,1.38,0.00,1.56,0.00,3.50,0.00,2.83
02/02/2023 02:44 p. m.,Ordeño,06:13,10.73,2,,,,,0,,1.20,0.90,1.02,0.84,0,0,0,0,4.88,4.76,5.01,4.92,VMS 1,,Tanque,,1.56,1.32,1.68,1.26,3.86,2.11,3.24,1.52
03/02/2023 03:32 a. m.,Ordeño,06:52,10.73,1,,,,,0,,1.20,1.02,0.90,1.08,0,0,0,0,4.80,4.74,4.61,5.00,VMS 1,,Tanque,,1.62,1.50,1.74,1.62,2.90,3.19,2.16,2.48
03/02/2023 05:39 p. m.,Ordeño,09:43,12.78,2,,,,,0,,1.20,0.96,1.02,1.08,0,0,0,0,4.95,4.96,4.76,4.82,VMS 1,,Tanque,,1.62,1.38,1.56,1.56,3.44,3.85,2.60,2.89
04/02/2023 06:11 p. m.,Ordeño,07:53,16.42,1,,,,,0,,1.14,1.02,1.08,1.02,0,0,0,0,4.77,4.79,4.77,4.90,VMS 1,,Tanque,,1.44,1.56,1.56,1.50,4.48,4.77,3.75,3.42
05/02/2023 01:26 p. m.,Ordeño,09:20,16.87,1,,TI,,,0,,1.02,1.14,1.02,1.14,0,0,0,0,4.60,4.66,4.91,4.79,VMS 1,,Tanque,,1.56,1.56,1.62,1.74,5.04,4.51,3.61,3.71
07/02/2023 01:45 a. m.,Ordeño,05:29,6.30,1,,,"DI,DD","DI,DD",0,,0.00,0.00,0.84,1.08,0,0,0,0,0.00,0.00,4.54,4.64,VMS 1,,Tanque,,0.00,0.00,1.26,1.56,0.00,0.00,2.92,3.38
07/02/2023 07:36 p. m.,Ordeño,08:18,16.63,2,,,,,0,,1.26,1.14,1.02,1.08,0,0,0,0,4.42,4.63,4.65,4.72,VMS 1,,Tanque,,1.62,1.56,1.44,1.50,4.42,5.05,3.43,3.73
09/02/2023 03:07 a. m.,Ordeño,06:25,10.73,1,,,,,0,,1.14,0.90,0.90,0.96,0,0,0,0,4.66,4.65,4.67,4.72,VMS 1,,Tanque,,1.56,1.32,1.32,1.32,2.89,3.00,2.25,2.59
09/02/2023 05:50 p. m.,Ordeño,06:21,13.49,2,,,,,0,,1.02,1.02,0.96,1.02,0,0,0,0,4.72,4.69,4.71,4.77,VMS 1,,Tanque,,1.44,1.44,1.38,1.50,3.65,3.83,2.85,3.16
10/02/2023 02:29 a. m.,Ordeño,05:22,8.40,1,,,,,0,,1.20,0.90,0.90,0.90,0,0,0,0,4.59,4.57,4.48,4.58,VMS 1,,Tanque,,1.74,1.38,1.26,1.32,2.38,2.40,1.72,1.90
10/02/2023 03:52 p. m.,Ordeño,06:13,12.18,2,,,,,0,,1.26,0.96,1.02,1.02,0,0,0,0,4.72,4.69,4.63,4.78,VMS 1,,Tanque,,1.62,1.56,1.50,1.50,3.36,3.44,2.58,2.80
11/02/2023 02:33 a. m.,Ordeño,06:27,9.99,1,,,,,0,,1.14,0.96,0.90,0.90,0,0,0,0,4.39,4.27,4.27,4.42,VMS 1,,Tanque,,1.50,1.50,1.32,1.50,2.85,2.79,1.99,2.36
11/02/2023 07:14 p. m.,Ordeño,07:32,14.03,2,,,,,0,,1.02,0.90,0.84,0.96,0,0,0,0,4.42,4.41,4.39,4.47,VMS 1,,Tanque,,1.44,1.44,1.26,1.38,3.66,4.06,2.97,3.34
12/02/2023 03:10 a. m.,Ordeño,06:28,6.18,1,,,,,0,,0.96,0.90,0.72,0.96,0,0,0,0,4.27,4.13,4.14,4.28,VMS 1,,Tanque,,1.32,1.44,1.32,1.50,1.74,1.80,1.22,1.42
12/02/2023 06:35 p. m.,Ordeño,08:05,11.76,2,,,,,0,,1.08,0.96,0.90,0.90,0,0,0,0,4.43,4.68,4.39,4.26,VMS 1,,Tanque,,1.56,1.38,1.32,1.38,3.23,3.49,2.39,2.65
13/02/2023 12:38 a. m.,Ordeño,06:04,4.98,1,,,,,0,,0.84,0.72,0.66,0.72,0,0,0,0,4.16,4.17,4.09,4.27,VMS 1,,Tanque,,1.32,1.20,1.08,1.14,1.33,1.50,1.00,1.15
13/02/2023 04:12 p. m.,Ordeño,07:22,11.72,2,,DD,,,0,,0.84,0.96,0.84,0.90,0,0,0,0,4.31,4.27,4.27,4.50,VMS 1,,Tanque,,1.32,1.50,1.20,1.26,3.15,3.51,2.37,2.69
14/02/2023 04:16 a. m.,Ordeño,10:33,7.62,1,,,DD,DD,0,,0.96,0.00,0.84,0.84,0,0,0,0,4.27,0.00,4.18,4.19,VMS 1,,Tanque,,1.50,0.00,1.26,1.32,2.56,0.00,2.15,2.91
14/02/2023 11:09 p. m.,Ordeño,07:54,14.64,2,,,,,0,,1.08,0.90,0.84,0.90,0,0,0,0,4.59,4.56,5.11,4.38,VMS 1,,Tanque,,1.44,1.32,1.32,1.32,3.64,4.53,3.17,3.30
16/02/2023 11:41 p. m.,Ordeño,07:21,13.19,1,,,TD,,0,,1.14,0.96,0.96,0.96,0,0,0,0,4.83,4.95,5.07,4.71,VMS 1,,Tanque,,1.62,1.44,1.38,1.44,3.51,3.81,3.09,2.78
17/02/2023 06:37 p. m.,Ordeño,08:50,13.46,1,,,,,0,,1.14,0.84,0.90,1.08,0,0,0,0,4.58,4.48,4.75,4.69,VMS 1,,Tanque,,1.68,1.38,1.32,1.50,3.87,3.89,2.57,3.13
18/02/2023 09:37 a. m.,Ordeño,08:28,12.15,1,,,,,0,,1.20,0.96,0.90,0.96,0,0,0,0,4.49,4.46,4.62,4.64,VMS 1,,Tanque,,1.62,1.44,1.26,1.32,3.51,3.48,2.28,2.88
19/02/2023 12:02 a. m.,Ordeño,06:34,11.60,1,,,,,0,,1.20,0.96,0.96,1.02,0,0,0,0,4.79,4.86,4.91,5.01,VMS 1,,Tanque,,1.62,1.44,1.32,1.44,3.01,3.44,2.36,2.79
19/02/2023 09:12 p. m.,Ordeño,07:15,14.41,2,,,,,0,,1.20,1.02,0.96,1.02,0,0,0,0,4.56,4.44,4.79,4.49,VMS 1,,Tanque,,1.56,1.44,1.32,1.50,3.78,4.15,3.25,3.23
23/02/2023 12:48 a. m.,Ordeño,07:10,11.53,1,,,,,0,,1.20,0.96,0.90,1.08,0,0,0,0,4.67,4.66,4.78,4.85,VMS 1,,Tanque,,1.50,1.44,1.26,1.50,3.07,3.52,2.23,2.71
23/02/2023 07:40 p. m.,Ordeño,08:00,14.46,2,,,,,0,,1.32,1.02,1.08,1.08,0,0,0,0,4.90,5.08,4.90,4.95,VMS 1,,Tanque,,1.62,1.50,1.44,1.44,3.69,4.64,2.95,3.18
24/02/2023 03:29 a. m.,Ordeño,07:08,7.75,1,,,,,0,,1.02,0.78,0.84,0.78,0,0,0,0,4.60,4.44,4.40,4.58,VMS 1,,Tanque,,1.32,1.14,1.26,1.20,2.17,2.32,1.50,1.76
24/02/2023 06:29 p. m.,Ordeño,07:54,12.95,2,,,,,0,,1.14,0.96,0.96,1.14,0,0,0,0,4.91,4.85,5.06,4.94,VMS 1,,Tanque,,1.50,1.44,1.26,1.50,3.49,3.70,2.81,2.95
25/02/2023 06:58 a. m.,Ordeño,06:13,11.54,1,,,,,0,,1.14,0.96,0.96,1.08,0,0,0,0,4.72,4.78,4.90,4.90,VMS 1,,Tanque,,1.56,1.38,1.26,1.50,3.17,3.17,2.35,2.85
25/02/2023 05:46 p. m.,Ordeño,06:15,10.83,2,,,,,0,,1.20,0.96,0.96,1.14,0,0,0,0,4.81,4.67,4.80,4.75,VMS 1,,Tanque,,1.74,1.44,1.32,1.62,2.99,3.17,2.13,2.54
26/02/2023 11:27 a. m.,Ordeño,08:56,12.45,1,,TD,TD,,0,,1.50,1.08,1.14,0.96,0,0,0,0,4.96,5.06,5.04,4.82,VMS 1,,Tanque,,1.92,1.62,1.80,1.62,4.04,4.92,3.09,0.40
26/02/2023 09:34 p. m.,Ordeño,05:46,10.58,2,,,,,0,,1.14,1.02,0.90,1.20,0,0,0,0,4.60,4.59,4.54,4.62,VMS 1,,Tanque,,1.50,1.44,1.38,1.50,2.80,2.90,1.88,3.00
27/02/2023 06:24 a. m.,Ordeño,05:53,9.42,1,,,,,0,,1.08,0.90,0.90,1.02,0,0,0,0,4.95,4.92,4.91,4.65,VMS 1,,Tanque,,1.50,1.38,1.26,1.56,2.63,2.80,1.90,2.09
27/02/2023 05:16 p. m.,Ordeño,11:28,9.88,2,,,,,0,,1.14,0.84,0.78,0.96,0,0,0,0,4.95,4.85,4.82,4.74,VMS 1,,Tanque,,1.56,1.26,1.20,1.44,2.85,3.09,1.97,1.97
28/02/2023 04:11 a. m.,Ordeño,06:27,11.83,1,,,,,0,,1.32,1.02,0.96,1.20,0,0,0,0,4.83,4.72,4.75,4.93,VMS 1,,Tanque,,1.74,1.56,1.26,1.86,3.16,3.48,2.34,2.85
28/02/2023 11:02 a. m.,Ordeño,05:13,7.38,2,,,,,0,,1.20,0.84,0.90,1.02,0,0,0,0,4.81,4.60,4.61,4.75,VMS 1,,Tanque,,1.68,1.26,1.26,1.56,2.03,2.21,1.38,1.76
28/02/2023 07:12 p. m.,Ordeño,12:23,6.67,3,,,DI,DI,0,,0.18,0.96,0.90,1.20,0,0,0,0,2.61,4.95,4.85,4.77,VMS 1,,Tanque,,0.54,1.38,1.32,1.56,0.10,2.59,1.64,2.34
01/03/2023 02:34 a. m.,Ordeño,05:16,9.15,1,,,,,0,,1.02,0.90,0.84,1.14,0,0,0,0,4.56,4.52,4.52,5.09,VMS 1,,Tanque,,1.32,1.44,1.26,1.44,2.15,2.26,1.68,3.06
01/03/2023 08:44 a. m.,Ordeño,06:05,6.43,2,,,,,0,,1.02,0.72,0.90,0.96,0,0,0,0,4.71,4.62,4.63,4.60,VMS 1,,Tanque,,1.44,1.20,1.38,1.38,1.73,1.90,1.30,1.50
01/03/2023 06:10 p. m.,Ordeño,07:29,9.60,3,,,,,0,,1.14,0.90,0.96,1.08,0,0,0,0,4.84,4.72,4.73,4.93,VMS 1,,Tanque,,1.56,1.44,1.32,1.44,2.63,2.83,1.94,2.20
02/03/2023 04:30 a. m.,Ordeño,08:32,11.05,1,,,,,0,,1.14,0.78,0.84,1.08,0,0,0,0,4.83,4.68,4.63,4.89,VMS 1,,Tanque,,1.62,1.20,1.14,1.50,2.94,3.20,2.33,2.58
02/03/2023 05:08 p. m.,Ordeño,08:23,13.12,2,,,,,0,,1.20,0.90,0.90,1.08,0,0,0,0,4.64,4.59,4.61,4.99,VMS 1,,Tanque,,1.62,1.26,1.26,1.44,3.68,3.76,2.62,3.06
03/03/2023 03:09 a. m.,Ordeño,07:48,10.22,1,,,,,0,,1.08,0.78,0.90,1.02,0,0,0,0,4.45,4.31,4.34,4.66,VMS 1,,Tanque,,1.56,1.14,1.32,1.50,2.73,3.00,2.08,2.41
03/03/2023 07:21 p. m.,Ordeño,09:03,15.10,2,,,,,0,,1.20,0.84,0.90,1.14,0,0,0,0,4.64,4.78,4.75,5.07,VMS 1,,Tanque,,1.68,1.26,1.32,1.44,4.01,4.65,2.91,3.53
04/03/2023 02:52 a. m.,Ordeño,06:11,8.30,1,,,,,0,,1.02,0.78,0.78,0.96,0,0,0,0,4.31,4.25,4.32,4.67,VMS 1,,Tanque,,1.38,1.32,1.26,1.26,2.27,2.46,1.62,1.95
04/03/2023 07:50 p. m.,Ordeño,09:00,15.40,2,,TI,,,0,,1.26,0.96,1.08,1.14,0,0,0,0,4.76,4.89,4.89,5.03,VMS 1,,Tanque,,1.74,1.44,1.62,1.50,4.11,4.71,3.04,3.54
06/03/2023 10:29 p. m.,Ordeño,07:23,14.44,2,,DD,,,0,,1.14,0.96,0.96,1.14,0,0,0,0,4.93,4.93,5.00,5.04,VMS 1,,Tanque,,1.56,1.74,1.38,1.56,4.40,3.81,2.51,3.72
07/03/2023 04:00 p. m.,Ordeño,07:21,15.96,1,,TI,,,0,,1.26,1.20,0.96,1.20,0,0,533,0,4.76,4.85,5.03,5.05,VMS 1,,Divert 3,Sangre por pezón por encima del umbral,1.68,1.62,1.62,1.50,4.13,4.86,3.42,3.55
09/03/2023 11:42 a. m.,Ordeño,07:09,14.33,1,,,,,0,,1.14,0.96,1.14,1.20,0,0,0,0,4.82,4.89,5.17,5.08,VMS 1,,Tanque,,1.56,1.38,1.56,1.62,4.14,4.07,2.94,3.18
10/03/2023 06:18 a. m.,Ordeño,08:34,15.73,1,,,,,0,,1.38,1.02,1.08,1.20,0,0,0,0,4.80,4.76,5.03,4.91,VMS 1,,Tanque,,1.74,1.44,1.38,1.62,4.20,4.77,3.12,3.64
10/03/2023 05:51 p. m.,Ordeño,07:03,11.76,2,,,,,0,,1.14,0.90,0.90,1.02,0,0,0,0,4.53,4.52,4.75,4.75,VMS 1,,Tanque,,1.62,1.44,1.26,1.44,3.41,3.29,2.30,2.76
11/03/2023 06:49 a. m.,Ordeño,07:58,13.21,1,,,,,0,,1.14,1.08,1.08,1.26,0,0,0,0,4.85,4.77,4.90,4.85,VMS 1,,Tanque,,1.56,1.44,1.68,1.86,3.60,3.95,2.57,3.09
12/03/2023 03:47 a. m.,Ordeño,14:05,0.00,1,,,Todos,Todos,0,,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,VMS 1,,Tanque,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12/03/2023 06:13 p. m.,Ordeño,08:09,15.89,2,,,,,0,,1.26,1.14,1.08,1.20,0,0,0,0,4.61,4.88,4.51,4.63,VMS 1,,Tanque,,2.16,1.56,1.62,1.98,4.27,4.84,3.10,3.68
13/03/2023 06:11 a. m.,Ordeño,08:04,11.38,1,,,,,0,,1.02,0.90,0.96,0.90,0,0,0,0,4.60,4.67,4.73,4.76,VMS 1,,Tanque,,1.38,1.38,1.32,1.32,3.15,3.33,2.21,2.69
13/03/2023 04:17 p. m.,Ordeño,08:01,10.10,2,,,,,0,,1.14,0.84,0.96,0.96,0,0,0,0,4.74,4.68,4.85,4.76,VMS 1,,Tanque,,1.74,1.56,1.38,1.38,2.81,2.93,1.99,2.37
