Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
21/08/2025 11:48 a. m.,Ordeño,09:08,8.47,2,,,"DI,TI",TI,1,DI,1.26,1.56,0.00,1.32,0,0,0,0,5.85,4.36,0.00,4.51,VMS 2,,Tanque,,1.80,2.16,0.00,1.74,1.68,3.24,0.00,3.55
22/08/2025 07:35 p. m.,Ordeño,05:20,12.57,3,,,,,1,DI,1.44,1.44,1.44,1.32,0,0,0,0,6.19,4.91,4.84,5.03,VMS 2,,Tanque,,1.98,2.16,1.80,1.80,2.16,3.27,3.23,3.91
23/08/2025 10:35 a. m.,Ordeño,07:13,22.57,1,,,,,1,DI,1.74,1.68,1.62,1.32,0,0,0,0,6.26,5.20,4.72,5.13,VMS 2,,Tanque,,2.28,2.28,2.10,1.68,4.31,5.69,6.05,6.52
23/08/2025 06:59 p. m.,Ordeño,05:32,12.65,2,,,,,1,DI,1.50,1.44,1.32,1.20,0,0,0,0,5.96,4.86,4.86,4.88,VMS 2,,Tanque,,1.98,2.16,1.68,1.68,2.54,3.25,3.20,3.66
24/08/2025 09:02 a. m.,Ordeño,07:21,13.89,1,,,TD,TD,1,DI,1.74,1.62,1.56,0.00,0,0,0,0,5.76,4.95,4.85,0.00,VMS 2,,Tanque,,2.40,2.28,2.04,0.00,3.74,5.17,4.98,0.00
25/08/2025 12:47 a. m.,Ordeño,07:19,22.48,1,,,,,1,TD,1.74,1.62,1.62,1.20,0,0,0,0,5.71,5.14,4.95,5.97,VMS 2,,Tanque,,2.40,2.52,2.16,1.68,4.37,5.99,5.98,6.14
29/08/2025 05:29 p. m.,Ordeño,04:45,10.40,3,,,,,1,,1.62,1.38,1.44,1.20,0,0,0,0,5.39,4.87,4.57,4.93,VMS 2,,Tanque,,2.16,1.98,1.92,1.68,2.07,2.68,2.70,2.95
03/09/2025 01:42 a. m.,Ordeño,06:11,17.06,1,,,,,1,DI,1.74,1.38,1.74,1.20,0,0,0,0,5.15,4.62,4.33,4.53,VMS 2,,Tanque,,2.34,1.92,2.22,1.68,3.50,4.19,4.85,4.52
03/09/2025 02:00 p. m.,Ordeño,05:59,16.79,2,,,,,1,,1.62,1.74,1.62,1.32,0,0,0,0,5.15,4.65,4.61,4.75,VMS 2,,Tanque,,2.16,2.34,2.22,1.68,3.50,4.33,4.49,4.47
04/09/2025 01:45 a. m.,Ordeño,05:45,17.24,1,,,,,1,,1.62,1.68,1.62,1.38,0,0,0,0,5.21,4.82,4.62,4.84,VMS 2,,Tanque,,2.10,2.22,2.10,1.80,3.53,4.27,4.70,4.74
07/09/2025 03:22 a. m.,Ordeño,05:09,12.04,1,,,,,1,,1.56,1.44,1.44,1.20,0,0,0,0,5.27,4.80,4.77,4.79,VMS 2,,Tanque,,2.10,2.04,1.92,1.62,2.53,3.00,3.23,3.28
07/09/2025 01:21 p. m.,Ordeño,06:18,15.80,2,,,,,1,DI,1.86,1.44,1.74,1.20,0,0,0,0,5.43,4.79,4.55,4.47,VMS 2,,Tanque,,2.46,2.10,2.16,1.74,3.20,3.96,4.25,4.39
08/09/2025 12:41 a. m.,Ordeño,06:00,16.58,1,,,,,1,,1.62,1.50,1.56,1.26,0,0,0,0,5.29,4.66,4.66,4.55,VMS 2,,Tanque,,2.16,2.10,2.16,1.68,3.42,4.15,4.45,4.56
11/09/2025 03:24 a. m.,Ordeño,05:32,11.99,1,,,,,1,DI,1.26,1.44,1.44,1.20,0,0,0,0,5.18,4.46,4.46,4.40,VMS 2,,Tanque,,1.68,2.10,1.86,1.68,2.14,3.09,3.20,3.56
11/09/2025 11:19 a. m.,Ordeño,05:04,11.24,2,,,,,1,DI,1.50,1.32,1.56,1.08,0,0,0,0,5.21,4.40,4.42,4.27,VMS 2,,Tanque,,1.98,1.80,1.92,1.56,2.30,3.01,2.89,3.04
11/09/2025 09:43 p. m.,Ordeño,05:39,13.04,3,,"DI,TD",,,1,DI,1.50,1.38,1.50,1.08,0,0,0,0,5.17,4.54,4.46,4.39,VMS 2,,Tanque,,2.34,1.92,1.92,1.62,2.53,3.70,3.86,2.95
12/09/2025 07:17 a. m.,Ordeño,09:01,12.17,1,,TD,TD,,1,DI,1.68,1.44,1.80,1.02,0,0,0,0,5.54,4.86,4.63,4.93,VMS 2,,Tanque,,2.34,2.04,2.40,1.44,3.16,3.87,4.07,1.07
12/09/2025 06:37 p. m.,Ordeño,06:53,16.96,2,,,,,1,TD,1.56,1.56,1.68,1.32,0,0,0,0,5.34,4.76,4.60,5.87,VMS 2,,Tanque,,2.16,2.10,2.10,1.86,2.93,3.94,4.08,6.01
13/09/2025 01:38 a. m.,Ordeño,05:01,7.21,1,,,,,1,DI,1.26,1.26,1.44,0.96,0,0,0,0,5.30,4.54,4.37,4.49,VMS 2,,Tanque,,1.74,1.80,1.92,1.38,1.53,2.05,2.16,1.47
15/09/2025 06:31 a. m.,Ordeño,07:14,20.38,1,,,,,1,DI,1.68,1.68,1.74,1.32,0,0,0,0,6.11,5.51,5.06,5.70,VMS 2,,Tanque,,2.16,2.40,2.28,1.80,4.14,4.91,5.73,5.60
16/09/2025 03:10 a. m.,Ordeño,05:12,12.01,1,,,,,1,DI,1.44,1.44,1.44,1.14,0,0,0,0,5.62,4.94,4.88,4.87,VMS 2,,Tanque,,1.92,2.10,1.92,1.56,2.38,3.04,3.25,3.34
16/09/2025 12:44 p. m.,Ordeño,06:02,15.69,2,,,,,1,DI,1.62,1.56,1.68,1.26,0,0,0,0,5.93,5.19,5.09,5.30,VMS 2,,Tanque,,2.22,2.10,2.04,1.74,3.10,4.05,4.24,4.30
16/09/2025 07:34 p. m.,Ordeño,04:21,9.64,3,,,,,1,DI,1.44,1.44,1.50,1.26,0,0,0,0,5.67,4.92,4.88,4.97,VMS 2,,Tanque,,1.86,1.98,1.86,1.62,1.95,2.47,2.58,2.64
17/09/2025 02:54 a. m.,Ordeño,04:53,11.19,1,,,,,1,,1.44,1.50,1.38,1.20,0,0,0,0,5.54,4.99,4.89,5.02,VMS 2,,Tanque,,1.98,2.16,1.98,1.62,2.36,2.80,3.04,2.99
17/09/2025 09:15 a. m.,Ordeño,05:31,9.84,2,,,,,1,,1.38,1.44,1.44,1.20,0,0,0,0,5.47,4.93,4.87,5.03,VMS 2,,Tanque,,2.52,2.10,1.86,1.68,2.12,2.54,2.56,2.62
17/09/2025 06:14 p. m.,Ordeño,05:16,12.74,3,,,,,1,,1.62,1.50,1.56,1.32,0,0,0,0,5.50,5.00,4.85,5.07,VMS 2,,Tanque,,2.16,2.10,2.04,1.74,2.55,3.16,3.47,3.56
25/09/2025 11:58 a. m.,Ordeño,05:04,7.75,2,,,,,1,,1.44,1.32,1.56,0.96,0,0,0,0,5.27,4.70,4.63,4.57,VMS 2,,Tanque,,2.22,1.92,2.10,1.38,1.77,2.16,2.28,1.54
25/09/2025 08:43 p. m.,Ordeño,07:34,8.29,3,,,TD,TD,1,,1.38,1.38,1.50,0.00,0,0,0,0,5.07,4.63,4.56,0.00,VMS 2,,Tanque,,1.98,1.86,1.98,0.00,2.04,3.13,3.12,0.00
26/09/2025 09:15 a. m.,Ordeño,06:40,18.83,1,,,,,1,,1.80,1.50,1.80,1.38,0,0,0,0,5.66,5.13,4.85,5.06,VMS 2,,Tanque,,2.46,2.10,2.28,1.80,3.60,4.59,4.76,5.88
27/09/2025 05:36 p. m.,Ordeño,03:57,8.32,3,,,,,1,DI,1.44,1.32,1.68,1.32,0,0,0,0,5.16,4.64,4.32,4.70,VMS 2,,Tanque,,1.98,1.80,2.10,1.68,1.83,2.02,2.41,2.06
30/09/2025 05:15 p. m.,Ordeño,05:14,12.06,2,,,,,1,DI,1.44,1.26,1.26,1.20,0,0,0,0,6.59,4.54,4.46,4.45,VMS 2,,Tanque,,2.04,1.86,1.62,1.68,2.77,2.90,2.96,3.43
01/10/2025 03:45 a. m.,Ordeño,07:13,15.70,1,,,,,1,DI,1.50,1.44,1.50,1.26,0,0,0,0,6.09,5.01,4.80,5.14,VMS 2,,Tanque,,2.22,2.10,2.10,1.68,2.40,4.13,4.60,4.57
01/10/2025 01:12 p. m.,Ordeño,05:11,12.61,2,,DI,,,1,DI,1.38,1.38,1.68,1.44,0,0,0,0,6.07,4.41,4.74,5.01,VMS 2,,Tanque,,1.86,2.10,2.34,1.86,1.81,3.34,3.69,3.77
02/10/2025 12:06 a. m.,Ordeño,05:10,12.90,1,,,,,1,DI,1.38,1.44,1.62,1.32,0,0,0,0,6.32,4.53,4.50,4.82,VMS 2,,Tanque,,1.92,1.92,2.10,1.74,2.27,3.25,3.55,3.83
02/10/2025 11:24 a. m.,Ordeño,06:23,16.54,2,,,,,1,DI,1.44,1.56,1.62,1.26,0,0,0,0,6.17,4.96,4.87,5.25,VMS 2,,Tanque,,2.10,2.22,2.10,1.80,2.71,4.39,4.66,4.78
02/10/2025 10:28 p. m.,Ordeño,05:57,15.86,3,,,,,1,DI,1.38,1.44,1.44,1.26,0,0,0,0,6.05,5.01,4.83,5.08,VMS 2,,Tanque,,1.92,2.16,1.98,1.74,2.66,4.18,4.42,4.60
03/10/2025 08:38 a. m.,Ordeño,05:34,14.50,1,,,,,1,DI,1.44,1.38,1.56,1.26,0,0,0,0,5.90,4.96,4.76,5.01,VMS 2,,Tanque,,1.98,1.92,2.04,1.80,2.50,3.79,4.08,4.13
03/10/2025 05:05 p. m.,Ordeño,04:59,11.80,2,,,,,1,DI,1.44,1.32,1.68,1.32,0,0,0,0,6.04,4.92,4.83,5.05,VMS 2,,Tanque,,1.98,1.92,2.04,1.80,2.20,3.12,3.10,3.38
04/10/2025 07:19 a. m.,Ordeño,06:23,19.25,1,,,,,1,DI,1.68,1.50,1.74,1.26,0,0,0,0,5.89,5.11,4.80,5.24,VMS 2,,Tanque,,2.28,2.04,2.16,1.98,3.53,4.94,5.31,5.47
04/10/2025 04:15 p. m.,Ordeño,05:15,12.42,2,,,,,1,DI,1.50,1.44,1.50,1.20,0,0,0,0,5.58,4.92,4.74,4.92,VMS 2,,Tanque,,1.92,2.04,1.86,1.62,2.23,3.21,3.35,3.63
05/10/2025 01:58 a. m.,Ordeño,05:54,14.12,1,,,,,1,,1.80,1.38,1.62,1.14,0,0,0,0,5.72,5.17,4.81,5.26,VMS 2,,Tanque,,2.46,2.16,2.10,1.68,2.46,3.58,3.94,4.14
05/10/2025 03:20 p. m.,Ordeño,06:33,18.44,2,,,,,1,,1.74,1.44,1.50,1.20,0,0,0,0,5.64,5.03,4.83,5.13,VMS 2,,Tanque,,2.28,2.10,1.92,1.56,3.52,4.75,5.06,5.11
06/10/2025 06:17 p. m.,Ordeño,07:41,23.08,1,,,,,1,TD,1.86,1.62,1.56,1.26,0,0,0,0,6.54,6.26,5.47,7.04,VMS 2,,Tanque,,2.40,2.16,2.04,1.62,4.81,5.59,6.39,6.29
08/10/2025 12:23 p. m.,Ordeño,07:00,21.98,1,,,,,1,,1.74,1.44,1.56,1.32,0,0,0,0,6.00,5.65,5.25,5.81,VMS 2,,Tanque,,2.34,2.34,2.04,1.68,3.92,5.76,6.09,6.21
11/10/2025 08:26 p. m.,Ordeño,07:30,20.08,2,,DI,DI,,1,,1.38,1.80,1.68,1.38,0,0,0,0,5.17,4.87,4.77,5.09,VMS 2,,Tanque,,2.16,2.70,2.16,1.80,0.95,6.17,6.29,6.67
11/10/2025 11:39 p. m.,Ordeño,05:18,6.31,3,,TI,,,1,DI,1.68,0.84,0.90,0.78,0,0,0,0,5.76,4.61,3.89,4.55,VMS 2,,Tanque,,2.28,1.86,1.74,1.44,3.87,1.12,0.22,1.10
13/10/2025 04:36 p. m.,Ordeño,06:22,21.10,1,,DI,,,1,,1.74,1.86,1.74,1.44,0,0,0,0,5.75,5.44,5.23,5.35,VMS 2,,Tanque,,2.46,2.58,2.40,1.92,2.62,5.80,6.59,6.09
14/10/2025 02:27 a. m.,Ordeño,04:53,11.69,1,,,,,1,DI,1.80,1.68,1.62,1.20,0,0,0,0,5.76,4.67,4.63,4.50,VMS 2,,Tanque,,2.46,2.22,1.98,1.56,3.15,2.70,2.81,3.03
15/10/2025 01:15 a. m.,Ordeño,06:06,16.85,1,,,,,1,DI,1.74,1.62,1.68,1.38,0,0,0,0,5.84,5.03,4.78,5.13,VMS 2,,Tanque,,2.40,2.46,2.28,1.80,2.63,4.55,4.83,4.84
15/10/2025 01:26 p. m.,Ordeño,05:26,15.95,2,,,,,1,DI,1.80,1.68,1.80,1.38,0,0,0,0,5.90,5.04,4.73,5.04,VMS 2,,Tanque,,2.64,2.22,2.22,1.86,2.79,4.03,4.46,4.67
16/10/2025 12:36 a. m.,Ordeño,05:38,15.57,1,,,,,1,DI,1.80,1.56,1.74,1.32,0,0,0,0,5.65,5.03,4.80,4.95,VMS 2,,Tanque,,2.34,2.28,2.40,1.74,2.73,4.11,4.36,4.37
16/10/2025 12:16 p. m.,Ordeño,05:36,16.41,2,,,,,1,,1.86,1.62,1.80,1.38,0,0,0,0,5.77,5.22,5.04,5.34,VMS 2,,Tanque,,2.46,2.40,2.34,1.74,3.02,4.08,4.64,4.67
17/10/2025 01:29 a. m.,Ordeño,05:44,18.58,1,,,,,1,,1.86,1.74,1.80,1.50,0,0,0,0,5.64,5.10,4.85,5.11,VMS 2,,Tanque,,2.40,2.46,2.46,1.98,3.51,4.72,5.00,5.35
17/10/2025 12:41 p. m.,Ordeño,05:46,14.35,2,,,,,1,,1.86,1.74,1.86,1.32,0,0,0,0,5.46,4.98,4.83,4.90,VMS 2,,Tanque,,2.52,2.40,2.40,1.80,2.82,3.58,3.79,4.16
18/10/2025 02:04 a. m.,Ordeño,06:10,19.61,1,,,,,1,,1.92,1.80,1.92,1.44,0,0,0,0,5.47,5.09,4.90,5.10,VMS 2,,Tanque,,2.70,2.52,2.58,1.86,3.61,4.82,5.58,5.60
19/10/2025 11:12 a. m.,Ordeño,08:13,20.31,1,,,,,1,DI,1.74,1.80,1.68,1.50,0,0,0,0,5.82,4.95,4.72,4.81,VMS 2,,Tanque,,2.28,2.46,2.16,1.98,3.47,5.18,5.81,5.85
19/10/2025 11:18 p. m.,Ordeño,05:24,15.50,2,,TD,,,1,DI,1.74,1.68,1.74,1.44,0,0,0,0,5.51,4.68,4.41,4.71,VMS 2,,Tanque,,2.34,2.22,2.28,1.86,2.80,3.90,4.34,4.46
20/10/2025 11:28 a. m.,Ordeño,06:01,18.08,1,,,,,1,DI,1.80,1.62,1.80,1.38,0,0,0,0,5.83,5.02,4.72,5.01,VMS 2,,Tanque,,2.46,2.22,2.34,1.80,3.24,4.63,4.97,5.24
27/01/2025 11:08 a. m.,Ordeño,10:36,14.23,1,,,,,0,,1.20,1.14,1.32,1.08,4920,899,673,423,4.10,4.44,4.47,4.15,VMS 3,,Divert 3,,2.10,1.80,1.86,1.62,3.48,2.97,3.54,4.24
30/01/2025 08:44 a. m.,Ordeño,05:52,10.89,1,,TI,,,0,,1.26,1.20,1.20,0.84,0,0,0,0,4.54,4.75,4.41,4.32,VMS 3,,Tanque,,1.86,1.62,1.62,1.20,2.69,2.67,2.49,3.04
31/01/2025 01:15 a. m.,Ordeño,08:41,19.01,1,,,,,0,,1.02,1.20,1.26,0.96,0,0,0,0,5.03,5.00,4.81,4.59,VMS 3,,Tanque,,1.38,1.68,1.68,1.32,4.02,4.42,5.37,5.20
02/02/2025 08:56 a. m.,Ordeño,04:57,7.92,1,,,,,0,,1.08,0.96,1.20,0.96,0,0,0,0,4.40,4.38,4.41,4.10,VMS 3,,Tanque,,1.56,1.38,1.56,1.38,1.85,1.89,2.22,1.96
03/02/2025 06:52 a. m.,Ordeño,08:52,21.72,1,,,,,0,,1.50,1.26,1.56,0.96,0,0,0,0,5.44,5.06,4.76,4.84,VMS 3,,Tanque,,2.10,1.68,2.10,1.38,5.02,5.06,5.84,5.80
03/02/2025 09:39 p. m.,Ordeño,06:31,17.43,2,,,,,0,,1.44,1.20,1.26,1.14,0,0,0,0,5.00,4.88,4.68,4.73,VMS 3,,Tanque,,1.92,1.56,1.74,1.56,4.14,4.18,4.73,4.38
04/02/2025 10:05 a. m.,Ordeño,05:59,15.09,1,,,,,0,,1.32,1.32,1.32,1.26,0,0,0,0,4.85,4.71,4.71,4.49,VMS 3,,Tanque,,1.62,1.80,1.68,1.62,3.58,3.61,3.82,4.08
04/02/2025 10:55 p. m.,Ordeño,08:15,17.22,2,,,,,0,,1.14,1.26,1.14,0.96,0,0,0,0,4.92,4.85,4.70,4.55,VMS 3,,Tanque,,1.50,1.68,1.68,1.32,4.04,4.12,4.49,4.57
05/02/2025 06:13 p. m.,Ordeño,07:53,23.65,1,,,,,0,,1.50,1.50,1.50,1.26,0,0,0,0,5.31,4.99,5.08,4.99,VMS 3,,Tanque,,2.04,1.92,2.04,1.74,5.52,5.65,6.05,6.43
06/02/2025 02:54 a. m.,Ordeño,05:03,10.86,1,,,,,0,,1.26,1.26,1.20,1.08,0,0,0,0,4.63,4.59,4.61,4.40,VMS 3,,Tanque,,1.74,1.62,1.56,1.38,2.62,2.67,2.65,2.92
06/02/2025 09:06 p. m.,Ordeño,07:48,22.19,2,,,,,0,,1.44,1.32,1.44,1.14,0,0,0,0,5.64,5.34,5.14,5.19,VMS 3,,Tanque,,1.92,1.92,1.86,1.62,5.19,5.36,5.57,6.07
07/02/2025 09:18 a. m.,Ordeño,05:13,13.22,1,,,,,0,,1.56,1.20,1.50,1.14,0,0,0,0,4.49,4.51,4.67,4.42,VMS 3,,Tanque,,2.10,1.62,1.92,1.56,3.24,3.26,3.23,3.49
08/02/2025 02:51 a. m.,Ordeño,07:07,20.58,1,,,,,0,,1.38,1.38,1.38,1.08,0,0,0,0,4.84,4.71,4.67,4.67,VMS 3,,Tanque,,1.86,1.80,2.10,1.68,4.91,4.90,5.32,5.45
08/02/2025 12:07 p. m.,Ordeño,04:56,10.30,2,,,,,0,,1.44,1.38,1.50,1.08,0,0,0,0,4.52,4.50,4.43,4.37,VMS 3,,Tanque,,1.92,1.86,1.98,1.44,2.55,2.51,2.54,2.70
08/02/2025 11:17 p. m.,Ordeño,05:52,13.81,3,,,,,0,,1.38,1.32,1.50,1.08,0,0,0,0,4.70,4.58,4.48,4.61,VMS 3,,Tanque,,1.80,1.74,2.04,1.50,3.27,3.38,3.58,3.58
09/02/2025 11:25 a. m.,Ordeño,05:51,15.24,1,,,,,0,,1.62,1.38,1.56,1.14,0,0,0,0,4.68,4.58,4.53,4.57,VMS 3,,Tanque,,2.40,1.86,2.04,1.56,3.66,3.73,3.81,4.04
09/02/2025 11:06 p. m.,Ordeño,05:32,14.97,2,,,,,0,,1.62,1.32,1.56,1.14,0,0,0,0,4.81,4.73,4.74,4.69,VMS 3,,Tanque,,2.22,1.92,2.04,1.56,3.61,3.76,3.64,3.96
10/02/2025 09:28 a. m.,Ordeño,05:05,12.63,1,,,,,0,,1.50,1.26,1.56,1.08,0,0,0,0,4.67,4.71,4.61,4.70,VMS 3,,Tanque,,1.98,1.62,2.04,1.44,3.14,3.07,3.08,3.34
11/02/2025 12:25 a. m.,Ordeño,05:58,15.40,1,,,,,0,,1.56,1.38,1.50,1.14,0,0,0,0,4.87,4.77,4.73,4.72,VMS 3,,Tanque,,2.10,1.86,2.04,1.62,3.74,3.72,3.88,4.06
13/02/2025 01:01 a. m.,Ordeño,07:57,22.21,1,,,,,0,,1.44,1.32,1.38,1.08,0,0,0,0,5.74,5.55,5.32,5.57,VMS 3,,Tanque,,1.80,1.74,1.80,1.56,5.21,5.38,5.58,6.04
14/02/2025 02:09 a. m.,Ordeño,07:58,21.09,1,,,,,0,,1.50,1.26,1.32,1.02,0,0,0,0,5.16,5.00,4.88,5.06,VMS 3,,Tanque,,2.10,1.74,1.92,1.44,5.02,4.89,5.53,5.65
14/02/2025 08:33 a. m.,Ordeño,04:59,5.99,2,,,,,0,,1.14,1.08,1.26,0.84,0,0,0,0,4.21,4.40,4.14,4.07,VMS 3,,Tanque,,1.62,1.50,1.68,1.32,1.50,1.50,1.41,1.58
15/02/2025 05:41 a. m.,Ordeño,07:22,19.54,1,,,,,0,,1.62,1.32,1.56,1.08,0,0,0,0,4.89,4.94,4.64,4.90,VMS 3,,Tanque,,2.28,1.80,2.10,1.50,4.70,4.70,4.87,5.27
15/02/2025 05:27 p. m.,Ordeño,05:45,13.66,2,,,,,0,,1.50,1.38,1.44,1.08,0,0,0,0,5.04,4.81,4.78,4.94,VMS 3,,Tanque,,1.92,1.74,1.92,1.38,3.27,3.26,3.58,3.55
16/02/2025 12:17 a. m.,Ordeño,04:23,7.63,1,,,,,0,,1.32,1.26,1.26,0.96,0,0,0,0,4.72,4.67,4.78,4.58,VMS 3,,Tanque,,1.86,1.74,1.62,1.44,1.90,1.86,1.82,2.05
16/02/2025 11:28 a. m.,Ordeño,05:15,14.02,2,,,,,0,,1.38,1.32,1.50,1.14,0,0,0,0,5.35,5.15,5.12,5.36,VMS 3,,Tanque,,1.80,1.68,1.86,1.50,3.52,3.29,3.57,3.64
17/02/2025 10:36 p. m.,Ordeño,05:10,8.29,2,,,,,0,,1.20,1.20,1.20,0.90,0,0,0,0,4.95,4.75,4.77,4.69,VMS 3,,Tanque,,1.74,1.62,1.56,1.38,2.04,2.05,2.04,2.16
18/02/2025 07:52 a. m.,Ordeño,05:11,10.51,1,,,,,0,,1.26,1.26,1.32,1.02,0,0,0,0,5.40,5.18,5.12,5.14,VMS 3,,Tanque,,1.68,1.62,1.80,1.44,2.41,2.64,2.61,2.85
18/02/2025 02:43 p. m.,Ordeño,06:10,9.50,2,,,,,0,,1.26,1.26,1.38,0.96,0,0,0,0,5.50,5.23,5.32,5.25,VMS 3,,Tanque,,1.74,1.68,1.86,1.26,2.42,2.36,2.44,2.28
19/02/2025 03:45 a. m.,Ordeño,06:10,16.71,1,,,,,0,,1.44,1.32,1.44,1.14,0,0,0,0,5.25,5.10,4.92,5.02,VMS 3,,Tanque,,1.92,1.92,1.98,1.56,3.94,4.19,4.07,4.51
19/02/2025 03:45 p. m.,Ordeño,06:28,15.94,2,,,,,0,,1.38,1.38,1.50,1.08,0,0,0,0,5.33,5.17,4.91,5.23,VMS 3,,Tanque,,1.80,1.80,1.98,1.50,3.84,3.86,4.10,4.14
20/02/2025 03:10 a. m.,Ordeño,05:51,15.26,1,,,,,0,,1.44,1.32,1.44,1.08,0,0,0,0,5.19,5.02,4.91,5.06,VMS 3,,Tanque,,1.92,1.68,1.86,1.50,3.63,3.81,3.80,4.02
20/02/2025 11:56 a. m.,Ordeño,05:17,12.44,2,,,,,0,,1.38,1.32,1.38,1.02,0,0,0,0,5.36,5.01,5.05,5.02,VMS 3,,Tanque,,1.80,1.74,1.74,1.32,3.11,3.05,3.09,3.19
21/02/2025 12:54 a. m.,Ordeño,06:54,17.68,1,,,,,0,,1.50,1.32,1.62,1.02,0,0,0,0,5.39,5.14,5.05,5.27,VMS 3,,Tanque,,1.98,1.68,1.98,1.44,4.18,4.29,4.54,4.67
21/02/2025 10:11 a. m.,Ordeño,05:38,13.68,2,,,,,0,,1.50,1.38,1.56,1.08,0,0,0,0,5.07,4.87,4.85,4.92,VMS 3,,Tanque,,2.04,1.86,1.98,1.50,3.36,3.35,3.31,3.66
21/02/2025 09:12 p. m.,Ordeño,06:41,15.49,3,,,,,0,,1.44,1.20,1.38,0.96,308,0,0,0,5.03,4.81,4.91,4.89,VMS 3,,Tanque,,1.92,1.74,1.98,1.32,3.86,3.71,3.87,4.05
22/02/2025 07:26 a. m.,Ordeño,06:29,16.01,1,,,,,0,,1.44,1.32,1.44,1.02,0,0,0,0,4.96,4.88,4.91,4.81,VMS 3,,Tanque,,1.80,1.62,1.86,1.44,3.97,3.79,4.10,4.15
22/02/2025 04:10 p. m.,Ordeño,06:15,13.31,2,,,,,0,,1.32,1.20,1.26,0.90,0,0,0,0,4.94,4.90,4.91,4.89,VMS 3,,Tanque,,1.80,1.62,1.68,1.32,3.38,3.05,3.37,3.51
23/02/2025 06:39 a. m.,Ordeño,07:56,19.98,1,,,,,0,,1.44,1.32,1.32,0.96,0,0,0,0,5.09,4.95,5.01,4.98,VMS 3,,Tanque,,1.92,1.74,1.92,1.38,4.74,4.90,5.12,5.22
23/02/2025 05:51 p. m.,Ordeño,07:30,15.55,2,,,,,0,,1.26,1.26,1.14,0.84,0,0,0,0,4.90,4.80,4.82,4.77,VMS 3,,Tanque,,1.80,1.74,1.56,1.26,3.99,3.84,3.86,3.86
24/02/2025 07:12 a. m.,Ordeño,07:48,19.35,1,,,,,0,,1.38,1.26,1.26,0.96,0,0,0,0,5.07,4.92,4.87,5.02,VMS 3,,Tanque,,2.04,1.80,1.68,1.38,4.63,4.84,4.80,5.08
24/02/2025 02:54 p. m.,Ordeño,06:21,12.51,2,,,,,0,,1.26,1.08,1.20,0.84,0,0,0,0,4.89,4.79,4.82,4.80,VMS 3,,Tanque,,1.68,1.44,1.62,1.14,3.02,3.07,3.19,3.23
25/02/2025 12:02 a. m.,Ordeño,06:49,14.02,1,,,,,0,,1.26,1.08,1.26,0.90,0,0,0,0,4.93,4.83,4.78,4.82,VMS 3,,Tanque,,1.74,1.56,1.86,1.32,3.45,3.21,3.61,3.75
25/02/2025 09:56 a. m.,Ordeño,07:24,16.55,2,,,,,0,,1.38,1.02,1.38,0.84,0,0,0,0,5.07,4.82,4.88,4.93,VMS 3,,Tanque,,1.86,1.56,1.86,1.32,4.00,3.98,4.24,4.33
25/02/2025 07:33 p. m.,Ordeño,07:00,15.85,3,,,,,0,,1.38,1.14,1.26,0.90,0,0,0,0,4.94,4.83,4.88,4.77,VMS 3,,Tanque,,1.74,1.56,1.68,1.26,3.84,3.82,3.97,4.22
26/02/2025 06:56 a. m.,Ordeño,06:35,16.38,1,,,,,0,,1.26,1.14,1.38,0.96,0,0,0,0,4.77,4.76,4.76,4.80,VMS 3,,Tanque,,1.92,1.50,1.98,1.32,4.03,4.01,4.20,4.14
26/02/2025 05:51 p. m.,Ordeño,07:53,18.84,2,,,,,0,,1.38,1.20,1.38,0.96,0,0,0,0,5.06,5.02,4.96,5.06,VMS 3,,Tanque,,1.86,1.80,1.86,1.32,4.46,4.63,4.75,5.00
27/02/2025 01:21 a. m.,Ordeño,05:55,12.23,1,,,,,0,,1.38,0.96,1.44,0.96,0,0,0,0,4.70,4.75,4.84,4.67,VMS 3,,Tanque,,1.86,1.44,1.80,1.38,3.07,2.93,3.02,3.21
27/02/2025 12:06 p. m.,Ordeño,07:10,16.68,2,,,,,0,,1.38,1.02,1.32,0.96,0,0,0,0,4.91,4.75,4.85,4.78,VMS 3,,Tanque,,1.80,1.56,1.74,1.44,4.05,4.05,4.26,4.32
28/02/2025 12:42 a. m.,Ordeño,08:00,19.10,1,,,,,0,,1.50,1.02,1.32,0.90,0,0,0,0,4.87,4.76,4.85,4.62,VMS 3,,Tanque,,2.04,1.50,1.74,1.32,4.56,4.69,4.82,5.03
28/02/2025 08:00 a. m.,Ordeño,06:38,12.57,2,,,,,0,,1.20,0.96,1.26,0.84,0,0,0,0,4.80,4.62,4.69,4.66,VMS 3,,Tanque,,1.80,1.32,1.62,1.26,3.00,3.07,3.17,3.33
28/02/2025 10:15 p. m.,Ordeño,09:12,22.94,3,,,,,0,,1.20,1.26,1.32,0.90,0,0,0,0,5.39,5.15,4.83,5.39,VMS 3,,Tanque,,1.74,1.80,1.74,1.38,5.59,5.31,6.33,5.71
01/03/2025 03:46 p. m.,Ordeño,11:09,23.97,1,,,,,0,,1.38,1.26,1.38,0.90,0,0,0,0,5.30,5.36,5.12,5.32,VMS 3,,Tanque,,1.86,1.74,1.92,1.32,5.74,5.96,6.21,6.06
