Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
27/04/2025 12:18 p. m.,Ordeño,12:03,15.04,1,,,TD,TD,0,,1.38,1.26,1.08,0.00,0,0,0,0,5.29,5.08,4.90,0.00,VMS 1,,Tanque,,1.86,1.62,1.68,0.00,5.05,5.35,4.64,0.00
27/04/2025 08:24 p. m.,Ordeño,06:41,11.23,2,,,,,0,,1.14,1.14,1.02,0.96,0,0,0,0,4.41,4.33,4.46,0.00,VMS 1,,Tanque,,1.56,1.56,1.50,1.50,2.76,2.99,2.38,3.10
28/04/2025 02:22 a. m.,Ordeño,05:46,8.29,1,,,,,0,,1.20,1.02,1.08,0.84,0,0,0,0,5.15,5.02,5.18,0.00,VMS 1,,Tanque,,1.56,1.44,1.44,1.20,2.46,2.38,2.14,1.31
28/04/2025 09:41 p. m.,Ordeño,14:12,16.79,2,,,TD,TD,0,,1.32,1.20,1.14,0.00,0,0,0,0,5.39,5.29,4.86,0.00,VMS 1,,Tanque,,1.68,1.62,1.56,0.00,6.19,5.97,4.63,0.00
29/04/2025 10:29 a. m.,Ordeño,09:15,16.01,1,,,,,0,,1.26,1.14,1.02,0.96,0,0,0,0,4.85,4.83,4.59,0.00,VMS 1,,Tanque,,1.74,1.56,1.56,1.44,4.36,4.53,3.71,3.41
29/04/2025 08:17 p. m.,Ordeño,07:27,11.87,2,,,,,0,,1.20,0.96,0.96,0.78,0,0,0,0,4.66,4.56,4.65,0.00,VMS 1,,Tanque,,1.74,1.50,1.56,1.32,3.60,3.60,3.16,1.51
30/04/2025 02:38 p. m.,Ordeño,10:16,19.51,1,,,,,0,,1.50,1.14,1.08,0.90,0,0,0,0,5.07,4.93,4.87,0.00,VMS 1,,Tanque,,2.16,1.68,1.56,1.26,5.94,6.29,5.34,1.94
01/05/2025 02:26 a. m.,Ordeño,07:56,11.98,1,,,,,0,,1.38,1.20,1.08,0.90,0,0,0,0,4.39,4.34,4.47,0.00,VMS 1,,Tanque,,1.80,1.62,1.50,1.44,2.82,3.40,3.48,2.28
01/05/2025 07:56 p. m.,Ordeño,15:23,16.22,2,,,TD,TD,0,,1.38,1.14,1.14,0.00,0,365,0,0,5.04,5.03,4.60,0.00,VMS 1,,Tanque,,1.80,1.62,1.62,0.00,5.46,5.63,5.13,0.00
02/05/2025 11:45 a. m.,Ordeño,08:21,18.02,1,,,,,0,,1.44,1.20,1.26,0.90,0,0,0,0,5.05,4.94,5.02,0.00,VMS 1,,Tanque,,1.86,1.68,1.74,1.44,5.32,5.24,4.84,2.62
03/05/2025 03:09 a. m.,Ordeño,10:40,16.09,1,,,TD,TD,0,,1.38,1.14,1.08,0.00,0,0,0,0,5.00,5.01,4.87,0.00,VMS 1,,Tanque,,1.86,1.56,1.74,0.00,5.52,5.52,5.05,0.00
03/05/2025 08:20 p. m.,Ordeño,09:33,19.09,2,,,,,0,,1.44,1.20,1.20,0.84,0,0,0,0,5.02,4.90,4.76,0.00,VMS 1,,Tanque,,1.92,1.62,1.68,1.32,5.84,6.23,4.78,2.24
04/05/2025 08:18 p. m.,Ordeño,09:45,20.06,1,,,,,0,,1.56,1.26,1.14,0.96,0,0,0,0,4.91,5.13,4.64,0.00,VMS 1,,Tanque,,1.98,1.74,1.56,1.38,5.41,7.28,4.57,2.80
05/05/2025 06:09 p. m.,Ordeño,08:03,10.50,2,,,,,0,,1.26,0.84,1.14,0.84,0,0,0,0,5.05,4.91,4.98,0.00,VMS 1,,Tanque,,1.68,1.26,1.56,1.38,3.10,2.87,2.74,1.79
06/05/2025 10:16 a. m.,Ordeño,09:37,10.57,1,,,"DD,TD","DD,TD",0,,1.38,0.00,1.20,0.00,0,0,0,0,5.39,0.00,4.84,0.00,VMS 1,,Tanque,,1.98,0.00,1.68,0.00,5.69,0.00,4.88,0.00
06/05/2025 08:14 p. m.,Ordeño,10:48,18.10,2,,,,,0,,1.38,1.08,1.20,0.90,0,0,0,0,5.19,5.64,5.32,0.00,VMS 1,,Tanque,,1.80,1.50,1.68,1.26,4.37,6.65,3.57,3.51
07/05/2025 07:30 a. m.,Ordeño,08:51,14.42,1,,,,,0,,1.32,1.02,1.20,0.78,0,0,0,0,5.35,4.96,5.17,0.00,VMS 1,,Tanque,,1.74,1.44,1.68,1.20,4.44,3.84,3.99,2.15
07/05/2025 09:30 p. m.,Ordeño,10:01,18.08,2,,,,,0,,1.32,1.02,1.14,0.60,0,0,0,0,5.20,5.10,5.11,0.00,VMS 1,,Tanque,,1.74,1.56,1.68,1.14,5.49,5.06,4.82,2.71
08/05/2025 09:13 a. m.,Ordeño,10:02,15.58,1,,,,,0,,1.26,1.14,1.08,0.84,0,0,0,0,5.06,5.19,5.17,0.00,VMS 1,,Tanque,,1.62,1.56,1.68,1.32,4.60,4.15,4.32,2.51
08/05/2025 07:59 p. m.,Ordeño,06:51,15.83,2,,,,,0,,1.32,1.08,1.14,0.90,0,0,0,0,5.20,5.22,5.26,0.00,VMS 1,,Tanque,,1.80,1.56,1.68,1.56,4.88,4.17,4.10,2.68
09/05/2025 11:07 p. m.,Ordeño,10:55,23.86,1,,,,,0,,1.32,1.08,0.96,0.90,0,0,0,0,5.05,5.31,5.59,0.00,VMS 1,,Tanque,,1.74,1.68,1.32,1.44,5.90,6.68,7.30,3.98
10/05/2025 07:11 a. m.,Ordeño,10:39,9.44,1,,,,,0,,1.26,0.96,0.84,0.90,0,0,0,0,4.93,4.70,4.78,0.00,VMS 1,,Tanque,,1.68,1.38,1.80,1.32,3.03,2.81,1.88,1.72
10/05/2025 05:07 p. m.,Ordeño,06:30,11.34,2,,,,,0,,1.32,1.02,1.02,0.96,0,0,0,0,5.18,5.24,5.45,0.00,VMS 1,,Tanque,,2.04,1.50,1.68,1.38,3.43,3.42,2.51,1.98
11/05/2025 01:01 a. m.,Ordeño,06:40,10.12,1,,,,,0,,1.26,1.02,1.02,0.90,0,0,0,0,4.74,4.68,5.05,0.00,VMS 1,,Tanque,,1.68,1.38,1.44,1.44,3.14,2.94,2.24,1.80
11/05/2025 06:46 a. m.,Ordeño,07:13,7.96,2,,,,,0,,1.20,0.90,0.96,0.96,0,0,0,0,4.81,4.69,4.84,0.00,VMS 1,,Tanque,,1.56,1.38,1.32,1.26,2.37,2.31,1.88,1.40
11/05/2025 01:07 p. m.,Ordeño,05:33,9.46,3,,,,,0,,1.20,1.02,1.02,0.90,0,0,0,0,5.21,5.22,5.46,0.00,VMS 1,,Tanque,,1.56,1.38,1.38,1.32,2.85,2.66,2.41,1.54
11/05/2025 08:16 p. m.,Ordeño,06:34,10.83,4,,,,,0,,1.20,1.02,1.08,0.90,0,0,0,0,5.26,5.22,5.47,0.00,VMS 1,,Tanque,,1.62,1.32,1.44,1.26,3.23,2.99,2.75,1.86
12/05/2025 06:54 a. m.,Ordeño,09:56,16.16,1,,,,,0,,1.50,1.02,1.14,0.84,0,0,0,0,5.34,5.17,5.44,0.00,VMS 1,,Tanque,,1.86,1.44,1.50,1.26,4.74,4.57,4.12,2.73
12/05/2025 05:17 p. m.,Ordeño,07:25,14.63,2,,,,,0,,1.32,0.96,1.02,0.90,0,0,0,0,4.80,4.92,4.96,0.00,VMS 1,,Tanque,,1.74,1.38,1.38,1.38,4.46,4.11,3.63,2.43
13/05/2025 12:02 a. m.,Ordeño,06:25,9.15,1,,,,,0,,1.32,0.90,0.78,0.90,0,0,0,0,4.81,4.63,4.83,0.00,VMS 1,,Tanque,,1.92,1.32,1.08,1.20,2.72,2.62,2.24,1.57
13/05/2025 05:44 a. m.,Ordeño,05:35,7.75,2,,,,,0,,1.32,0.96,0.66,0.96,0,0,0,0,4.95,4.69,4.77,0.00,VMS 1,,Tanque,,1.74,1.26,1.08,1.38,2.31,2.15,1.91,1.38
13/05/2025 04:52 p. m.,Ordeño,10:58,15.21,3,,,,,0,,1.38,0.90,0.60,0.90,0,0,0,0,4.92,4.62,4.80,0.00,VMS 1,,Tanque,,1.80,1.38,1.02,1.38,4.40,4.32,3.76,2.73
14/05/2025 05:32 a. m.,Ordeño,11:26,16.62,1,,,,,0,,1.32,0.96,0.54,0.78,0,0,0,0,4.84,4.70,4.67,0.00,VMS 1,,Tanque,,1.80,1.44,0.90,1.14,4.45,5.05,4.16,2.96
14/05/2025 07:37 p. m.,Ordeño,11:39,18.40,2,,,,,0,,1.32,0.90,0.66,0.84,0,0,0,0,4.81,4.63,4.56,0.00,VMS 1,,Tanque,,1.80,1.38,1.08,1.32,5.01,5.38,4.50,3.51
15/05/2025 03:46 a. m.,Ordeño,07:01,9.60,1,,,,,0,,1.26,0.78,0.78,0.84,0,0,0,0,4.37,4.17,4.19,0.00,VMS 1,,Tanque,,1.62,1.14,1.20,1.26,2.86,2.83,2.16,1.75
15/05/2025 11:47 a. m.,Ordeño,06:18,11.17,2,,,,,0,,1.26,0.96,0.84,0.90,0,0,0,0,4.80,4.63,4.84,0.00,VMS 1,,Tanque,,1.80,1.44,1.20,1.26,3.37,3.12,2.70,1.98
15/05/2025 10:12 p. m.,Ordeño,10:19,14.33,3,,,,,0,,1.32,0.96,1.14,0.78,0,0,0,0,4.75,4.70,4.89,0.00,VMS 1,,Tanque,,2.40,1.32,2.16,1.38,1.99,3.95,5.82,2.57
16/05/2025 06:33 a. m.,Ordeño,07:48,12.86,1,,,,,0,,1.26,0.96,1.08,1.02,0,0,0,0,4.94,4.75,4.98,0.00,VMS 1,,Tanque,,1.62,1.44,1.50,1.44,3.80,3.53,3.38,2.15
16/05/2025 01:03 p. m.,Ordeño,06:23,8.79,2,,,,,0,,1.26,0.90,1.02,0.90,0,0,0,0,4.73,4.55,4.72,0.00,VMS 1,,Tanque,,1.68,1.32,1.38,1.26,2.64,2.48,2.17,1.50
17/05/2025 01:54 a. m.,Ordeño,14:02,12.97,1,,,DI,,0,,1.20,1.02,1.50,0.90,0,0,0,0,4.78,4.65,4.85,0.00,VMS 1,,Tanque,,1.86,1.68,1.92,1.32,1.30,5.09,3.67,2.91
17/05/2025 10:13 a. m.,Ordeño,05:51,9.28,2,,,TI,TI,0,,1.32,1.08,0.00,0.96,0,0,0,0,4.39,4.49,0.00,0.00,VMS 1,,Tanque,,1.74,1.50,0.00,1.38,3.61,3.29,0.00,2.38
17/05/2025 06:40 p. m.,Ordeño,06:57,13.47,3,,,,,0,,1.32,0.84,1.32,0.90,0,0,0,0,4.80,4.71,5.10,0.00,VMS 1,,Tanque,,1.74,1.26,1.80,1.38,3.50,3.42,4.54,2.01
18/05/2025 07:43 a. m.,Ordeño,09:10,17.03,1,,,,,0,,1.32,1.02,1.20,0.78,0,0,0,0,5.06,5.11,5.31,0.00,VMS 1,,Tanque,,1.68,1.44,1.68,1.44,4.80,5.75,3.25,3.23
18/05/2025 04:40 p. m.,Ordeño,07:36,13.05,2,,,,,0,,1.20,0.90,1.08,0.96,0,0,0,0,4.80,4.65,5.23,0.00,VMS 1,,Tanque,,1.56,1.62,1.62,1.32,4.04,4.12,2.53,2.36
19/05/2025 03:57 a. m.,Ordeño,08:18,15.32,1,,,,,0,,1.26,0.96,1.14,0.90,0,0,0,0,4.81,4.65,5.14,0.00,VMS 1,,Tanque,,1.74,1.50,1.56,1.32,4.68,4.48,3.46,2.70
19/05/2025 11:56 a. m.,Ordeño,06:10,11.03,2,,,,,0,,1.26,0.90,1.20,0.96,0,0,0,0,4.60,4.51,4.96,0.00,VMS 1,,Tanque,,1.68,1.44,1.68,1.32,3.38,3.20,2.57,1.88
19/05/2025 11:30 p. m.,Ordeño,07:44,14.04,3,,,,,0,,1.26,0.90,1.08,0.84,0,0,0,0,4.60,4.51,4.89,0.00,VMS 1,,Tanque,,1.68,1.38,1.50,1.20,4.11,3.85,3.42,2.66
20/05/2025 11:53 a. m.,Ordeño,08:24,17.00,1,,,,,0,,1.38,1.08,1.26,0.96,0,0,0,0,4.81,4.64,5.02,0.00,VMS 1,,Tanque,,1.80,1.56,1.68,1.38,4.82,4.99,4.19,3.00
20/05/2025 10:00 p. m.,Ordeño,06:07,12.65,2,,,,,0,,1.32,1.08,1.20,0.96,0,0,0,0,4.56,4.52,4.80,0.00,VMS 1,,Tanque,,1.68,1.56,1.86,1.32,3.71,3.70,3.05,2.19
21/05/2025 10:01 a. m.,Ordeño,07:40,17.97,1,,,,,0,,1.38,1.08,1.32,1.02,0,0,0,0,4.97,5.00,5.10,0.00,VMS 1,,Tanque,,1.74,1.62,1.74,1.50,5.30,5.00,4.34,3.33
21/05/2025 11:51 p. m.,Ordeño,08:41,13.71,1,,,TI,TI,0,,1.44,1.20,0.00,0.84,0,0,0,0,4.58,4.58,0.00,0.00,VMS 1,,Tanque,,2.34,1.56,0.00,1.32,5.23,5.21,0.00,3.27
22/05/2025 07:57 a. m.,Ordeño,06:18,13.75,1,,,,,0,,1.32,1.14,1.32,0.96,0,0,0,0,4.58,4.52,4.57,0.00,VMS 1,,Tanque,,1.74,1.50,1.80,1.38,3.74,3.66,4.40,1.95
22/05/2025 08:09 p. m.,Ordeño,08:18,16.64,2,,,,,0,,1.26,1.02,1.26,0.96,0,0,0,0,4.91,4.78,5.11,0.00,VMS 1,,Tanque,,1.68,1.44,1.62,1.56,5.27,5.13,3.05,3.19
23/05/2025 10:35 a. m.,Ordeño,08:11,16.69,1,,,,,0,,1.44,1.08,1.26,0.96,0,0,0,0,4.72,4.59,5.17,0.00,VMS 1,,Tanque,,1.86,1.56,1.86,1.38,4.97,4.95,3.51,3.26
23/05/2025 09:24 p. m.,Ordeño,06:55,13.28,2,,,,,0,,1.26,1.02,1.20,0.96,0,0,0,0,4.78,4.66,5.17,0.00,VMS 1,,Tanque,,1.68,1.56,1.74,1.38,3.91,3.79,3.08,2.50
24/05/2025 03:26 p. m.,Ordeño,09:58,22.11,1,,,,,0,,1.62,1.14,1.32,0.96,0,0,0,0,5.13,5.11,4.97,0.00,VMS 1,,Tanque,,2.04,1.68,1.68,1.44,6.30,6.70,5.02,4.09
25/05/2025 12:42 a. m.,Ordeño,06:37,11.99,1,,,,,0,,1.38,1.08,1.20,0.90,0,0,0,0,4.67,4.59,5.01,0.00,VMS 1,,Tanque,,1.80,1.44,1.56,1.26,3.53,3.63,2.67,2.16
25/05/2025 10:48 a. m.,Ordeño,08:24,14.11,2,,,,,0,,1.50,0.96,1.26,0.84,0,0,0,0,5.10,5.00,5.24,0.00,VMS 1,,Tanque,,1.92,1.32,1.74,1.32,4.06,4.13,3.34,2.58
26/05/2025 01:50 a. m.,Ordeño,09:50,19.48,1,,,,,0,,1.38,0.96,1.20,0.84,0,0,0,0,4.86,4.87,4.81,0.00,VMS 1,,Tanque,,1.92,1.50,1.80,1.32,5.55,5.50,4.88,3.55
26/05/2025 09:53 p. m.,Ordeño,08:59,19.65,2,,,,,0,,1.50,1.08,1.26,0.78,0,0,0,0,4.93,4.78,5.10,0.00,VMS 1,,Tanque,,1.80,1.50,1.74,1.14,5.19,5.87,5.22,3.37
30/05/2025 12:40 p. m.,Ordeño,07:35,16.80,1,,,,,0,,1.32,1.08,1.32,0.96,0,0,0,0,4.88,4.74,5.12,0.00,VMS 1,,Tanque,,1.74,1.62,1.62,1.44,5.08,4.70,4.04,2.98
31/05/2025 09:21 a. m.,Ordeño,06:12,17.13,1,,,,,0,,1.44,1.32,1.20,0.96,0,0,0,0,4.79,5.01,5.01,0.00,VMS 1,,Tanque,,1.86,1.74,1.56,1.56,4.09,6.52,3.41,3.11
31/05/2025 07:27 p. m.,Ordeño,09:17,10.58,2,,,TD,TD,0,,1.38,0.96,1.14,0.00,0,0,0,0,4.91,4.74,4.88,0.00,VMS 1,,Tanque,,1.74,1.38,1.74,0.00,3.86,3.67,3.05,0.00
01/06/2025 06:11 a. m.,Ordeño,07:08,16.03,1,,,,,0,,1.38,1.14,1.14,0.90,0,0,0,0,5.16,5.06,5.12,0.00,VMS 1,,Tanque,,1.80,1.68,1.62,1.50,4.53,4.35,3.59,3.56
01/06/2025 12:27 p. m.,Ordeño,05:34,8.95,2,,,,,0,,1.26,1.08,1.08,0.90,0,0,0,0,4.96,4.95,4.97,0.00,VMS 1,,Tanque,,1.62,1.50,1.50,1.38,2.78,2.64,2.13,1.40
01/06/2025 11:10 p. m.,Ordeño,08:02,14.07,3,,,,,0,,1.50,1.02,1.14,0.84,0,0,0,0,4.97,4.81,4.96,0.00,VMS 1,,Tanque,,1.92,1.44,1.62,1.20,4.21,4.14,3.41,2.31
02/06/2025 10:40 a. m.,Ordeño,12:16,13.90,1,,,TD,TD,0,,1.50,1.14,1.38,0.00,0,0,0,0,5.06,5.06,4.96,0.00,VMS 1,,Tanque,,2.04,1.62,1.92,0.00,4.72,4.98,4.20,0.00
02/06/2025 02:19 p. m.,Ordeño,05:49,7.12,2,,,,,0,,1.20,0.84,1.08,0.96,0,0,0,0,4.65,4.52,4.70,0.00,VMS 1,,Tanque,,1.56,1.20,1.50,1.32,1.50,1.58,1.08,2.96
02/06/2025 11:44 p. m.,Ordeño,06:08,13.29,3,,,,,0,,1.50,1.26,1.26,0.90,369,0,0,0,4.83,4.73,4.84,0.00,VMS 1,,Tanque,,1.98,1.74,1.98,1.38,3.84,3.90,3.23,2.32
03/06/2025 12:51 p. m.,Ordeño,09:27,18.45,1,,,,,0,,1.56,1.26,1.26,0.90,0,0,0,0,5.03,5.01,5.10,0.00,VMS 1,,Tanque,,1.98,1.68,1.74,1.56,5.09,5.50,4.71,3.15
04/06/2025 03:39 a. m.,Ordeño,08:08,18.15,1,,,,,0,,1.56,1.08,1.20,0.84,0,0,0,0,4.75,4.67,4.78,0.00,VMS 1,,Tanque,,1.98,1.56,1.74,1.32,5.19,5.35,4.58,3.03
04/06/2025 12:28 p. m.,Ordeño,05:44,10.64,2,,,,,0,,1.26,1.08,1.08,0.90,0,0,0,0,4.55,4.41,4.71,0.00,VMS 1,,Tanque,,1.62,1.38,1.62,1.20,3.08,3.08,2.57,1.91
05/06/2025 03:37 a. m.,Ordeño,09:36,18.02,1,,,,,0,,1.56,1.14,1.14,0.96,0,0,0,0,4.83,4.76,4.74,0.00,VMS 1,,Tanque,,2.40,1.56,1.56,1.38,4.96,5.53,4.23,3.30
05/06/2025 02:05 p. m.,Ordeño,09:45,15.72,2,,,,,0,,1.44,1.08,1.08,0.90,0,0,0,0,4.89,4.82,4.76,0.00,VMS 1,,Tanque,,1.86,1.44,1.56,1.38,4.58,4.60,3.75,2.79
06/06/2025 12:45 a. m.,Ordeño,09:15,13.25,1,,,,,0,,1.50,1.14,1.14,0.96,0,0,0,0,4.57,4.61,4.63,0.00,VMS 1,,Tanque,,2.10,1.44,1.56,1.38,4.00,3.81,3.21,2.23
06/06/2025 03:31 p. m.,Ordeño,10:05,19.83,2,,,,,0,,1.50,1.08,1.14,0.84,0,0,0,0,5.16,5.14,4.98,0.00,VMS 1,,Tanque,,1.98,1.50,1.68,1.38,5.85,5.97,5.10,2.91
07/06/2025 12:03 a. m.,Ordeño,05:57,10.62,1,,,,,0,,1.26,1.08,1.08,0.84,0,0,0,0,4.60,4.42,4.52,0.00,VMS 1,,Tanque,,1.68,1.50,1.56,1.32,3.06,3.10,2.52,1.94
07/06/2025 12:05 p. m.,Ordeño,10:56,16.03,2,,,,,0,,1.44,1.14,1.20,0.78,0,0,0,0,5.12,5.14,5.14,0.00,VMS 1,,Tanque,,2.10,1.68,1.74,1.20,4.25,4.88,3.90,3.00
08/06/2025 12:03 a. m.,Ordeño,08:06,16.51,1,,,,,0,,1.44,1.14,1.08,0.90,0,0,0,0,4.91,4.79,4.70,0.00,VMS 1,,Tanque,,1.80,1.44,1.50,1.38,4.83,4.59,4.04,3.05
08/06/2025 10:24 a. m.,Ordeño,08:11,13.83,2,,,,,0,,1.50,1.14,1.02,0.90,0,0,0,0,4.81,4.61,4.59,0.00,VMS 1,,Tanque,,2.28,1.62,1.56,1.26,4.07,3.99,3.30,2.47
08/06/2025 09:58 p. m.,Ordeño,09:57,15.47,3,,,,,0,,1.44,0.96,1.02,0.84,0,0,0,0,4.79,4.77,4.59,0.00,VMS 1,,Tanque,,1.98,1.38,1.56,1.32,4.49,4.47,3.75,2.76
09/06/2025 03:44 p. m.,Ordeño,10:25,20.85,1,,,,,0,,1.68,1.32,1.32,0.96,0,0,0,0,4.91,4.98,4.92,0.00,VMS 1,,Tanque,,2.16,1.68,1.80,1.44,5.47,6.46,5.02,3.90
10/06/2025 02:36 a. m.,Ordeño,07:57,14.99,1,,,,,0,,1.50,1.08,1.14,0.84,0,0,0,0,4.77,4.73,4.84,0.00,VMS 1,,Tanque,,1.86,1.56,1.62,1.20,4.37,4.30,3.64,2.68
10/06/2025 11:09 a. m.,Ordeño,05:39,11.35,2,,,,,0,,1.50,1.02,1.26,0.96,0,0,0,0,4.93,4.83,4.98,0.00,VMS 1,,Tanque,,1.98,1.44,1.80,1.38,3.33,3.19,2.83,2.00
10/06/2025 08:17 p. m.,Ordeño,06:33,11.82,3,,,,,0,,1.38,1.02,1.14,0.84,0,0,0,0,4.91,4.80,4.96,0.00,VMS 1,,Tanque,,1.80,1.56,1.68,1.26,3.46,3.39,2.89,2.08
11/06/2025 05:42 a. m.,Ordeño,06:01,12.14,1,,,,,0,,1.62,1.20,1.38,0.96,0,0,0,0,4.92,4.76,4.85,0.00,VMS 1,,Tanque,,2.10,1.62,2.10,1.38,3.47,3.54,2.94,2.19
11/06/2025 12:30 p. m.,Ordeño,04:40,8.46,2,,,,,0,,1.38,1.14,1.20,0.96,0,0,0,0,4.92,4.78,4.90,0.00,VMS 1,,Tanque,,1.74,1.56,1.62,1.32,2.46,2.36,2.04,1.60
11/06/2025 11:18 p. m.,Ordeño,06:16,12.67,3,,,,,0,,1.56,1.14,1.26,0.96,0,0,0,0,4.72,4.65,4.71,0.00,VMS 1,,Tanque,,1.92,1.56,1.62,1.44,3.53,3.65,3.18,2.31
12/06/2025 06:38 a. m.,Ordeño,06:19,10.36,1,,,,,0,,1.56,0.96,1.32,0.90,0,0,0,0,5.20,5.05,5.09,0.00,VMS 1,,Tanque,,2.04,1.38,1.62,1.20,2.96,2.95,2.51,1.94
12/06/2025 12:58 p. m.,Ordeño,05:01,8.70,2,,,,,0,,1.32,1.02,1.14,0.84,0,0,0,0,5.05,5.00,4.96,0.00,VMS 1,,Tanque,,1.68,1.50,1.56,1.56,2.53,2.41,2.00,1.76
12/06/2025 07:52 p. m.,Ordeño,05:18,9.18,3,,,,,0,,1.38,1.02,1.20,0.84,0,0,0,0,5.05,4.86,4.96,0.00,VMS 1,,Tanque,,1.74,1.44,1.62,1.26,2.67,2.62,2.23,1.66
13/06/2025 05:51 a. m.,Ordeño,07:55,12.27,1,,,TD,TD,0,,1.68,1.02,1.26,0.00,0,0,0,0,5.20,5.05,5.16,0.00,VMS 1,,Tanque,,2.28,1.44,1.80,0.00,4.34,4.24,3.69,0.00
13/06/2025 02:47 p. m.,Ordeño,06:47,13.74,2,,,,,0,,1.38,1.08,1.20,0.96,0,0,0,0,4.78,4.72,4.84,0.00,VMS 1,,Tanque,,1.74,1.56,1.56,1.44,3.49,3.37,2.95,3.93
14/06/2025 05:17 a. m.,Ordeño,07:01,17.84,1,,,,,0,,1.50,1.32,1.14,1.02,0,0,0,0,4.99,4.98,4.70,0.00,VMS 1,,Tanque,,1.86,1.74,1.56,1.44,5.15,5.31,4.73,2.65
15/06/2025 03:23 a. m.,Ordeño,09:46,18.72,1,,,,,0,,1.56,1.14,1.26,0.78,0,0,0,0,4.77,4.98,4.45,0.00,VMS 1,,Tanque,,2.04,1.68,1.68,1.32,4.61,6.74,3.62,3.75
15/06/2025 11:50 a. m.,Ordeño,06:36,10.92,2,,,,,0,,1.38,1.08,1.08,0.84,0,0,0,0,4.86,4.66,4.82,0.00,VMS 1,,Tanque,,1.86,1.50,1.38,1.32,3.24,3.17,2.51,2.00
15/06/2025 08:03 p. m.,Ordeño,06:27,10.81,3,,,,,0,,1.44,1.08,1.14,0.84,0,0,0,0,5.05,4.86,4.97,0.00,VMS 1,,Tanque,,1.80,1.50,1.56,1.38,3.14,2.99,2.57,2.11
16/06/2025 09:09 a. m.,Ordeño,07:21,18.30,1,,,,,0,,1.56,1.20,1.14,0.90,0,0,0,0,5.40,5.27,5.21,0.00,VMS 1,,Tanque,,1.92,1.80,1.56,1.44,5.31,5.08,4.57,3.34
17/06/2025 12:22 a. m.,Ordeño,11:13,20.55,1,,,,,0,,1.68,1.32,1.14,1.08,0,0,0,0,5.07,4.97,4.82,0.00,VMS 1,,Tanque,,2.40,1.80,1.62,1.50,6.13,5.79,5.13,3.50
17/06/2025 08:13 a. m.,Ordeño,05:37,10.34,2,,,,,0,,1.38,1.14,1.14,1.02,0,0,0,0,4.81,4.66,4.73,0.00,VMS 1,,Tanque,,1.74,1.62,1.68,1.44,3.09,2.93,2.50,1.82
17/06/2025 05:47 p. m.,Ordeño,07:33,13.75,3,,,,,0,,1.32,1.20,1.08,0.90,0,0,0,0,5.08,5.01,5.06,0.00,VMS 1,,Tanque,,1.68,1.62,1.50,1.26,4.04,3.87,3.38,2.46
18/06/2025 01:41 a. m.,Ordeño,05:44,11.01,1,,,,,0,,1.44,1.20,1.14,0.96,0,0,0,0,5.08,4.94,4.93,0.00,VMS 1,,Tanque,,1.86,1.62,1.56,1.38,3.19,3.09,2.78,1.95
18/06/2025 11:47 a. m.,Ordeño,09:36,13.76,2,,,,,0,,1.50,1.20,1.14,0.96,0,0,0,0,5.05,5.01,4.94,0.00,VMS 1,,Tanque,,2.16,1.62,1.86,1.50,4.12,3.97,3.42,2.25
18/06/2025 07:03 p. m.,Ordeño,08:06,9.93,3,,,,,0,,1.26,1.14,1.08,0.90,0,0,0,0,4.92,4.81,4.74,0.00,VMS 1,,Tanque,,1.80,1.56,1.44,1.26,2.90,2.80,2.44,1.79
19/06/2025 07:07 a. m.,Ordeño,07:48,16.64,1,,,,,0,,1.62,1.20,1.14,0.96,0,0,0,0,5.18,5.15,5.02,0.00,VMS 1,,Tanque,,1.92,1.68,1.62,1.38,4.56,5.03,3.96,3.09
19/06/2025 04:47 p. m.,Ordeño,07:14,13.28,2,,,,,0,,1.44,1.14,1.20,0.90,0,0,0,0,4.93,4.81,4.87,0.00,VMS 1,,Tanque,,1.98,1.62,1.62,1.26,3.82,3.84,3.23,2.39
20/06/2025 01:58 a. m.,Ordeño,05:53,12.94,1,,,,,0,,1.50,1.20,1.20,0.96,0,0,0,0,5.07,5.01,4.94,0.00,VMS 1,,Tanque,,2.04,1.80,1.62,1.38,3.68,3.72,3.29,2.25
20/06/2025 05:15 p. m.,Ordeño,06:50,18.73,2,,,,,0,,1.56,1.32,1.26,1.02,0,0,0,0,4.86,4.98,4.96,0.00,VMS 1,,Tanque,,1.92,1.68,1.68,1.44,5.44,5.36,4.64,3.29
21/06/2025 03:19 a. m.,Ordeño,05:15,9.85,1,,,,,0,,1.26,1.26,1.02,0.96,0,0,0,0,4.50,4.48,4.42,0.00,VMS 1,,Tanque,,1.62,1.62,1.44,1.32,2.81,2.80,2.37,1.87
21/06/2025 03:02 p. m.,Ordeño,06:34,14.04,2,,,,,0,,1.38,1.02,1.08,0.90,0,0,0,0,4.98,4.88,4.95,0.00,VMS 1,,Tanque,,1.80,1.50,1.50,1.20,4.14,3.95,3.45,2.50
22/06/2025 03:47 a. m.,Ordeño,07:57,16.67,1,,,,,0,,1.38,1.20,1.20,1.02,0,0,0,0,5.06,4.86,4.95,0.00,VMS 1,,Tanque,,1.80,1.68,1.62,1.50,4.90,4.58,4.17,3.02
